knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
	TRINITY_DN83804_c8_g1_i3
	TRINITY_DN75651_c8_g1_i8
	TRINITY_DN71449_c5_g3_i5
	TRINITY_DN78626_c10_g1_i3
	TRINITY_DN91273_c9_g2_i1
	TRINITY_DN71324_c0_g2_i2
	TRINITY_DN74843_c6_g1_i6
	TRINITY_DN85301_c3_g1_i8
	TRINITY_DN73011_c13_g3_i1
	TRINITY_DN91865_c12_g1_i8
	TRINITY_DN93698_c8_g1_i6
	TRINITY_DN87614_c8_g1_i1
	TRINITY_DN92810_c0_g2_i1
	TRINITY_DN93288_c13_g1_i1
	TRINITY_DN93288_c11_g1_i4
	TRINITY_DN93445_c5_g1_i13
	TRINITY_DN92339_c8_g1_i2
	TRINITY_DN89079_c0_g1_i9
	TRINITY_DN90515_c1_g1_i10
	TRINITY_DN91530_c9_g1_i22
	TRINITY_DN83136_c13_g1_i1
	TRINITY_DN72534_c5_g2_i2
	TRINITY_DN90515_c1_g1_i8
	TRINITY_DN92832_c2_g1_i1
	TRINITY_DN89948_c9_g2_i4
	TRINITY_DN92810_c0_g1_i1
	TRINITY_DN92066_c5_g1_i4
	TRINITY_DN90639_c14_g1_i5
	TRINITY_DN82317_c5_g2_i3
	TRINITY_DN82240_c9_g5_i8
	TRINITY_DN93494_c1_g1_i4
	TRINITY_DN90630_c9_g1_i14
	TRINITY_DN81941_c8_g1_i10
	TRINITY_DN76726_c13_g2_i1
	TRINITY_DN88237_c18_g1_i1
	TRINITY_DN82835_c7_g1_i5
	TRINITY_DN92101_c10_g1_i2
	TRINITY_DN77880_c18_g1_i4
	TRINITY_DN89458_c4_g1_i6
	TRINITY_DN92506_c6_g1_i3
	TRINITY_DN92810_c0_g2_i8
	TRINITY_DN89135_c4_g1_i14
	TRINITY_DN91213_c3_g2_i9
	TRINITY_DN93012_c8_g1_i1
	TRINITY_DN89641_c0_g1_i3
	TRINITY_DN84950_c7_g1_i4
	TRINITY_DN91975_c1_g1_i1
	TRINITY_DN71496_c0_g1_i5
	TRINITY_DN79523_c6_g3_i2
	TRINITY_DN76119_c16_g3_i7
	TRINITY_DN73406_c2_g1_i3
	TRINITY_DN75197_c12_g1_i5
	TRINITY_DN77326_c2_g1_i1
	TRINITY_DN89641_c6_g1_i1
	TRINITY_DN78961_c13_g1_i1
	TRINITY_DN77025_c11_g4_i1
	TRINITY_DN90147_c3_g1_i7
	TRINITY_DN80486_c7_g1_i1
	TRINITY_DN93288_c11_g2_i6
	TRINITY_DN91532_c1_g2_i11
	TRINITY_DN74058_c7_g1_i1
	TRINITY_DN93288_c12_g1_i1
	TRINITY_DN83902_c1_g1_i3
	TRINITY_DN92810_c0_g2_i3
	TRINITY_DN83408_c0_g1_i4
	TRINITY_DN85961_c0_g1_i3
	TRINITY_DN92506_c6_g1_i6
	TRINITY_DN78245_c6_g1_i1
	TRINITY_DN92378_c1_g2_i2
	TRINITY_DN92057_c1_g1_i3
	TRINITY_DN80189_c12_g1_i1
	TRINITY_DN83954_c7_g1_i2
	TRINITY_DN80672_c0_g1_i14
	TRINITY_DN89748_c7_g1_i6
	TRINITY_DN89641_c0_g1_i7
	TRINITY_DN84756_c10_g4_i2
	TRINITY_DN92491_c3_g1_i6
