knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN93063_c9_g4_i1	TRINITY_DN92200_c12_g3_i4
TRINITY_DN72029_c12_g2_i2	TRINITY_DN86840_c3_g1_i1
TRINITY_DN71732_c15_g1_i1	TRINITY_DN89166_c2_g1_i1
TRINITY_DN90746_c16_g1_i1	TRINITY_DN83265_c6_g1_i4
TRINITY_DN85942_c3_g3_i4	TRINITY_DN85820_c0_g1_i9
TRINITY_DN92818_c3_g1_i2	TRINITY_DN81343_c4_g1_i1
TRINITY_DN93145_c2_g1_i2	TRINITY_DN78613_c5_g1_i1
TRINITY_DN93714_c2_g1_i4	TRINITY_DN84567_c7_g1_i1
TRINITY_DN86034_c12_g2_i2	TRINITY_DN89139_c9_g1_i3
TRINITY_DN84530_c11_g1_i2	TRINITY_DN87781_c12_g1_i1
TRINITY_DN88762_c6_g1_i14	TRINITY_DN109237_c6_g5_i1
TRINITY_DN92558_c5_g2_i4	TRINITY_DN92786_c3_g2_i2
TRINITY_DN73017_c13_g1_i6	TRINITY_DN81871_c8_g3_i5
TRINITY_DN87001_c10_g1_i6	TRINITY_DN90990_c15_g2_i2
TRINITY_DN81856_c6_g2_i9	TRINITY_DN89735_c11_g1_i4
TRINITY_DN84070_c8_g1_i1	TRINITY_DN72369_c2_g1_i1
TRINITY_DN86357_c3_g1_i1	TRINITY_DN77007_c3_g1_i1
TRINITY_DN93470_c1_g1_i10	TRINITY_DN89928_c8_g1_i2
TRINITY_DN85146_c11_g1_i5	TRINITY_DN83441_c9_g1_i1
TRINITY_DN93751_c1_g1_i21	TRINITY_DN90308_c2_g1_i3
TRINITY_DN91041_c9_g4_i4	TRINITY_DN89027_c0_g1_i14
TRINITY_DN71100_c0_g1_i1	TRINITY_DN91330_c6_g2_i3
TRINITY_DN74838_c0_g1_i4	TRINITY_DN87514_c7_g1_i7
TRINITY_DN91442_c1_g1_i1	TRINITY_DN76457_c5_g1_i11
TRINITY_DN81261_c7_g2_i1	TRINITY_DN83265_c6_g1_i5
TRINITY_DN77775_c10_g1_i2	TRINITY_DN84095_c9_g1_i3
TRINITY_DN89847_c10_g1_i1	TRINITY_DN78902_c3_g1_i3
TRINITY_DN92791_c4_g1_i3	TRINITY_DN93239_c4_g1_i6
TRINITY_DN89600_c0_g1_i11	TRINITY_DN83762_c5_g4_i1
TRINITY_DN75476_c19_g1_i11	TRINITY_DN85417_c2_g1_i4
TRINITY_DN90844_c5_g1_i11	TRINITY_DN85861_c9_g1_i1
TRINITY_DN91308_c1_g1_i15	TRINITY_DN74388_c9_g1_i1
TRINITY_DN86385_c9_g2_i2	TRINITY_DN72369_c2_g1_i9
TRINITY_DN74838_c0_g1_i7	TRINITY_DN74618_c11_g2_i1
TRINITY_DN88471_c2_g4_i1	TRINITY_DN90549_c8_g1_i1
TRINITY_DN80128_c9_g1_i2	TRINITY_DN85095_c3_g1_i1
TRINITY_DN93711_c5_g7_i1	TRINITY_DN84919_c0_g1_i4
TRINITY_DN90844_c5_g1_i6	TRINITY_DN82553_c9_g2_i3
TRINITY_DN75921_c5_g1_i4	TRINITY_DN84919_c0_g1_i7
TRINITY_DN89666_c5_g3_i2	TRINITY_DN93155_c5_g2_i1
TRINITY_DN84530_c11_g2_i3	TRINITY_DN74544_c7_g1_i2
TRINITY_DN93748_c7_g1_i10	TRINITY_DN92596_c17_g3_i3
TRINITY_DN77887_c13_g2_i1	TRINITY_DN92853_c0_g2_i1
TRINITY_DN88363_c10_g2_i4	TRINITY_DN91273_c9_g6_i1
TRINITY_DN86623_c1_g1_i1	TRINITY_DN72358_c5_g1_i2
TRINITY_DN86973_c1_g1_i1	TRINITY_DN90565_c1_g1_i5
TRINITY_DN92331_c2_g1_i8	TRINITY_DN73748_c12_g1_i2
TRINITY_DN72666_c7_g1_i3	TRINITY_DN72304_c14_g1_i2
TRINITY_DN84438_c9_g1_i1	TRINITY_DN90125_c11_g2_i1
TRINITY_DN91603_c5_g1_i1	TRINITY_DN90706_c1_g1_i5
TRINITY_DN91829_c2_g1_i7	TRINITY_DN83985_c13_g2_i1
TRINITY_DN88688_c8_g1_i9	TRINITY_DN84918_c10_g1_i1
TRINITY_DN81516_c11_g1_i4	TRINITY_DN73198_c7_g1_i6
TRINITY_DN87528_c10_g1_i4	TRINITY_DN84792_c1_g1_i3
TRINITY_DN92761_c2_g1_i1	TRINITY_DN85331_c3_g1_i2
TRINITY_DN71364_c0_g1_i1	TRINITY_DN92506_c6_g1_i8
TRINITY_DN76757_c12_g1_i3	TRINITY_DN91634_c1_g1_i2
TRINITY_DN90844_c5_g1_i3	TRINITY_DN77007_c2_g1_i2
TRINITY_DN85470_c13_g1_i1	TRINITY_DN74142_c11_g1_i1
TRINITY_DN86818_c0_g1_i10	TRINITY_DN81432_c4_g1_i3
TRINITY_DN91442_c1_g1_i2	TRINITY_DN84821_c0_g1_i11
TRINITY_DN90844_c5_g1_i1	TRINITY_DN79557_c13_g3_i1
TRINITY_DN73953_c12_g1_i4	TRINITY_DN76399_c10_g1_i2
TRINITY_DN71289_c1_g1_i4	TRINITY_DN74925_c7_g1_i13
TRINITY_DN80903_c8_g1_i6	TRINITY_DN80615_c0_g1_i4
TRINITY_DN76060_c8_g1_i3	TRINITY_DN89079_c0_g1_i4
TRINITY_DN79449_c0_g1_i1	TRINITY_DN51726_c0_g1_i1
TRINITY_DN90813_c1_g1_i10	TRINITY_DN88422_c4_g1_i1
TRINITY_DN71999_c14_g2_i3	TRINITY_DN92612_c7_g1_i1
TRINITY_DN83898_c2_g2_i2	TRINITY_DN93728_c0_g1_i1
TRINITY_DN81001_c8_g2_i1	TRINITY_DN91773_c2_g1_i7
TRINITY_DN93751_c1_g1_i27	TRINITY_DN88418_c8_g1_i10
TRINITY_DN90721_c6_g1_i5	TRINITY_DN71444_c6_g1_i3
TRINITY_DN73905_c0_g1_i1	TRINITY_DN83428_c4_g3_i2
TRINITY_DN71732_c15_g1_i2	TRINITY_DN85356_c14_g2_i1
TRINITY_DN88506_c5_g1_i1	TRINITY_DN89027_c0_g1_i28
TRINITY_DN93113_c3_g2_i4	TRINITY_DN84792_c1_g1_i2
TRINITY_DN91884_c3_g1_i4	TRINITY_DN71444_c6_g1_i5
TRINITY_DN92387_c6_g2_i1	TRINITY_DN90181_c0_g1_i4
TRINITY_DN83407_c11_g1_i1	TRINITY_DN81547_c1_g1_i1
TRINITY_DN85834_c4_g1_i1	TRINITY_DN71523_c0_g1_i1
TRINITY_DN92761_c2_g1_i7	TRINITY_DN77075_c3_g1_i6
TRINITY_DN89600_c0_g1_i3	TRINITY_DN91955_c7_g2_i2
TRINITY_DN86768_c3_g2_i13	TRINITY_DN77007_c2_g1_i12
TRINITY_DN85346_c8_g2_i2	TRINITY_DN91298_c10_g1_i1
TRINITY_DN90844_c5_g1_i7	TRINITY_DN89608_c1_g2_i1
TRINITY_DN67300_c0_g1_i1	TRINITY_DN80573_c13_g1_i8
TRINITY_DN85942_c3_g1_i1	TRINITY_DN86963_c9_g4_i1
TRINITY_DN75844_c7_g3_i1	TRINITY_DN86459_c10_g1_i2
TRINITY_DN92115_c10_g1_i5	TRINITY_DN72014_c13_g1_i3
TRINITY_DN86287_c12_g1_i1	TRINITY_DN87195_c13_g1_i1
TRINITY_DN93817_c15_g1_i4	TRINITY_DN85243_c1_g1_i2
TRINITY_DN79037_c4_g2_i2	TRINITY_DN89045_c7_g1_i3
TRINITY_DN81856_c5_g1_i1	TRINITY_DN101446_c7_g1_i1
TRINITY_DN92305_c8_g6_i1	TRINITY_DN83140_c0_g1_i1
TRINITY_DN90629_c3_g1_i4	TRINITY_DN78435_c12_g1_i1
TRINITY_DN74095_c4_g1_i1	TRINITY_DN72302_c3_g1_i4
TRINITY_DN87504_c1_g1_i2	TRINITY_DN84821_c0_g1_i3
TRINITY_DN92399_c5_g2_i1	TRINITY_DN89079_c0_g1_i17
TRINITY_DN92764_c5_g1_i6	TRINITY_DN93344_c6_g1_i19
TRINITY_DN93447_c4_g1_i21	TRINITY_DN90308_c2_g1_i2
TRINITY_DN77994_c8_g1_i4	TRINITY_DN75481_c2_g1_i10
TRINITY_DN93113_c3_g2_i2	TRINITY_DN92612_c5_g1_i1
TRINITY_DN92178_c7_g2_i6	TRINITY_DN71395_c0_g1_i2
TRINITY_DN92665_c3_g1_i1	TRINITY_DN83262_c10_g1_i5
TRINITY_DN78529_c7_g1_i5	TRINITY_DN90938_c5_g1_i2
TRINITY_DN77268_c9_g2_i1	TRINITY_DN83696_c13_g2_i3
TRINITY_DN75343_c15_g1_i1	TRINITY_DN91470_c4_g1_i5
TRINITY_DN90844_c2_g1_i1	TRINITY_DN76854_c8_g1_i1
TRINITY_DN84675_c10_g3_i2	TRINITY_DN89079_c0_g1_i3
	TRINITY_DN87971_c9_g2_i2
	TRINITY_DN91690_c2_g1_i1
	TRINITY_DN90616_c8_g3_i1
	TRINITY_DN90515_c2_g1_i1
	TRINITY_DN77007_c2_g1_i1
	TRINITY_DN89908_c1_g1_i6
	TRINITY_DN90515_c1_g1_i13
	TRINITY_DN89817_c0_g1_i1
	TRINITY_DN72862_c11_g1_i2
	TRINITY_DN79577_c4_g1_i1
	TRINITY_DN74396_c12_g1_i1
	TRINITY_DN92612_c1_g1_i2
	TRINITY_DN77942_c12_g1_i2
	TRINITY_DN73331_c9_g2_i1
	TRINITY_DN73185_c3_g1_i3
	TRINITY_DN80708_c0_g2_i1
	TRINITY_DN92598_c7_g1_i1
	TRINITY_DN84528_c1_g1_i1
	TRINITY_DN84528_c1_g1_i5
	TRINITY_DN85820_c0_g1_i8
	TRINITY_DN72302_c3_g2_i1
	TRINITY_DN84528_c1_g1_i7
	TRINITY_DN73287_c0_g1_i5
	TRINITY_DN77075_c3_g1_i4
	TRINITY_DN91773_c2_g1_i2
	TRINITY_DN84095_c9_g1_i4
	TRINITY_DN72274_c13_g1_i1
	TRINITY_DN91634_c1_g1_i12
	TRINITY_DN82891_c2_g1_i10
	TRINITY_DN92063_c1_g1_i5
	TRINITY_DN93124_c1_g1_i6
	TRINITY_DN78806_c11_g1_i1
	TRINITY_DN82891_c2_g1_i2
	TRINITY_DN85820_c0_g1_i11
	TRINITY_DN85820_c0_g1_i2
	TRINITY_DN72568_c1_g2_i5
	TRINITY_DN71188_c0_g1_i1
	TRINITY_DN76872_c13_g2_i3
	TRINITY_DN88497_c0_g1_i4
	TRINITY_DN71819_c12_g2_i1
	TRINITY_DN89735_c11_g1_i5
	TRINITY_DN86114_c3_g1_i3
	TRINITY_DN71644_c3_g1_i6
	TRINITY_DN83830_c11_g1_i5
	TRINITY_DN80672_c0_g1_i5
	TRINITY_DN84727_c9_g1_i1
	TRINITY_DN71468_c4_g1_i6
	TRINITY_DN71242_c0_g1_i1
	TRINITY_DN93091_c14_g1_i1
	TRINITY_DN90934_c0_g2_i5
	TRINITY_DN89079_c0_g1_i2
	TRINITY_DN73052_c14_g3_i1
	TRINITY_DN80188_c10_g2_i1
	TRINITY_DN74601_c17_g2_i1
	TRINITY_DN73052_c14_g1_i1
	TRINITY_DN75607_c4_g1_i3
	TRINITY_DN92809_c2_g3_i5
	TRINITY_DN101450_c2_g3_i1
	TRINITY_DN92809_c2_g3_i9
	TRINITY_DN86944_c0_g1_i2
	TRINITY_DN73604_c2_g2_i1
	TRINITY_DN92612_c1_g2_i1
	TRINITY_DN73604_c2_g1_i3
	TRINITY_DN82891_c2_g1_i3
	TRINITY_DN77461_c13_g1_i1
	TRINITY_DN82746_c17_g1_i1
	TRINITY_DN86944_c0_g1_i1
	TRINITY_DN85095_c2_g1_i1
	TRINITY_DN89079_c0_g1_i16
	TRINITY_DN80871_c3_g3_i1
	TRINITY_DN86483_c4_g1_i7
	TRINITY_DN82553_c9_g2_i2
	TRINITY_DN88130_c17_g1_i2
	TRINITY_DN80486_c7_g1_i6
	TRINITY_DN75536_c12_g1_i5
	TRINITY_DN71644_c3_g1_i10
	TRINITY_DN89819_c0_g1_i2
	TRINITY_DN84708_c6_g2_i1
	TRINITY_DN93364_c2_g2_i5
	TRINITY_DN84628_c8_g2_i2
	TRINITY_DN86483_c4_g1_i1
	TRINITY_DN73550_c0_g1_i20
	TRINITY_DN87908_c7_g1_i1
	TRINITY_DN85370_c12_g1_i2
	TRINITY_DN73550_c0_g1_i3
	TRINITY_DN72358_c8_g1_i1
	TRINITY_DN75681_c4_g3_i7
	TRINITY_DN71421_c18_g1_i6
	TRINITY_DN91575_c4_g1_i5
	TRINITY_DN86485_c0_g3_i1
	TRINITY_DN91876_c11_g2_i1
	TRINITY_DN93624_c1_g7_i1
	TRINITY_DN87482_c8_g4_i2
	TRINITY_DN89079_c0_g1_i11
	TRINITY_DN72302_c3_g1_i6
	TRINITY_DN77289_c15_g2_i1
	TRINITY_DN86840_c2_g1_i1
	TRINITY_DN91852_c8_g2_i4
	TRINITY_DN81693_c14_g1_i3
	TRINITY_DN92081_c6_g1_i1
	TRINITY_DN79902_c8_g1_i4
	TRINITY_DN89608_c1_g1_i7
	TRINITY_DN81092_c8_g3_i1
