knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN92998_c1_g2_i1	TRINITY_DN87286_c10_g1_i2
TRINITY_DN84186_c9_g1_i1	TRINITY_DN81998_c5_g2_i3
TRINITY_DN89600_c0_g1_i10	TRINITY_DN90125_c11_g2_i1
TRINITY_DN80418_c10_g1_i1	TRINITY_DN93379_c13_g2_i1
TRINITY_DN76209_c6_g1_i1	TRINITY_DN74993_c15_g3_i1
TRINITY_DN79864_c12_g1_i3	TRINITY_DN81998_c5_g2_i2
TRINITY_DN79283_c13_g2_i13	TRINITY_DN86021_c5_g5_i5
TRINITY_DN84031_c10_g1_i4	TRINITY_DN90515_c1_g1_i8
TRINITY_DN88471_c2_g2_i7	TRINITY_DN76458_c10_g1_i1
TRINITY_DN90310_c8_g1_i4	TRINITY_DN92073_c7_g1_i3
TRINITY_DN81856_c6_g2_i7	TRINITY_DN77769_c15_g1_i2
TRINITY_DN74568_c4_g1_i2	TRINITY_DN93024_c5_g1_i3
TRINITY_DN93479_c5_g1_i8	TRINITY_DN88422_c4_g1_i1
TRINITY_DN93103_c3_g1_i8	TRINITY_DN90515_c1_g1_i6
TRINITY_DN90300_c6_g2_i1	TRINITY_DN85290_c15_g2_i3
TRINITY_DN77387_c7_g1_i1	TRINITY_DN89641_c2_g1_i1
TRINITY_DN87001_c10_g1_i12	TRINITY_DN93012_c8_g1_i1
TRINITY_DN77616_c8_g1_i2	TRINITY_DN81250_c1_g1_i5
TRINITY_DN82397_c4_g1_i6	TRINITY_DN93124_c1_g1_i6
TRINITY_DN89600_c0_g1_i3	TRINITY_DN91634_c1_g1_i4
TRINITY_DN81856_c6_g1_i3	TRINITY_DN75681_c4_g3_i7
TRINITY_DN73438_c10_g1_i1	TRINITY_DN86963_c9_g4_i1
TRINITY_DN75610_c16_g1_i3	TRINITY_DN85861_c9_g1_i1
TRINITY_DN86096_c12_g1_i2	TRINITY_DN92506_c6_g1_i3
TRINITY_DN86722_c7_g1_i4	TRINITY_DN86647_c0_g1_i5
TRINITY_DN89789_c6_g2_i2	TRINITY_DN92063_c1_g1_i1
TRINITY_DN73327_c10_g1_i2	TRINITY_DN65756_c0_g1_i1
TRINITY_DN88673_c2_g1_i4	TRINITY_DN87781_c12_g1_i1
TRINITY_DN81856_c5_g3_i1	TRINITY_DN89316_c6_g2_i3
TRINITY_DN90990_c16_g1_i1	TRINITY_DN81619_c1_g1_i10
TRINITY_DN90844_c5_g1_i6	TRINITY_DN92506_c6_g1_i8
TRINITY_DN72829_c0_g1_i7	TRINITY_DN84821_c0_g1_i7
TRINITY_DN86357_c3_g1_i1	TRINITY_DN71421_c18_g1_i6
TRINITY_DN93148_c9_g1_i28	TRINITY_DN84708_c6_g2_i1
TRINITY_DN91388_c12_g6_i2	TRINITY_DN91273_c9_g6_i1
TRINITY_DN83564_c1_g2_i1	TRINITY_DN92853_c0_g2_i1
TRINITY_DN89833_c12_g2_i12	TRINITY_DN91388_c12_g6_i1
TRINITY_DN93641_c3_g1_i3	TRINITY_DN93288_c11_g1_i3
TRINITY_DN88471_c2_g2_i2	TRINITY_DN92786_c3_g2_i2
TRINITY_DN81229_c4_g1_i5	TRINITY_DN76457_c5_g1_i11
TRINITY_DN80047_c2_g1_i1	TRINITY_DN80188_c10_g2_i1
TRINITY_DN85374_c13_g1_i9	TRINITY_DN90515_c1_g1_i3
TRINITY_DN81856_c6_g1_i2	TRINITY_DN81547_c1_g1_i1
TRINITY_DN92343_c5_g1_i4	TRINITY_DN82553_c9_g2_i2
TRINITY_DN92958_c1_g1_i12	TRINITY_DN72479_c9_g3_i4
TRINITY_DN79845_c2_g1_i6	TRINITY_DN90706_c1_g1_i13
TRINITY_DN88506_c5_g1_i1	TRINITY_DN90181_c0_g1_i1
TRINITY_DN90844_c5_g1_i11	TRINITY_DN93288_c11_g2_i6
TRINITY_DN92777_c8_g3_i1	TRINITY_DN93288_c11_g1_i1
TRINITY_DN75227_c11_g1_i4	TRINITY_DN72369_c2_g1_i8
TRINITY_DN89135_c4_g1_i18	TRINITY_DN80411_c9_g1_i2
TRINITY_DN88471_c1_g1_i1	TRINITY_DN92378_c1_g2_i3
TRINITY_DN90844_c5_g1_i1	TRINITY_DN86459_c10_g1_i2
TRINITY_DN88726_c8_g2_i12	TRINITY_DN79966_c5_g7_i1
TRINITY_DN90332_c5_g1_i3	TRINITY_DN80943_c11_g2_i1
TRINITY_DN89594_c2_g1_i9	TRINITY_DN109237_c6_g5_i1
TRINITY_DN93324_c2_g1_i4	TRINITY_DN72862_c11_g1_i2
TRINITY_DN87259_c12_g1_i1	TRINITY_DN81092_c8_g3_i1
TRINITY_DN90844_c5_g1_i3	TRINITY_DN91852_c8_g2_i4
TRINITY_DN84525_c11_g1_i3	TRINITY_DN80340_c15_g5_i3
TRINITY_DN78740_c10_g1_i4	TRINITY_DN77025_c11_g3_i1
TRINITY_DN89121_c9_g1_i6	TRINITY_DN92378_c1_g2_i4
TRINITY_DN93087_c14_g1_i13	TRINITY_DN78348_c7_g1_i2
TRINITY_DN85923_c3_g1_i3	TRINITY_DN92596_c17_g3_i3
TRINITY_DN87001_c10_g1_i9	TRINITY_DN72467_c13_g1_i7
TRINITY_DN92764_c5_g1_i6	TRINITY_DN93296_c9_g1_i8
TRINITY_DN92519_c10_g1_i2	TRINITY_DN69702_c0_g1_i2
TRINITY_DN88277_c11_g1_i3	TRINITY_DN82189_c7_g4_i4
TRINITY_DN78725_c12_g3_i8	TRINITY_DN92057_c1_g1_i14
TRINITY_DN92958_c1_g1_i15	TRINITY_DN83804_c8_g1_i8
TRINITY_DN86479_c10_g3_i2	TRINITY_DN85417_c2_g1_i4
TRINITY_DN88218_c3_g1_i5	TRINITY_DN74544_c7_g1_i1
TRINITY_DN80523_c5_g1_i5	TRINITY_DN83428_c4_g3_i2
TRINITY_DN80219_c1_g1_i17	TRINITY_DN91796_c11_g1_i4
TRINITY_DN89789_c6_g2_i1	TRINITY_DN92598_c7_g1_i1
TRINITY_DN76326_c12_g2_i8	TRINITY_DN93025_c5_g6_i1
TRINITY_DN89269_c12_g1_i1	TRINITY_DN89027_c0_g1_i22
TRINITY_DN92347_c10_g1_i8	TRINITY_DN88130_c17_g1_i2
TRINITY_DN89509_c4_g1_i15	TRINITY_DN76119_c16_g3_i7
TRINITY_DN85834_c4_g1_i1	TRINITY_DN90990_c15_g2_i2
TRINITY_DN77148_c12_g1_i2	TRINITY_DN74544_c7_g1_i2
TRINITY_DN86617_c6_g3_i4	TRINITY_DN91284_c4_g1_i2
TRINITY_DN93814_c9_g2_i6	TRINITY_DN92289_c18_g9_i1
TRINITY_DN81856_c6_g2_i6	TRINITY_DN73198_c7_g1_i6
TRINITY_DN81302_c15_g1_i2	TRINITY_DN75937_c2_g2_i2
TRINITY_DN76225_c9_g2_i4	TRINITY_DN93174_c0_g1_i22
TRINITY_DN93113_c6_g1_i1	TRINITY_DN80347_c11_g2_i4
TRINITY_DN92690_c0_g2_i2	TRINITY_DN87908_c7_g1_i1
TRINITY_DN90150_c8_g1_i18	TRINITY_DN74058_c7_g1_i1
TRINITY_DN81261_c7_g2_i1	TRINITY_DN91690_c2_g1_i1
TRINITY_DN92468_c6_g1_i6	TRINITY_DN72304_c14_g1_i2
TRINITY_DN86915_c1_g2_i4	TRINITY_DN91089_c6_g1_i11
TRINITY_DN89012_c11_g1_i4	TRINITY_DN90218_c9_g1_i1
TRINITY_DN89212_c9_g4_i1	TRINITY_DN78548_c5_g2_i8
TRINITY_DN87846_c3_g2_i6	TRINITY_DN72128_c16_g1_i2
TRINITY_DN88948_c5_g1_i11	TRINITY_DN89976_c14_g1_i10
TRINITY_DN92563_c2_g1_i6	TRINITY_DN93239_c4_g1_i6
TRINITY_DN77758_c16_g1_i2	TRINITY_DN90491_c7_g1_i6
TRINITY_DN93470_c1_g1_i2	TRINITY_DN78744_c4_g1_i1
TRINITY_DN93405_c6_g1_i3	TRINITY_DN88237_c19_g1_i1
TRINITY_DN72024_c13_g2_i4	TRINITY_DN93132_c17_g2_i1
TRINITY_DN89600_c0_g1_i11	TRINITY_DN84498_c10_g1_i21
TRINITY_DN85517_c5_g3_i4	TRINITY_DN83805_c14_g1_i4
TRINITY_DN90844_c5_g1_i10	TRINITY_DN89752_c3_g2_i1
TRINITY_DN90898_c5_g1_i9	TRINITY_DN87051_c11_g2_i3
TRINITY_DN88150_c2_g3_i28	TRINITY_DN88473_c0_g1_i7
TRINITY_DN93748_c7_g1_i10	TRINITY_DN88611_c4_g1_i1
TRINITY_DN91753_c5_g2_i7	TRINITY_DN72297_c9_g3_i1
TRINITY_DN89600_c0_g1_i4	TRINITY_DN92378_c1_g3_i2
TRINITY_DN80059_c8_g2_i7	TRINITY_DN84628_c8_g2_i2
TRINITY_DN88471_c2_g4_i1	TRINITY_DN76831_c11_g4_i1
TRINITY_DN87001_c10_g1_i6	TRINITY_DN78389_c9_g1_i6
TRINITY_DN93455_c1_g1_i7	TRINITY_DN90706_c1_g1_i4
TRINITY_DN83601_c10_g1_i3	TRINITY_DN84918_c10_g1_i1
TRINITY_DN76209_c6_g1_i2	TRINITY_DN84821_c0_g1_i4
TRINITY_DN86818_c0_g1_i2	TRINITY_DN80708_c0_g2_i1
TRINITY_DN75844_c7_g3_i1	TRINITY_DN72014_c13_g1_i3
	TRINITY_DN71349_c0_g1_i1
	TRINITY_DN91147_c9_g1_i6
	TRINITY_DN74925_c7_g1_i9
	TRINITY_DN92721_c14_g5_i1
	TRINITY_DN93728_c0_g1_i1
	TRINITY_DN93559_c6_g1_i2
	TRINITY_DN90515_c2_g1_i1
	TRINITY_DN101450_c2_g3_i2
	TRINITY_DN72358_c8_g1_i1
	TRINITY_DN88422_c4_g2_i1
	TRINITY_DN91237_c5_g4_i7
	TRINITY_DN93519_c15_g1_i1
	TRINITY_DN90515_c1_g1_i13
	TRINITY_DN77396_c8_g1_i6
	TRINITY_DN75963_c11_g2_i1
	TRINITY_DN91975_c1_g1_i1
	TRINITY_DN79584_c13_g1_i4
	TRINITY_DN92506_c6_g1_i9
	TRINITY_DN88739_c6_g1_i2
	TRINITY_DN81250_c1_g1_i3
	TRINITY_DN92337_c3_g1_i5
	TRINITY_DN90232_c13_g1_i3
	TRINITY_DN93364_c2_g2_i5
	TRINITY_DN93288_c11_g2_i2
	TRINITY_DN81092_c8_g1_i1
	TRINITY_DN78245_c6_g1_i1
	TRINITY_DN93024_c5_g5_i1
	TRINITY_DN89027_c0_g1_i13
	TRINITY_DN93685_c3_g2_i12
	TRINITY_DN76218_c9_g2_i3
	TRINITY_DN84980_c15_g1_i7
	TRINITY_DN77148_c12_g1_i4
	TRINITY_DN87314_c8_g1_i3
	TRINITY_DN85950_c4_g1_i4
	TRINITY_DN88611_c4_g1_i2
	TRINITY_DN83954_c7_g1_i5
	TRINITY_DN90688_c6_g2_i4
	TRINITY_DN93106_c4_g1_i19
	TRINITY_DN82509_c13_g1_i3
	TRINITY_DN89735_c11_g1_i1
	TRINITY_DN93399_c3_g1_i1
	TRINITY_DN90376_c6_g1_i5
	TRINITY_DN92873_c0_g1_i2
	TRINITY_DN92863_c2_g1_i1
	TRINITY_DN76374_c8_g1_i4
	TRINITY_DN92102_c7_g1_i1
	TRINITY_DN85146_c12_g1_i2
	TRINITY_DN71090_c0_g1_i3
	TRINITY_DN90308_c2_g1_i8
	TRINITY_DN90264_c9_g1_i1
	TRINITY_DN75187_c12_g1_i2
	TRINITY_DN90630_c9_g1_i10
	TRINITY_DN86298_c4_g1_i5
	TRINITY_DN72302_c3_g1_i2
	TRINITY_DN90069_c16_g1_i1
	TRINITY_DN78526_c5_g1_i2
	TRINITY_DN90859_c10_g1_i3
	TRINITY_DN90876_c10_g1_i2
	TRINITY_DN88926_c8_g2_i2
	TRINITY_DN86050_c8_g1_i5
	TRINITY_DN89976_c14_g1_i6
	TRINITY_DN82544_c12_g1_i1
	TRINITY_DN93701_c4_g1_i12
	TRINITY_DN90515_c1_g1_i11
	TRINITY_DN85393_c11_g1_i4
	TRINITY_DN90433_c8_g2_i7
	TRINITY_DN73604_c2_g1_i2
	TRINITY_DN71542_c0_g1_i6
	TRINITY_DN72479_c9_g3_i1
	TRINITY_DN92410_c4_g2_i3
	TRINITY_DN85339_c15_g2_i1
	TRINITY_DN89167_c5_g1_i3
	TRINITY_DN74861_c6_g3_i2
	TRINITY_DN86375_c3_g2_i1
	TRINITY_DN73983_c5_g1_i1
	TRINITY_DN86963_c9_g3_i1
	TRINITY_DN91640_c3_g1_i1
	TRINITY_DN89530_c12_g1_i1
