knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN81856_c5_g1	TRINITY_DN90168_c7_g1
TRINITY_DN93006_c5_g1	TRINITY_DN78613_c5_g1
TRINITY_DN86973_c1_g1	TRINITY_DN89150_c12_g1
TRINITY_DN88471_c3_g1	TRINITY_DN90706_c1_g1
TRINITY_DN91770_c14_g1	TRINITY_DN83265_c6_g1
TRINITY_DN85470_c13_g1	TRINITY_DN85095_c2_g1
TRINITY_DN86973_c7_g1	TRINITY_DN90711_c0_g1
TRINITY_DN76209_c6_g1	TRINITY_DN72803_c2_g1
TRINITY_DN74838_c0_g1	TRINITY_DN93681_c4_g1
TRINITY_DN88085_c8_g1	TRINITY_DN72479_c9_g3
TRINITY_DN92387_c6_g3	TRINITY_DN82818_c2_g1
TRINITY_DN74429_c11_g3	TRINITY_DN84821_c0_g1
TRINITY_DN93748_c7_g2	TRINITY_DN77099_c5_g1
TRINITY_DN93748_c5_g1	TRINITY_DN72763_c1_g3
TRINITY_DN93145_c2_g1	TRINITY_DN89166_c2_g1
TRINITY_DN93748_c7_g4	TRINITY_DN84095_c9_g1
TRINITY_DN91442_c1_g1	TRINITY_DN82330_c11_g1
TRINITY_DN71732_c15_g1	TRINITY_DN73052_c14_g1
TRINITY_DN93113_c6_g1	TRINITY_DN86171_c2_g2
TRINITY_DN93113_c3_g2	TRINITY_DN92063_c1_g1
TRINITY_DN84709_c6_g2	TRINITY_DN87286_c10_g1
TRINITY_DN92387_c6_g2	TRINITY_DN76872_c13_g2
TRINITY_DN84416_c1_g2	TRINITY_DN91050_c1_g1
TRINITY_DN93113_c3_g4	TRINITY_DN80356_c4_g1
TRINITY_DN90492_c1_g1	TRINITY_DN90308_c2_g1
TRINITY_DN72456_c13_g12	TRINITY_DN85820_c0_g1
TRINITY_DN83574_c5_g10	TRINITY_DN75179_c3_g3
TRINITY_DN72914_c21_g1	TRINITY_DN89027_c0_g1
TRINITY_DN85117_c13_g1	TRINITY_DN93344_c6_g1
TRINITY_DN88365_c0_g1	TRINITY_DN86483_c4_g1
TRINITY_DN84530_c11_g2	TRINITY_DN75244_c14_g1
TRINITY_DN79658_c9_g2	TRINITY_DN72369_c2_g1
TRINITY_DN80043_c8_g2	TRINITY_DN90565_c1_g1
TRINITY_DN93145_c2_g2	TRINITY_DN80672_c0_g1
TRINITY_DN79037_c4_g1	TRINITY_DN77942_c12_g1
TRINITY_DN87668_c11_g1	TRINITY_DN72302_c3_g1
TRINITY_DN93748_c4_g2	TRINITY_DN85970_c0_g1
TRINITY_DN72914_c27_g1	TRINITY_DN74017_c1_g1
TRINITY_DN78230_c6_g1	TRINITY_DN84738_c6_g1
TRINITY_DN71364_c0_g1	TRINITY_DN92853_c0_g2
TRINITY_DN86357_c3_g1	TRINITY_DN84338_c7_g1
TRINITY_DN79037_c4_g2	TRINITY_DN85095_c2_g4
TRINITY_DN92115_c10_g1	TRINITY_DN88085_c7_g1
TRINITY_DN93113_c3_g3	TRINITY_DN83954_c7_g1
TRINITY_DN71100_c0_g1	TRINITY_DN91090_c0_g1
TRINITY_DN81516_c11_g1	TRINITY_DN89079_c0_g1
TRINITY_DN84530_c11_g1	TRINITY_DN75179_c3_g4
TRINITY_DN81229_c4_g2	TRINITY_DN85314_c14_g1
TRINITY_DN77157_c0_g1	TRINITY_DN80408_c12_g1
TRINITY_DN80887_c5_g1	TRINITY_DN81547_c1_g1
TRINITY_DN91892_c1_g1	TRINITY_DN78204_c5_g1
TRINITY_DN91813_c3_g1	TRINITY_DN88958_c9_g2
TRINITY_DN89012_c11_g1	TRINITY_DN75179_c3_g2
TRINITY_DN89482_c0_g1	TRINITY_DN89608_c1_g1
TRINITY_DN72666_c7_g1	TRINITY_DN73052_c14_g3
TRINITY_DN88038_c3_g4	TRINITY_DN89003_c3_g2
TRINITY_DN71289_c1_g1	TRINITY_DN81998_c5_g2
TRINITY_DN93748_c7_g1	TRINITY_DN87781_c12_g1
TRINITY_DN75427_c0_g2	TRINITY_DN86485_c0_g3
TRINITY_DN73048_c15_g1	TRINITY_DN91050_c6_g3
TRINITY_DN79037_c5_g3	TRINITY_DN77075_c3_g1
TRINITY_DN90990_c16_g1	TRINITY_DN92830_c10_g3
TRINITY_DN91064_c9_g1	TRINITY_DN81713_c7_g1
TRINITY_DN93113_c0_g1	TRINITY_DN91050_c6_g4
TRINITY_DN93411_c3_g3	TRINITY_DN86171_c5_g1
TRINITY_DN88673_c2_g1	TRINITY_DN90134_c4_g1
TRINITY_DN92818_c3_g1	TRINITY_DN84792_c1_g1
TRINITY_DN93113_c7_g1	TRINITY_DN89735_c11_g1
TRINITY_DN87521_c4_g3	TRINITY_DN76218_c9_g2
TRINITY_DN78284_c1_g1	TRINITY_DN90677_c9_g6
TRINITY_DN84416_c1_g1	TRINITY_DN101446_c7_g1
TRINITY_DN78529_c7_g1	TRINITY_DN86114_c3_g2
TRINITY_DN81856_c6_g3	TRINITY_DN77007_c3_g1
TRINITY_DN85748_c8_g5	TRINITY_DN78204_c6_g1
TRINITY_DN80581_c12_g1	TRINITY_DN87827_c11_g3
TRINITY_DN84595_c11_g3	TRINITY_DN77007_c2_g1
TRINITY_DN93553_c9_g7	TRINITY_DN92295_c0_g1
TRINITY_DN93103_c3_g1	TRINITY_DN73096_c6_g1
TRINITY_DN92625_c2_g1	TRINITY_DN91467_c15_g1
TRINITY_DN75871_c4_g1	TRINITY_DN90218_c9_g1
TRINITY_DN91007_c2_g1	TRINITY_DN80615_c0_g1
TRINITY_DN82873_c14_g1	TRINITY_DN76458_c10_g1
TRINITY_DN93553_c11_g1	TRINITY_DN81547_c0_g1
TRINITY_DN89280_c8_g1	TRINITY_DN86840_c1_g1
TRINITY_DN75921_c5_g1	TRINITY_DN75179_c3_g6
TRINITY_DN90844_c5_g1	TRINITY_DN93681_c8_g1
TRINITY_DN86973_c4_g1	TRINITY_DN78204_c0_g2
TRINITY_DN90555_c3_g1	TRINITY_DN90134_c7_g1
TRINITY_DN83223_c3_g1	TRINITY_DN85878_c16_g2
TRINITY_DN85800_c16_g1	TRINITY_DN92378_c1_g2
TRINITY_DN84530_c16_g1	TRINITY_DN72302_c3_g2
TRINITY_DN93063_c9_g4	TRINITY_DN82160_c12_g1
TRINITY_DN83642_c7_g2	TRINITY_DN83456_c0_g1
TRINITY_DN92440_c0_g1	TRINITY_DN85149_c1_g1
	TRINITY_DN75481_c2_g1
	TRINITY_DN75179_c3_g5
	TRINITY_DN90447_c9_g2
	TRINITY_DN89045_c7_g1
	TRINITY_DN84786_c1_g1
	TRINITY_DN89817_c0_g1
	TRINITY_DN84528_c1_g1
	TRINITY_DN86171_c3_g1
	TRINITY_DN92612_c7_g1
	TRINITY_DN73996_c7_g1
	TRINITY_DN71242_c0_g1
	TRINITY_DN86485_c0_g4
	TRINITY_DN84627_c9_g2
	TRINITY_DN93344_c5_g4
	TRINITY_DN88274_c1_g1
	TRINITY_DN91773_c2_g1
	TRINITY_DN92200_c12_g3
	TRINITY_DN89752_c3_g2
	TRINITY_DN93344_c5_g7
	TRINITY_DN92721_c14_g5
	TRINITY_DN88213_c2_g1
	TRINITY_DN75179_c4_g1
	TRINITY_DN91050_c5_g1
	TRINITY_DN92830_c10_g2
	TRINITY_DN86485_c0_g1
	TRINITY_DN72776_c0_g2
	TRINITY_DN91050_c11_g1
	TRINITY_DN67860_c0_g1
	TRINITY_DN72776_c1_g1
	TRINITY_DN85883_c19_g1
	TRINITY_DN83136_c13_g1
	TRINITY_DN84715_c0_g1
	TRINITY_DN76457_c5_g1
	TRINITY_DN85290_c15_g2
	TRINITY_DN91479_c12_g1
	TRINITY_DN90125_c11_g2
	TRINITY_DN75179_c3_g1
	TRINITY_DN90616_c8_g3
	TRINITY_DN78468_c9_g2
	TRINITY_DN70344_c0_g1
	TRINITY_DN90677_c9_g5
	TRINITY_DN82346_c20_g1
	TRINITY_DN90181_c0_g1
	TRINITY_DN80501_c9_g3
	TRINITY_DN91691_c6_g1
	TRINITY_DN72549_c11_g1
	TRINITY_DN85331_c3_g1
	TRINITY_DN84528_c0_g1
	TRINITY_DN87823_c6_g1
	TRINITY_DN109241_c1_g1
	TRINITY_DN83140_c0_g1
	TRINITY_DN92816_c14_g6
	TRINITY_DN82828_c13_g1
	TRINITY_DN82346_c14_g1
	TRINITY_DN75179_c6_g1
	TRINITY_DN86840_c3_g1
	TRINITY_DN75764_c12_g8
	TRINITY_DN84616_c8_g3
	TRINITY_DN85095_c3_g1
	TRINITY_DN93054_c9_g4
	TRINITY_DN74618_c11_g2
	TRINITY_DN74142_c11_g1
	TRINITY_DN92057_c1_g1
	TRINITY_DN93174_c0_g1
	TRINITY_DN91955_c7_g1
	TRINITY_DN72398_c10_g2
	TRINITY_DN78204_c2_g1
	TRINITY_DN91105_c7_g3
	TRINITY_DN93344_c4_g10
	TRINITY_DN75194_c12_g1
	TRINITY_DN90515_c2_g1
	TRINITY_DN77289_c15_g2
	TRINITY_DN81432_c4_g1
	TRINITY_DN83886_c9_g1
	TRINITY_DN90949_c1_g1
	TRINITY_DN73052_c19_g1
	TRINITY_DN81710_c6_g2
	TRINITY_DN87827_c11_g6
	TRINITY_DN90134_c4_g4
	TRINITY_DN87827_c11_g1
	TRINITY_DN83175_c18_g1
	TRINITY_DN86954_c7_g2
	TRINITY_DN92596_c17_g3
	TRINITY_DN71819_c12_g2
	TRINITY_DN88274_c5_g1
	TRINITY_DN74795_c1_g1
	TRINITY_DN89908_c1_g1
	TRINITY_DN76061_c7_g1
	TRINITY_DN88542_c0_g1
	TRINITY_DN84363_c2_g1
	TRINITY_DN73748_c12_g1
	TRINITY_DN73604_c2_g1
	TRINITY_DN86485_c0_g2
	TRINITY_DN86171_c2_g5
	TRINITY_DN72842_c13_g4
	TRINITY_DN84616_c14_g1
	TRINITY_DN75194_c5_g1
	TRINITY_DN90344_c9_g1
	TRINITY_DN75179_c5_g1
	TRINITY_DN88499_c3_g4
	TRINITY_DN88909_c12_g1
	TRINITY_DN93054_c8_g2
	TRINITY_DN90949_c3_g1
	TRINITY_DN78204_c0_g1
	TRINITY_DN73599_c16_g2
	TRINITY_DN93344_c5_g8
	TRINITY_DN82349_c22_g2
	TRINITY_DN79912_c9_g1
	TRINITY_DN90934_c0_g2
	TRINITY_DN91105_c7_g2
	TRINITY_DN77971_c23_g1
	TRINITY_DN92830_c13_g1
	TRINITY_DN93714_c3_g1
	TRINITY_DN80672_c1_g1
	TRINITY_DN78619_c0_g3
	TRINITY_DN93701_c4_g2
	TRINITY_DN89608_c1_g2
	TRINITY_DN72591_c1_g1
	TRINITY_DN84727_c9_g1
	TRINITY_DN92612_c5_g1
	TRINITY_DN73287_c0_g1
	TRINITY_DN75194_c5_g2
	TRINITY_DN91330_c6_g2
	TRINITY_DN80116_c0_g3
	TRINITY_DN93344_c7_g1
	TRINITY_DN78806_c11_g1
	TRINITY_DN90622_c0_g1
	TRINITY_DN89860_c13_g2
	TRINITY_DN74306_c1_g1
	TRINITY_DN74482_c13_g1
	TRINITY_DN82349_c22_g1
	TRINITY_DN88418_c8_g1
	TRINITY_DN73039_c9_g1
	TRINITY_DN74993_c15_g3
	TRINITY_DN71395_c0_g1
	TRINITY_DN109241_c0_g2
	TRINITY_DN92612_c1_g2
	TRINITY_DN90463_c0_g2
	TRINITY_DN82146_c7_g1
	TRINITY_DN91105_c5_g2
	TRINITY_DN86412_c1_g2
	TRINITY_DN93155_c5_g2
	TRINITY_DN83216_c1_g1
	TRINITY_DN86171_c2_g3
	TRINITY_DN90969_c13_g3
	TRINITY_DN82756_c13_g1
	TRINITY_DN92816_c14_g7
	TRINITY_DN84363_c4_g1
	TRINITY_DN84363_c2_g2
	TRINITY_DN79931_c12_g2
	TRINITY_DN83265_c7_g1
	TRINITY_DN90273_c8_g1
	TRINITY_DN77971_c23_g2
	TRINITY_DN87827_c11_g5
	TRINITY_DN73599_c16_g1
	TRINITY_DN89071_c0_g2
	TRINITY_DN91050_c9_g1
	TRINITY_DN76854_c8_g1
	TRINITY_DN93025_c5_g3
	TRINITY_DN92524_c15_g1
	TRINITY_DN86566_c1_g1
	TRINITY_DN91050_c5_g2
	TRINITY_DN90734_c9_g3
	TRINITY_DN91105_c5_g4
	TRINITY_DN84616_c8_g1
	TRINITY_DN78611_c2_g1
	TRINITY_DN90616_c8_g2
	TRINITY_DN88354_c11_g1
	TRINITY_DN88499_c3_g1
	TRINITY_DN85889_c11_g1
	TRINITY_DN93054_c9_g1
	TRINITY_DN89527_c4_g1
	TRINITY_DN91975_c1_g1
	TRINITY_DN91470_c4_g1
	TRINITY_DN90949_c2_g1
	TRINITY_DN77461_c13_g1
	TRINITY_DN89316_c6_g2
	TRINITY_DN74925_c7_g1
	TRINITY_DN78394_c14_g1
	TRINITY_DN76399_c10_g1
	TRINITY_DN90622_c0_g2
	TRINITY_DN88499_c5_g1
	TRINITY_DN73604_c2_g2
	TRINITY_DN89716_c0_g1
	TRINITY_DN93155_c5_g4
	TRINITY_DN86161_c9_g1
	TRINITY_DN71712_c13_g1
	TRINITY_DN78526_c5_g1
	TRINITY_DN93261_c15_g2
	TRINITY_DN80486_c7_g1
	TRINITY_DN91105_c8_g1
	TRINITY_DN91691_c7_g2
	TRINITY_DN83388_c14_g5
	TRINITY_DN83408_c0_g1
	TRINITY_DN89769_c2_g1
	TRINITY_DN91759_c10_g1
	TRINITY_DN84731_c0_g2
	TRINITY_DN83985_c13_g2
	TRINITY_DN87514_c7_g1
	TRINITY_DN74707_c17_g1
	TRINITY_DN91213_c2_g1
	TRINITY_DN88302_c1_g4
	TRINITY_DN84602_c9_g1
	TRINITY_DN90103_c11_g1
	TRINITY_DN91955_c7_g2
	TRINITY_DN76338_c11_g1
	TRINITY_DN91728_c12_g4
	TRINITY_DN86171_c4_g1
	TRINITY_DN93672_c2_g3
	TRINITY_DN87971_c9_g2
	TRINITY_DN88509_c2_g1
	TRINITY_DN76180_c10_g1
	TRINITY_DN90134_c4_g2
	TRINITY_DN91649_c4_g5
	TRINITY_DN88509_c2_g2
	TRINITY_DN86954_c6_g1
	TRINITY_DN87298_c6_g1
	TRINITY_DN77025_c11_g4
	TRINITY_DN88499_c6_g1
	TRINITY_DN72638_c19_g1
	TRINITY_DN90491_c7_g1
	TRINITY_DN76871_c5_g1
	TRINITY_DN74359_c1_g1
	TRINITY_DN91237_c5_g4
	TRINITY_DN84567_c7_g1
	TRINITY_DN93286_c1_g1
	TRINITY_DN93672_c2_g1
	TRINITY_DN93155_c5_g5
	TRINITY_DN93344_c5_g10
	TRINITY_DN88499_c3_g2
	TRINITY_DN93291_c9_g1
	TRINITY_DN91298_c10_g1
	TRINITY_DN88166_c2_g1
	TRINITY_DN89742_c3_g2
	TRINITY_DN90622_c1_g1
	TRINITY_DN71421_c18_g3
	TRINITY_DN82955_c12_g1
	TRINITY_DN88509_c2_g3
	TRINITY_DN81554_c2_g1
	TRINITY_DN79666_c12_g1
	TRINITY_DN90172_c6_g4
	TRINITY_DN78424_c11_g1
	TRINITY_DN89131_c2_g1
	TRINITY_DN77971_c2_g1
	TRINITY_DN86647_c0_g1
	TRINITY_DN82129_c10_g1
	TRINITY_DN91105_c12_g1
	TRINITY_DN84633_c7_g2
	TRINITY_DN85596_c1_g2
	TRINITY_DN71421_c18_g1
	TRINITY_DN92816_c14_g4
	TRINITY_DN65756_c0_g1
	TRINITY_DN87432_c2_g2
	TRINITY_DN92830_c15_g1
	TRINITY_DN70394_c0_g1
	TRINITY_DN81395_c11_g1
	TRINITY_DN72655_c4_g1
	TRINITY_DN93624_c1_g7
	TRINITY_DN88542_c2_g1
	TRINITY_DN91121_c14_g1
	TRINITY_DN92350_c4_g2
	TRINITY_DN90616_c8_g4
	TRINITY_DN80709_c9_g1
	TRINITY_DN86423_c9_g1
	TRINITY_DN69702_c0_g1
	TRINITY_DN91796_c11_g1
	TRINITY_DN90738_c5_g1
	TRINITY_DN80356_c8_g1
	TRINITY_DN87195_c13_g1
	TRINITY_DN79235_c10_g5
	TRINITY_DN86412_c1_g1
	TRINITY_DN93399_c3_g1
	TRINITY_DN88499_c3_g5
	TRINITY_DN85172_c10_g1
	TRINITY_DN86840_c2_g1
	TRINITY_DN86226_c5_g3
	TRINITY_DN91691_c9_g1
	TRINITY_DN91437_c0_g1
	TRINITY_DN93714_c3_g3
	TRINITY_DN84207_c8_g1
	TRINITY_DN87132_c12_g1
	TRINITY_DN93024_c5_g1
	TRINITY_DN91050_c5_g5
	TRINITY_DN76943_c8_g2
	TRINITY_DN92612_c1_g1
	TRINITY_DN72358_c8_g1
	TRINITY_DN87756_c15_g1
	TRINITY_DN74396_c12_g1
	TRINITY_DN77025_c11_g2
	TRINITY_DN94088_c0_g1
	TRINITY_DN78204_c7_g1
	TRINITY_DN74544_c7_g1
	TRINITY_DN85596_c1_g1
	TRINITY_DN92612_c8_g1
	TRINITY_DN71294_c0_g1
	TRINITY_DN75880_c0_g1
	TRINITY_DN86931_c5_g1
	TRINITY_DN83804_c8_g1
	TRINITY_DN92510_c9_g1
	TRINITY_DN93718_c0_g1
	TRINITY_DN82435_c14_g2
	TRINITY_DN75949_c4_g1
	TRINITY_DN78204_c4_g1
	TRINITY_DN75949_c4_g2
	TRINITY_DN72204_c16_g3
	TRINITY_DN85149_c3_g1
	TRINITY_DN76976_c3_g1
	TRINITY_DN83441_c9_g1
	TRINITY_DN80838_c14_g1
	TRINITY_DN89390_c1_g1
	TRINITY_DN81193_c11_g1
	TRINITY_DN72268_c16_g1
	TRINITY_DN89131_c2_g4
	TRINITY_DN84985_c0_g1
	TRINITY_DN80871_c3_g3
	TRINITY_DN92213_c4_g2
	TRINITY_DN73331_c9_g2
	TRINITY_DN78898_c10_g1
	TRINITY_DN89819_c0_g1
	TRINITY_DN90342_c4_g1
	TRINITY_DN92816_c8_g1
	TRINITY_DN92809_c2_g3
	TRINITY_DN76855_c13_g1
	TRINITY_DN85437_c3_g6
	TRINITY_DN86459_c10_g1
	TRINITY_DN85370_c12_g1
	TRINITY_DN83281_c15_g1
	TRINITY_DN93206_c13_g2
	TRINITY_DN87192_c0_g1
	TRINITY_DN90734_c9_g6
	TRINITY_DN89332_c16_g1
	TRINITY_DN80689_c17_g1
	TRINITY_DN81139_c0_g1
	TRINITY_DN84179_c4_g1
	TRINITY_DN93320_c14_g1
	TRINITY_DN86910_c8_g1
	TRINITY_DN88509_c3_g1
	TRINITY_DN80577_c9_g1
	TRINITY_DN71444_c6_g1
	TRINITY_DN90565_c0_g4
	TRINITY_DN71052_c0_g1
	TRINITY_DN75179_c2_g1
	TRINITY_DN74601_c17_g2
	TRINITY_DN89003_c3_g8
	TRINITY_DN92103_c5_g1
	TRINITY_DN90611_c2_g1
	TRINITY_DN91876_c11_g2
	TRINITY_DN83596_c8_g1
	TRINITY_DN90734_c9_g7
	TRINITY_DN82435_c14_g1
	TRINITY_DN93344_c5_g9
	TRINITY_DN72160_c11_g1
	TRINITY_DN85658_c12_g3
	TRINITY_DN86041_c12_g2
	TRINITY_DN74388_c9_g1
	TRINITY_DN90117_c3_g1
	TRINITY_DN86902_c12_g3
	TRINITY_DN86432_c8_g1
	TRINITY_DN92598_c7_g1
	TRINITY_DN85149_c2_g1
	TRINITY_DN92206_c8_g2
	TRINITY_DN85549_c10_g4
	TRINITY_DN93261_c15_g1
	TRINITY_DN81637_c8_g2
	TRINITY_DN82683_c9_g1
	TRINITY_DN89122_c12_g1
	TRINITY_DN92256_c6_g1
	TRINITY_DN85149_c4_g1
	TRINITY_DN81343_c4_g1
	TRINITY_DN91273_c9_g2
	TRINITY_DN91105_c5_g6
	TRINITY_DN81871_c8_g3
	TRINITY_DN80251_c5_g1
	TRINITY_DN76209_c5_g1
	TRINITY_DN75949_c4_g3
	TRINITY_DN82509_c13_g1
	TRINITY_DN93344_c5_g3
	TRINITY_DN61246_c0_g1
	TRINITY_DN91250_c1_g1
