256897	2333-750	0	28414	-1	584373at33208_31234_0:00129f|TRINITY_DN73777_c16_g3_i4|-|57|1.833e-10|1|1584|2333|2333[2333]:1584[1584]:750[750]
194623	221-210	0	32950	-1	547099at33208_34839_0:001902|TRINITY_DN73894_c2_g5_i1|-|40|2.403e-05|1|12|221|221[221]:12[12]:210[210]
201807	43+1029	0	21740	1	367596at33208_6526_0:002490|TRINITY_DN88382_c12_g1_i1|+|169|3.531e-44|1|43|1071|43[43]:1071[1071]:1029[1029]
568609	224+600	0	22213	1	552764at33208_10160_0:00010f|TRINITY_DN92507_c10_g1_i4|+|146|2.962e-37|1|224|823|224[224]:823[823]:600[600]
544313	0+183	0	14480	1	295556at33208_418985_0:003043|TRINITY_DN88535_c10_g1_i1|+|47|1.877e-07|1|0|182|0[0]:182[182]:183[183]
256905	2591-444	0	27002	-1	552764at33208_7159_0:002d44|TRINITY_DN92873_c0_g6_i1|-|53|2.933e-09|1|2148|2591|2591[2591]:2148[2148]:444[444]
496147	139+153	0	3822	1	380583at33208_438502_0:0037f3|TRINITY_DN82334_c12_g2_i1|+|84|1.366e-18|1|139|291|139[139]:291[291]:153[153]
551437	560-255	0	4274	-1	552764at33208_113334_0:0017f1|TRINITY_DN84412_c11_g2_i3|-|90|2.134e-20|1|306|560|560[560]:306[306]:255[255]
182468	207-165	0	11904	-1	622560at33208_37653_0:0034bb|TRINITY_DN81554_c2_g1_i1|-|56|3.666e-10|1|43|207|207[207]:43[43]:165[165]
18427	1054+669	0	30128	1	380583at33208_10228_0:002359|TRINITY_DN87761_c2_g1_i2|+|47|1.877e-07|1|1054|1722|1054[1054]:1722[1722]:669[669]
201857	1917-186	0	32950	-1	547099at33208_34839_0:001902|TRINITY_DN76024_c13_g2_i3|-|42|6.007e-06|1|1732|1917|1917[1917]:1732[1732]:186[186]
114405	132+318	0	25291	1	334764at33208_168631_0:00168f|TRINITY_DN91529_c3_g1_i2|+|145|5.923e-37|1|132|449|132[132]:449[449]:318[318]
550266	2424+207	0	5142	1	448196at33208_43151_0:00269f|TRINITY_DN92456_c8_g1_i5|+|55|7.333e-10|1|2424|2630|2424[2424]:2630[2630]:207[207]
238699	928-927	0	1403	-1	367596at33208_1629725_0:000c18|TRINITY_DN71431_c6_g3_i1|-|173|2.207e-45|1|2|928|928[928]:2[2]:927[927]
55705	532+258	0	33716	1	380583at33208_39758_0:002baf|TRINITY_DN82339_c12_g2_i1|+|48|9.386e-08|1|532|789|532[532]:789[789]:258[258]
165125	3677-1050	0	12530	-1	510174at33208_13037_0:000340|TRINITY_DN90297_c4_g2_i8|-|57|1.833e-10|1|2628|3677|3677[3677]:2628[2628]:1050[1050]
165089	1761-534	0	8071	-1	581779at33208_88501_0:00327a|TRINITY_DN92412_c3_g1_i4|-|35|0.0007689|1|1228|1761|1761[1761]:1228[1228]:534[534]
230880	293-291	0	17375	-1	535650at33208_197043_0:005596|TRINITY_DN85375_c3_g7_i1|-|144|1.185e-36|1|3|293|293[293]:3[3]:291[291]
348810	1023-636	0	19367	-1	380583at33208_125878_0:0009cc|TRINITY_DN71308_c0_g1_i2|-|64|1.432e-12|1|388|1023|1023[1023]:388[388]:636[636]
91838	2214-1449	0	7182	-1	111730at33208_568069_0:004ac4|TRINITY_DN73327_c12_g1_i2|-|77|1.748e-16|1|766|2214|2214[2214]:766[766]:1449[1449]
91838	1863-483	0	16978	-1	380583at33208_50429_0:0004db|TRINITY_DN73327_c12_g1_i2|-|77|1.748e-16|1|1381|1863|1863[1863]:1381[1381]:483[483]
73392	3941-495	0	21762	-1	380583at33208_516756_0:00054d|TRINITY_DN93458_c10_g1_i5|-|40|2.403e-05|1|3447|3941|3941[3941]:3447[3447]:495[495]
414211	92+201	0	25785	1	549156at33208_37653_0:001c67|TRINITY_DN90692_c1_g1_i4|+|52|5.866e-09|1|92|292|92[92]:292[292]:201[201]
55509	947-534	0	27851	-1	443518at33208_7004_0:00232e|TRINITY_DN73272_c10_g1_i1|-|233|1.914e-63|1|414|947|947[947]:414[414]:534[534]
128455	588+624	0	33063	1	559576at33208_7245_0:001550|TRINITY_DN90410_c11_g1_i1|+|37|0.0001922|1|588|1211|588[588]:1211[1211]:624[624]
323129	2+252	0	10039	1	474144at33208_218467_0:0058a5|TRINITY_DN90463_c1_g1_i1|+|117|1.59e-28|1|2|253|2[2]:253[253]:252[252]
73530	860+231	0	26678	1	448514at33208_441894_0:001fa2|TRINITY_DN75507_c5_g2_i8|+|36|0.0003845|1|860|1090|860[860]:1090[1090]:231[231]
73530	1157+462	0	35143	1	472352at33208_8208_0:0021c3|TRINITY_DN75507_c5_g2_i8|+|39|4.806e-05|1|1157|1618|1157[1157]:1618[1618]:462[462]
91823	220+1395	0	37131	1	257339at33208_13146_0:00087a|TRINITY_DN74076_c11_g1_i5|+|321|6.184e-90|1|220|1614|220[220]:1614[1614]:1395[1395]
482925	283-282	0	9058	-1	552764at33208_1155016_0:002368|TRINITY_DN70912_c0_g2_i2|-|83|2.732e-18|1|2|283|283[283]:2[2]:282[282]
73533	177+1109	0	28868	1	315044at33208_1608454_0:009274|TRINITY_DN90170_c5_g2_i1|+|143|2.369e-36|2|177|1285|177[177]:386[386]:210[210]|1169[1175]:1285[1285]:117[111]
218738	214-186	0	11857	-1	613851at33208_225400_0:002a08|TRINITY_DN89608_c3_g1_i1|-|45|7.509e-07|1|29|214|214[214]:29[29]:186[186]
220172	1940-735	0	11167	-1	465401at33208_166361_0:002bc3|TRINITY_DN71187_c0_g1_i1|-|83|2.732e-18|1|1206|1940|1940[1940]:1206[1206]:735[735]
220174	103+1836	0	3899	1	435253at33208_6669_0:0003b8|TRINITY_DN87104_c4_g2_i3|+|300|1.297e-83|1|103|1938|103[103]:1938[1938]:1836[1836]
73599	74+738	0	21763	1	380583at33208_6945_0:0047e3|TRINITY_DN73621_c6_g1_i3|+|106|3.256e-25|1|74|811|74[74]:811[811]:738[738]
73708	920-615	0	31329	-1	380583at33208_79782_0:0027d3|TRINITY_DN71312_c0_g1_i1|-|56|3.666e-10|1|306|920|920[920]:306[306]:615[615]
128207	0+165	0	18838	1	582341at33208_30419_0:001f45|TRINITY_DN84821_c1_g1_i1|+|98|8.336e-23|1|0|164|0[0]:164[164]:165[165]
55106	2948-369	0	37794	-1	556510at33208_7227_0:001548|TRINITY_DN92108_c9_g1_i6|-|63|2.864e-12|1|2580|2948|2948[2948]:2580[2580]:369[369]
55643	215+677	0	32875	1	517311at33208_7004_0:002920|TRINITY_DN88209_c6_g1_i2|+|193|2.104e-51|2|215|891|215[215]:658[658]:444[444]|826[832]:891[891]:66[60]
220271	1112-606	0	3111	-1	556337at33208_93721_0:006fa0|TRINITY_DN93736_c0_g1_i3|-|47|1.877e-07|1|507|1112|1112[1112]:507[507]:606[606]
415369	1+276	0	13052	1	613851at33208_133901_0:002ace|TRINITY_DN89608_c1_g1_i7|+|93|2.668e-21|1|1|276|1[1]:276[276]:276[276]
36931	1560-1026	0	5656	-1	581006at33208_6334_0:0024d3|TRINITY_DN92526_c7_g2_i2|-|250|1.46e-68|1|535|1560|1560[1560]:535[535]:1026[1026]
256	1042-690	0	2568	-1	334764at33208_198806_0:002281|TRINITY_DN71626_c13_g1_i1|-|44|1.502e-06|1|353|1042|1042[1042]:353[353]:690[690]
330408	1443-1056	0	10847	-1	268134at33208_680683_0:001ca1|TRINITY_DN71268_c0_g1_i1|-|72|5.595e-15|1|388|1443|1443[1443]:388[388]:1056[1056]
257033	422+750	0	28414	1	584373at33208_31234_0:00129f|TRINITY_DN73777_c16_g4_i3|+|57|1.833e-10|1|422|1171|422[422]:1171[1171]:750[750]
128821	999-201	0	13130	-1	631662at33208_9541_0:000262|TRINITY_DN69826_c0_g2_i1|-|36|0.0003845|1|799|999|999[999]:799[799]:201[201]
92238	205+183	0	24583	1	547099at33208_50429_0:005f1c|TRINITY_DN80667_c12_g1_i2|+|54|1.467e-09|1|205|387|205[205]:387[387]:183[183]
470780	3+264	0	24610	1	552764at33208_7091_0:0019b2|TRINITY_DN92813_c15_g2_i1|+|53|2.933e-09|1|3|266|3[3]:266[266]:264[264]
367238	1031-168	0	25819	-1	552949at33208_9798_0:003aa9|TRINITY_DN84874_c5_g3_i1|-|39|4.806e-05|1|864|1031|1031[1031]:864[864]:168[168]
458645	1987-744	0	16980	-1	380583at33208_7536_0:00293c|TRINITY_DN86007_c3_g3_i1|-|61|1.146e-11|1|1244|1987|1987[1987]:1244[1244]:744[744]
201415	189-189	0	14639	-1	432050at33208_438503_0:0029c6|TRINITY_DN71620_c21_g1_i1|-|76|3.497e-16|1|1|189|189[189]:1[1]:189[189]
146800	428+486	0	7411	1	380583at33208_6412_0:0052ab|TRINITY_DN91361_c6_g1_i9|+|36|0.0003845|1|428|913|428[428]:913[913]:486[486]
385206	2430+732	0	28414	1	584373at33208_31234_0:00129f|TRINITY_DN90150_c8_g1_i18|+|45|7.509e-07|1|2430|3161|2430[2430]:3161[3161]:732[732]
293494	314+819	0	2632	1	382000at33208_1868482_0:000aed|TRINITY_DN79934_c8_g1_i2|+|72|5.595e-15|1|314|1132|314[314]:1132[1132]:819[819]
293499	3640-267	0	37794	-1	556510at33208_7227_0:001548|TRINITY_DN90774_c0_g1_i4|-|70|2.238e-14|1|3374|3640|3640[3640]:3374[3374]:267[267]
385226	691+165	0	13854	1	552949at33208_45351_0:00454c|TRINITY_DN93030_c12_g1_i2|+|49|4.693e-08|1|691|855|691[691]:855[855]:165[165]
348559	258+786	0	28414	1	584373at33208_31234_0:00129f|TRINITY_DN92266_c7_g1_i2|+|57|1.833e-10|1|258|1043|258[258]:1043[1043]:786[786]
183604	36+651	0	7571	1	461193at33208_294128_0:00212e|TRINITY_DN89839_c12_g1_i1|+|254|9.126e-70|1|36|686|36[36]:686[686]:651[651]
183605	1877-573	0	16983	-1	382000at33208_150288_0:003756|TRINITY_DN85685_c12_g2_i2|-|88|8.537e-20|1|1305|1877|1877[1877]:1305[1305]:573[573]
183684	1312-708	0	22958	-1	380583at33208_52283_0:00236e|TRINITY_DN86669_c5_g1_i3|-|85|6.829e-19|1|605|1312|1312[1312]:605[605]:708[708]
183668	355+606	0	22960	1	380583at33208_7719_0:000f00|TRINITY_DN77260_c8_g1_i1|+|68|8.951e-14|1|355|960|355[355]:960[960]:606[606]
183895	244-207	0	24560	-1	538442at33208_52612_0:001337|TRINITY_DN84465_c12_g2_i1|-|81|1.093e-17|1|38|244|244[244]:38[38]:207[207]
55124	2774-688	0	23411	-1	552764at33208_225164_0:0001c7|TRINITY_DN81498_c13_g1_i3|-|119|3.975e-29|2|2087|2774|2774[2774]:2439[2439]:336[336]|2239[2239]:2087[2087]:153[153]
55128	1829+780	0	34908	1	380583at33208_104452_0:000528|TRINITY_DN77348_c7_g1_i3|+|48|9.386e-08|1|1829|2608|1829[1829]:2608[2608]:780[780]
81	1799-946	0	28340	-1	570717at33208_29031_0:0022cc|TRINITY_DN90275_c10_g1_i2|-|348|4.608e-98|2|854|1799|1799[1799]:1494[1494]:306[306]|1267[1267]:854[854]:414[414]
495604	95+795	0	25352	1	380583at33208_7868_0:002ed8|TRINITY_DN92254_c0_g4_i1|+|76|3.497e-16|1|95|889|95[95]:889[889]:795[795]
366950	2608-324	0	17407	-1	547099at33208_45351_0:0032ed|TRINITY_DN90222_c9_g1_i6|-|62|5.729e-12|1|2285|2608|2608[2608]:2285[2285]:324[324]
367203	6+498	0	25983	1	581006at33208_168631_0:00198a|TRINITY_DN88059_c6_g1_i1|+|168|7.061e-44|2|6|503|6[6]:221[221]:216[216]|378[378]:503[503]:126[126]
238471	1867+972	0	21740	1	367596at33208_6526_0:002490|TRINITY_DN90954_c8_g1_i7|+|64|1.432e-12|1|1867|2838|1867[1867]:2838[2838]:972[972]
238473	2885+693	0	36105	1	380583at33208_29159_0:002c3e|TRINITY_DN92257_c8_g1_i9|+|59|4.583e-11|1|2885|3577|2885[2885]:3577[3577]:693[693]
238601	138+312	0	16982	1	382000at33208_1155016_0:000a2a|TRINITY_DN74490_c13_g1_i2|+|39|4.806e-05|1|138|449|138[138]:449[449]:312[312]
223333	498-498	0	34474	-1	603370at33208_7200_0:001b63|TRINITY_DN71585_c6_g1_i3|-|152|4.628e-39|2|1|498|498[498]:85[85]:414[414]|81[81]:1[1]:81[81]
158938	247-246	0	4746	-1	623324at33208_294128_0:00180b|TRINITY_DN92888_c2_g1_i1|-|124|1.242e-30|1|2|247|247[247]:2[2]:246[246]
55201	1998-168	0	6021	-1	226335at33208_93721_0:004897|TRINITY_DN88523_c9_g1_i2|-|37|0.0001922|1|1831|1998|1998[1998]:1831[1831]:168[168]
55206	1136-345	0	35043	-1	448514at33208_38123_0:000be9|TRINITY_DN80473_c9_g2_i2|-|49|4.693e-08|1|792|1136|1136[1136]:792[792]:345[345]
55323	193+351	0	22647	1	616613at33208_37621_0:0015de|TRINITY_DN75439_c8_g1_i1|+|59|4.583e-11|1|193|543|193[193]:543[543]:351[351]
330318	2082-1896	0	29300	-1	518288at33208_6334_0:00020f|TRINITY_DN86870_c10_g1_i5|-|276|2.176e-76|1|187|2082|2082[2082]:187[187]:1896[1896]
330319	470+609	0	10999	1	380583at33208_6500_0:000e99|TRINITY_DN84398_c2_g1_i4|+|56|3.666e-10|1|470|1078|470[470]:1078[1078]:609[609]
330319	1503+282	0	26678	1	448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i4|+|50|2.347e-08|1|1503|1784|1503[1503]:1784[1784]:282[282]
524733	211-210	0	24636	-1	556337at33208_407821_0:005dbb|TRINITY_DN69951_c0_g1_i1|-|120|1.988e-29|1|2|211|211[211]:2[2]:210[210]
220162	587+1974	0	30056	1	311758at33208_39758_0:0020db|TRINITY_DN90721_c6_g1_i4|+|400|1.023e-113|1|587|2560|587[587]:2560[2560]:1974[1974]
161173	32+210	0	18257	1	438133at33208_215358_0:005e8b|TRINITY_DN93701_c2_g2_i1|+|99|4.168e-23|1|32|241|32[32]:241[241]:210[210]
440290	188+429	0	16978	1	380583at33208_50429_0:0004db|TRINITY_DN93656_c5_g4_i7|+|43|3.004e-06|1|188|616|188[188]:616[616]:429[429]
440297	1829-249	0	9038	-1	547099at33208_9361_0:0003bb|TRINITY_DN87486_c3_g1_i2|-|50|2.347e-08|1|1581|1829|1829[1829]:1581[1581]:249[249]
440297	2870-246	0	24581	-1	547099at33208_1629725_0:0007aa|TRINITY_DN87486_c3_g1_i2|-|54|1.467e-09|1|2625|2870|2870[2870]:2625[2625]:246[246]
441094	117+150	0	5142	1	448196at33208_43151_0:00269f|TRINITY_DN73404_c9_g3_i1|+|65|7.161e-13|1|117|266|117[117]:266[266]:150[150]
238766	310+204	0	14480	1	295556at33208_418985_0:003043|TRINITY_DN91323_c9_g1_i3|+|50|2.347e-08|1|310|513|310[310]:513[513]:204[204]
220284	181+1731	0	5371	1	517311at33208_6334_0:0022f6|TRINITY_DN84379_c8_g2_i3|+|246|2.336e-67|1|181|1911|181[181]:1911[1911]:1731[1731]
33656	23+207	0	12672	1	555390at33208_8839_0:002ee2|TRINITY_DN92491_c0_g1_i1|+|111|1.018e-26|2|23|229|23[23]:157[157]:135[135]|161[161]:229[229]:69[69]
415892	2+270	0	4680	1	613851at33208_126957_0:0016f5|TRINITY_DN89817_c0_g1_i1|+|96|3.335e-22|1|2|271|2[2]:271[271]:270[270]
110166	286+591	0	7636	1	472352at33208_34740_0:002eea|TRINITY_DN92405_c11_g1_i2|+|57|1.833e-10|1|286|876|286[286]:876[876]:591[591]
220479	465+513	0	33771	1	432050at33208_66420_0:0002b9|TRINITY_DN92890_c10_g3_i5|+|68|8.951e-14|1|465|977|465[465]:977[977]:513[513]
476920	3771-978	0	37302	-1	380583at33208_6210_0:001f6b|TRINITY_DN81296_c10_g1_i2|-|50|2.347e-08|1|2794|3771|3771[3771]:2794[2794]:978[978]
476928	1905+618	0	21773	1	382000at33208_75366_0:00755f|TRINITY_DN91669_c1_g1_i4|+|94|1.334e-21|1|1905|2522|1905[1905]:2522[2522]:618[618]
476928	638+663	0	36117	1	382000at33208_72036_0:002b0f|TRINITY_DN91669_c1_g1_i4|+|107|1.628e-25|1|638|1300|638[638]:1300[1300]:663[663]
549231	208-207	0	5142	-1	448196at33208_43151_0:00269f|TRINITY_DN74359_c0_g3_i1|-|126|3.106e-31|1|2|208|208[208]:2[2]:207[207]
183615	1329+540	0	7517	1	443518at33208_37653_0:002ffa|TRINITY_DN78763_c15_g5_i1|+|69|4.476e-14|1|1329|1868|1329[1329]:1868[1868]:540[540]
404378	606-591	0	27893	-1	458974at33208_40932_0:004b17|TRINITY_DN93410_c4_g5_i1|-|49|4.693e-08|1|16|606|606[606]:16[16]:591[591]
293607	1235+660	0	26543	1	380583at33208_136037_0:00162a|TRINITY_DN79765_c9_g1_i4|+|46|3.754e-07|1|1235|1894|1235[1235]:1894[1894]:660[660]
147163	140+330	0	31815	1	556510at33208_29159_0:005c08|TRINITY_DN93580_c4_g1_i14|+|162|4.519e-42|1|140|469|140[140]:469[469]:330[330]
220323	1183-384	0	24380	-1	472352at33208_378494_0:003283|TRINITY_DN75137_c7_g5_i1|-|114|1.272e-27|1|800|1183|1183[1183]:800[800]:384[384]
403537	486-198	0	24263	-1	443518at33208_6958_0:001d08|TRINITY_DN93210_c8_g2_i6|-|58|9.166e-11|1|289|486|486[486]:289[289]:198[198]
579631	135+153	0	11698	1	587688at33208_279965_0:002cde|TRINITY_DN93714_c3_g3_i1|+|56|3.666e-10|1|135|287|135[135]:287[287]:153[153]
466841	340-333	0	13608	-1	469367at33208_7004_0:00170d|TRINITY_DN38020_c0_g1_i1|-|171|8.827e-45|1|8|340|340[340]:8[8]:333[333]
73111	202-198	0	712	-1	555390at33208_80972_0:000538|TRINITY_DN92491_c2_g2_i1|-|73|2.797e-15|1|5|202|202[202]:5[5]:198[198]
73618	157+330	0	37291	1	379076at33208_225164_0:002e52|TRINITY_DN91582_c3_g1_i1|+|59|4.583e-11|1|157|486|157[157]:486[486]:330[330]
73619	1+375	0	9447	1	612825at33208_224129_0:002c70|TRINITY_DN87521_c4_g1_i30|+|139|3.791e-35|1|1|375|1[1]:375[375]:375[375]
207906	187+144	0	32924	1	538442at33208_1218281_0:000ab8|TRINITY_DN84465_c12_g1_i2|+|64|1.432e-12|1|187|330|187[187]:330[330]:144[144]
349034	272+477	0	29457	1	558791at33208_6238_0:00271a|TRINITY_DN86489_c2_g2_i3|+|101|1.042e-23|1|272|748|272[272]:748[748]:477[477]
46392	312-261	0	24703	-1	560453at33208_6973_0:00391f|TRINITY_DN84040_c5_g1_i1|-|136|3.033e-34|1|52|312|312[312]:52[52]:261[261]
256951	2101-1846	0	7361	-1	339319at33208_113334_0:002d66|TRINITY_DN86473_c5_g1_i7|-|132|4.852e-33|2|256|2101|2101[2101]:1796[1796]:306[306]|1488[1488]:256[256]:1233[1233]
165234	2229-519	0	21023	-1	552764at33208_7574_0:003de7|TRINITY_DN74974_c9_g4_i2|-|131|9.705e-33|1|1711|2229|2229[2229]:1711[1711]:519[519]
201957	659+1080	0	6863	1	581621at33208_85066_0:0018c7|TRINITY_DN76501_c14_g3_i4|+|106|3.256e-25|1|659|1738|659[659]:1738[1738]:1080[1080]
18492	360+387	0	668	1	549156at33208_158441_0:001e43|TRINITY_DN80251_c5_g1_i5|+|129|3.882e-32|1|360|746|360[360]:746[746]:387[387]
18492	1885-732	0	34828	-1	311438at33208_568069_0:002b9a|TRINITY_DN80251_c5_g1_i5|-|132|4.852e-33|1|1154|1885|1885[1885]:1154[1154]:732[732]
18661	551-522	0	11126	-1	448514at33208_1218281_0:001263|TRINITY_DN86602_c12_g1_i1|-|37|0.0001922|1|30|551|551[551]:30[30]:522[522]
188	1887-1260	0	18041	-1	281304at33208_10224_0:002b65|TRINITY_DN79953_c14_g2_i5|-|77|1.748e-16|1|628|1887|1887[1887]:628[628]:1260[1260]
189	2027-1824	0	37113	-1	239597at33208_35525_0:001ec9|TRINITY_DN75238_c14_g2_i1|-|323|1.546e-90|1|204|2027|2027[2027]:204[204]:1824[1824]
450855	1+288	0	1602	1	465401at33208_40932_0:00532f|TRINITY_DN37144_c0_g1_i1|+|38|9.611e-05|1|1|288|1[1]:288[288]:288[288]
37183	99+252	0	7106	1	617667at33208_7217_0:00208b|TRINITY_DN75996_c5_g1_i1|+|42|6.007e-06|1|99|350|99[99]:350[350]:252[252]
128475	1831+840	0	190	1	339319at33208_48709_0:002d68|TRINITY_DN86856_c1_g3_i5|+|124|1.242e-30|1|1831|2670|1831[1831]:2670[2670]:840[840]
184962	54+579	0	26532	1	376982at33208_7574_0:000a79|TRINITY_DN93286_c1_g1_i1|+|379|2.146e-107|1|54|632|54[54]:632[632]:579[579]
147003	268+507	0	21023	1	552764at33208_7574_0:003de7|TRINITY_DN76122_c15_g1_i1|+|104|1.303e-24|1|268|774|268[268]:774[774]:507[507]
532367	9+573	0	3111	1	556337at33208_93721_0:006fa0|TRINITY_DN90730_c5_g1_i5|+|44|1.502e-06|1|9|581|9[9]:581[581]:573[573]
429298	359-321	0	18821	-1	581621at33208_6850_0:00473c|TRINITY_DN74522_c14_g1_i1|-|113|2.544e-27|1|39|359|359[359]:39[39]:321[321]
486727	5+306	0	5681	1	582341at33208_1041015_0:001c36|TRINITY_DN84821_c0_g1_i11|+|179|3.448e-47|1|5|310|5[5]:310[310]:306[306]
110605	549+189	0	15474	1	617667at33208_109478_0:002e83|TRINITY_DN74035_c8_g3_i5|+|56|3.666e-10|1|549|737|549[549]:737[737]:189[189]
36709	1534+606	0	7994	1	568022at33208_7394_0:00255b|TRINITY_DN91177_c0_g2_i1|+|229|3.062e-62|1|1534|2139|1534[1534]:2139[2139]:606[606]
495957	203+540	0	3111	1	556337at33208_93721_0:006fa0|TRINITY_DN78982_c13_g1_i1|+|69|4.476e-14|1|203|742|203[203]:742[742]:540[540]
477221	7+1287	0	211	1	367596at33208_45351_0:001c46|TRINITY_DN71431_c6_g8_i1|+|425|3.049e-121|1|7|1293|7[7]:1293[1293]:1287[1287]
568799	263+860	0	4550	1	594271at33208_7274_0:000887|TRINITY_DN81336_c6_g1_i1|+|108|8.141e-26|2|263|1122|263[263]:427[427]:165[165]|970[979]:1122[1122]:153[144]
330451	1172-510	0	16064	-1	487873at33208_7739_0:002930|TRINITY_DN92537_c4_g3_i4|-|60|2.292e-11|1|663|1172|1172[1172]:663[663]:510[510]
220268	379+747	0	26553	1	382000at33208_31234_0:006015|TRINITY_DN93585_c4_g4_i2|+|39|4.806e-05|1|379|1125|379[379]:1125[1125]:747[747]
330154	208+219	0	5142	1	448196at33208_43151_0:00269f|TRINITY_DN86404_c4_g3_i1|+|52|5.866e-09|1|208|426|208[208]:426[426]:219[219]
330155	1686+732	0	28414	1	584373at33208_31234_0:00129f|TRINITY_DN89097_c9_g1_i1|+|69|4.476e-14|1|1686|2417|1686[1686]:2417[2417]:732[732]
311966	2132-363	0	11465	-1	552949at33208_7493_0:0012fc|TRINITY_DN93607_c4_g1_i3|-|35|0.0007689|1|1770|2132|2132[2132]:1770[1770]:363[363]
91869	1632-870	0	3819	-1	380583at33208_109280_0:00170d|TRINITY_DN87790_c10_g1_i2|-|63|2.864e-12|1|763|1632|1632[1632]:763[763]:870[870]
92636	212+249	0	7104	1	617667at33208_34638_0:0027e4|TRINITY_DN87165_c7_g1_i3|+|62|5.729e-12|1|212|460|212[212]:460[460]:249[249]
257010	702+717	0	36106	1	380583at33208_407821_0:002a33|TRINITY_DN80976_c6_g1_i4|+|49|4.693e-08|1|702|1418|702[702]:1418[1418]:717[717]
460082	3+630	0	6184	1	340577at33208_9407_0:000708|TRINITY_DN91252_c10_g3_i1|+|222|3.92e-60|1|3|632|3[3]:632[632]:630[630]
1310	423+246	0	6034	1	257141at33208_168631_0:00234d|TRINITY_DN75498_c12_g1_i5|+|118|7.95e-29|1|423|668|423[423]:668[668]:246[246]
200709	210-210	0	19424	-1	432050at33208_6238_0:0004cf|TRINITY_DN71620_c7_g1_i1|-|83|2.732e-18|1|1|210|210[210]:1[1]:210[210]
477046	811+645	0	6217	1	380583at33208_8839_0:0016b7|TRINITY_DN89724_c10_g1_i6|+|48|9.386e-08|1|811|1455|811[811]:1455[1455]:645[645]
477046	664+792	0	27740	1	380583at33208_259920_0:004281|TRINITY_DN89724_c10_g1_i6|+|54|1.467e-09|1|664|1455|664[664]:1455[1455]:792[792]
348737	175+726	0	37532	1	472352at33208_7574_0:0008b6|TRINITY_DN79341_c9_g1_i1|+|47|1.877e-07|1|175|900|175[175]:900[900]:726[726]
275241	1257+750	0	22960	1	380583at33208_7719_0:000f00|TRINITY_DN76830_c5_g1_i5|+|72|5.595e-15|1|1257|2006|1257[1257]:2006[2006]:750[750]
305461	276-222	0	5142	-1	448196at33208_43151_0:00269f|TRINITY_DN84992_c18_g1_i1|-|150|1.851e-38|2|55|276|276[276]:199[199]:78[78]|195[195]:55[55]:141[141]
568672	1337+477	0	3820	1	380583at33208_1737458_0:004c3d|TRINITY_DN82628_c4_g1_i7|+|68|8.951e-14|1|1337|1813|1337[1337]:1813[1813]:477[477]
402719	0+168	0	15020	1	549156at33208_186990_0:0007ef|TRINITY_DN6800_c0_g1_i1|+|51|1.173e-08|1|0|167|0[0]:167[167]:168[168]
15079	27+102	0	30608	1	555390at33208_6958_0:0029b0|TRINITY_DN92491_c2_g1_i1|+|44|1.502e-06|1|27|128|27[27]:128[128]:102[102]
