knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN87198_c15_g2	TRINITY_DN89530_c12_g1
	TRINITY_DN79399_c10_g1
	TRINITY_DN93012_c8_g1
	TRINITY_DN85149_c2_g1
	TRINITY_DN92524_c15_g1
	TRINITY_DN82279_c0_g1
	TRINITY_DN85327_c15_g2
	TRINITY_DN90218_c9_g1
	TRINITY_DN91852_c8_g2
	TRINITY_DN91050_c1_g1
	TRINITY_DN91284_c4_g1
	TRINITY_DN91050_c5_g2
	TRINITY_DN74544_c7_g1
	TRINITY_DN86963_c9_g4
	TRINITY_DN86426_c8_g2
	TRINITY_DN133096_c0_g1
	TRINITY_DN78858_c7_g3
	TRINITY_DN93132_c17_g2
	TRINITY_DN90595_c13_g1
	TRINITY_DN91050_c6_g3
	TRINITY_DN74255_c16_g1
	TRINITY_DN88570_c5_g2
	TRINITY_DN89641_c6_g1
	TRINITY_DN91982_c5_g1
	TRINITY_DN78496_c13_g1
	TRINITY_DN91080_c2_g1
	TRINITY_DN75963_c11_g2
	TRINITY_DN72862_c11_g1
	TRINITY_DN91050_c6_g4
	TRINITY_DN74889_c4_g1
	TRINITY_DN81188_c2_g1
	TRINITY_DN81092_c8_g3
	TRINITY_DN73434_c10_g7
	TRINITY_DN88611_c4_g1
	TRINITY_DN93025_c5_g6
	TRINITY_DN76726_c13_g2
	TRINITY_DN72369_c3_g1
	TRINITY_DN91050_c5_g1
	TRINITY_DN79256_c5_g1
	TRINITY_DN70891_c0_g1
	TRINITY_DN74851_c7_g1
	TRINITY_DN76831_c11_g4
	TRINITY_DN75179_c2_g1
	TRINITY_DN91110_c11_g2
	TRINITY_DN74861_c6_g7
	TRINITY_DN71349_c0_g1
	TRINITY_DN74861_c6_g6
	TRINITY_DN88422_c4_g2
	TRINITY_DN77306_c8_g1
	TRINITY_DN84392_c12_g2
	TRINITY_DN88130_c17_g1
	TRINITY_DN79609_c9_g1
	TRINITY_DN88237_c19_g4
	TRINITY_DN92378_c1_g1
	TRINITY_DN74058_c7_g1
	TRINITY_DN93379_c13_g2
	TRINITY_DN72297_c9_g3
	TRINITY_DN77769_c15_g1
	TRINITY_DN91607_c10_g1
	TRINITY_DN78245_c6_g1
	TRINITY_DN69758_c0_g1
	TRINITY_DN109237_c6_g5
	TRINITY_DN74470_c7_g2
	TRINITY_DN84731_c0_g1
