knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN89208_c0_g1_i6	TRINITY_DN72479_c9_g3_i5
TRINITY_DN92653_c1_g1_i2	TRINITY_DN89167_c5_g1_i3
TRINITY_DN84871_c5_g2_i1	TRINITY_DN83843_c2_g2_i3
TRINITY_DN89204_c5_g4_i13	TRINITY_DN81092_c8_g1_i1
TRINITY_DN84827_c13_g1_i5	TRINITY_DN87469_c4_g1_i8
TRINITY_DN92442_c12_g1_i5	TRINITY_DN76619_c11_g1_i2
TRINITY_DN89789_c6_g2_i2	TRINITY_DN93124_c1_g1_i6
TRINITY_DN93748_c7_g1_i10	TRINITY_DN80947_c0_g1_i2
TRINITY_DN78348_c7_g1_i1	TRINITY_DN88261_c8_g1_i8
TRINITY_DN81947_c14_g1_i1	TRINITY_DN81098_c13_g1_i3
TRINITY_DN89789_c6_g2_i1	TRINITY_DN78600_c15_g1_i6
TRINITY_DN93633_c8_g1_i3	TRINITY_DN77718_c0_g1_i3
TRINITY_DN79658_c9_g2_i1	TRINITY_DN90630_c9_g1_i10
TRINITY_DN89012_c11_g1_i4	TRINITY_DN79488_c7_g1_i1
TRINITY_DN93123_c3_g1_i4	TRINITY_DN89903_c13_g1_i1
TRINITY_DN89212_c9_g4_i1	TRINITY_DN93701_c4_g1_i12
TRINITY_DN87264_c2_g3_i18	TRINITY_DN91159_c3_g1_i8
TRINITY_DN88150_c2_g3_i3	TRINITY_DN83545_c5_g2_i1
TRINITY_DN87846_c3_g2_i6	TRINITY_DN90062_c7_g1_i5
TRINITY_DN85738_c2_g1_i9	TRINITY_DN83805_c14_g1_i6
TRINITY_DN92912_c3_g1_i6	TRINITY_DN90933_c10_g1_i1
TRINITY_DN81261_c7_g2_i1	TRINITY_DN84409_c4_g1_i7
TRINITY_DN76060_c8_g1_i3	TRINITY_DN81387_c14_g1_i1
TRINITY_DN92331_c2_g1_i8	TRINITY_DN84708_c6_g2_i1
TRINITY_DN93592_c2_g1_i3	TRINITY_DN91147_c9_g1_i5
TRINITY_DN91515_c4_g1_i4	TRINITY_DN89345_c3_g1_i6
TRINITY_DN89183_c4_g2_i2	TRINITY_DN79216_c11_g1_i2
TRINITY_DN84564_c9_g1_i3	TRINITY_DN71302_c0_g1_i2
TRINITY_DN73391_c7_g1_i2	TRINITY_DN88761_c14_g1_i3
TRINITY_DN90629_c3_g1_i2	TRINITY_DN91078_c3_g2_i3
TRINITY_DN87259_c12_g1_i1	TRINITY_DN74396_c11_g1_i4
TRINITY_DN92764_c5_g1_i6	TRINITY_DN86363_c4_g1_i1
TRINITY_DN80057_c10_g1_i12	TRINITY_DN74189_c6_g1_i4
TRINITY_DN80057_c10_g1_i17	TRINITY_DN81053_c7_g1_i2
TRINITY_DN87001_c10_g1_i5	TRINITY_DN91606_c8_g1_i5
TRINITY_DN86006_c8_g1_i12	TRINITY_DN87661_c3_g2_i14
TRINITY_DN93148_c9_g1_i24	TRINITY_DN92156_c10_g1_i12
TRINITY_DN77157_c0_g2_i6	TRINITY_DN91989_c7_g1_i2
TRINITY_DN90630_c9_g1_i5	TRINITY_DN93339_c7_g1_i17
TRINITY_DN81331_c7_g2_i7	TRINITY_DN85076_c9_g3_i3
TRINITY_DN82321_c11_g1_i6	TRINITY_DN89009_c1_g2_i7
TRINITY_DN73420_c10_g2_i1	TRINITY_DN84478_c7_g6_i1
TRINITY_DN93164_c11_g1_i10	TRINITY_DN93701_c4_g1_i14
TRINITY_DN82656_c9_g1_i1	
TRINITY_DN90370_c7_g2_i9	
TRINITY_DN89847_c10_g1_i1	
TRINITY_DN93814_c9_g1_i4	
TRINITY_DN90788_c9_g1_i6	
TRINITY_DN92202_c4_g1_i12	
TRINITY_DN92762_c10_g1_i7	
TRINITY_DN88688_c8_g1_i10	
TRINITY_DN78128_c14_g1_i3	
TRINITY_DN93198_c5_g1_i4	
TRINITY_DN75980_c13_g1_i2	
TRINITY_DN92256_c7_g1_i19	
TRINITY_DN92026_c2_g1_i27	
TRINITY_DN86666_c3_g2_i6	
TRINITY_DN77616_c7_g1_i11	
TRINITY_DN89600_c0_g1_i3	
TRINITY_DN92360_c0_g1_i2	
TRINITY_DN88688_c8_g1_i9	
TRINITY_DN81839_c14_g1_i2	
TRINITY_DN93020_c1_g1_i1	
TRINITY_DN92761_c2_g1_i2	
TRINITY_DN78899_c6_g2_i2	
TRINITY_DN81229_c4_g1_i8	
TRINITY_DN76306_c12_g3_i1	
TRINITY_DN89789_c6_g2_i3	
TRINITY_DN92331_c2_g1_i2	
TRINITY_DN92806_c8_g1_i13	
TRINITY_DN79650_c11_g2_i5	
TRINITY_DN68861_c0_g1_i1	
TRINITY_DN76514_c0_g4_i2	
TRINITY_DN78725_c12_g3_i8	
TRINITY_DN93020_c1_g1_i5	
TRINITY_DN92872_c1_g2_i2	
TRINITY_DN86818_c0_g1_i10	
TRINITY_DN80891_c10_g1_i8	
TRINITY_DN90292_c10_g2_i9	
TRINITY_DN86385_c9_g2_i2	
TRINITY_DN82510_c12_g2_i1	
TRINITY_DN90510_c6_g2_i1	
TRINITY_DN78348_c7_g1_i4	
TRINITY_DN85788_c1_g1_i7	
