knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN92998_c1_g1_i1	TRINITY_DN93701_c4_g2_i2
TRINITY_DN91892_c1_g1_i1	TRINITY_DN86963_c9_g4_i1
TRINITY_DN88085_c8_g1_i16	TRINITY_DN90308_c2_g1_i17
TRINITY_DN86973_c7_g1_i1	TRINITY_DN80188_c10_g2_i1
TRINITY_DN85088_c9_g1_i2	TRINITY_DN85970_c1_g1_i1
TRINITY_DN92761_c2_g1_i8	TRINITY_DN82146_c7_g1_i5
TRINITY_DN72829_c0_g1_i7	TRINITY_DN89735_c11_g1_i4
TRINITY_DN83184_c4_g2_i5	TRINITY_DN93344_c6_g1_i3
TRINITY_DN81516_c11_g1_i4	TRINITY_DN89166_c2_g1_i1
TRINITY_DN93470_c1_g1_i2	TRINITY_DN85820_c0_g1_i9
TRINITY_DN83574_c5_g10_i1	TRINITY_DN90447_c9_g1_i1
TRINITY_DN89600_c0_g1_i10	TRINITY_DN82818_c2_g1_i5
TRINITY_DN86357_c3_g1_i1	TRINITY_DN90515_c1_g1_i6
TRINITY_DN78284_c1_g1_i1	TRINITY_DN89079_c0_g1_i7
TRINITY_DN77616_c8_g1_i2	TRINITY_DN85290_c15_g2_i3
TRINITY_DN90780_c15_g2_i6	TRINITY_DN83265_c6_g1_i8
TRINITY_DN86973_c2_g1_i2	TRINITY_DN89680_c4_g1_i10
TRINITY_DN93006_c5_g1_i1	TRINITY_DN81619_c1_g1_i17
TRINITY_DN84186_c9_g1_i1	TRINITY_DN85861_c9_g1_i1
TRINITY_DN92387_c6_g3_i2	TRINITY_DN93344_c6_g1_i19
TRINITY_DN84525_c11_g1_i3	TRINITY_DN80947_c0_g1_i8
TRINITY_DN71732_c15_g1_i1	TRINITY_DN89422_c5_g2_i2
TRINITY_DN78740_c10_g1_i4	TRINITY_DN74035_c8_g3_i1
TRINITY_DN81856_c6_g1_i1	TRINITY_DN81998_c5_g2_i3
TRINITY_DN91064_c7_g1_i6	TRINITY_DN86647_c0_g1_i5
TRINITY_DN83184_c4_g2_i10	TRINITY_DN90515_c1_g1_i8
TRINITY_DN90417_c10_g1_i3	TRINITY_DN88354_c11_g1_i2
TRINITY_DN93167_c0_g1_i5	TRINITY_DN84338_c7_g1_i1
TRINITY_DN92934_c7_g1_i12	TRINITY_DN84821_c0_g1_i8
TRINITY_DN90990_c16_g1_i1	TRINITY_DN91691_c7_g1_i3
TRINITY_DN91892_c1_g1_i13	TRINITY_DN88213_c2_g1_i1
TRINITY_DN84628_c8_g2_i9	TRINITY_DN85878_c16_g2_i3
TRINITY_DN90300_c6_g2_i1	TRINITY_DN78468_c9_g2_i1
TRINITY_DN89600_c0_g1_i4	TRINITY_DN76872_c13_g2_i3
TRINITY_DN93063_c9_g4_i1	TRINITY_DN92506_c6_g1_i8
TRINITY_DN92818_c3_g1_i2	TRINITY_DN90308_c2_g1_i11
TRINITY_DN85942_c3_g1_i1	TRINITY_DN74142_c11_g1_i1
TRINITY_DN90749_c10_g1_i1	TRINITY_DN74993_c15_g3_i1
TRINITY_DN86006_c8_g1_i14	TRINITY_DN72369_c2_g1_i9
TRINITY_DN92115_c10_g1_i6	TRINITY_DN82346_c14_g1_i2
TRINITY_DN71364_c0_g1_i1	TRINITY_DN90565_c1_g1_i5
TRINITY_DN86287_c12_g1_i1	TRINITY_DN91634_c1_g1_i4
TRINITY_DN90990_c16_g1_i5	TRINITY_DN74618_c11_g2_i1
TRINITY_DN91041_c9_g4_i4	TRINITY_DN72369_c2_g1_i6
TRINITY_DN93175_c3_g1_i7	TRINITY_DN101446_c7_g1_i1
TRINITY_DN80047_c2_g1_i1	TRINITY_DN70344_c0_g1_i1
TRINITY_DN90300_c6_g2_i2	TRINITY_DN89982_c0_g1_i1
TRINITY_DN87668_c11_g1_i1	TRINITY_DN77025_c11_g2_i1
TRINITY_DN93198_c5_g1_i6	TRINITY_DN93344_c6_g1_i1
TRINITY_DN81229_c4_g1_i5	TRINITY_DN89079_c0_g1_i4
TRINITY_DN89208_c0_g1_i3	TRINITY_DN71444_c6_g1_i1
TRINITY_DN92221_c13_g1_i1	TRINITY_DN75244_c14_g1_i12
TRINITY_DN92519_c10_g1_i2	TRINITY_DN75244_c14_g1_i9
TRINITY_DN87001_c10_g1_i9	TRINITY_DN77769_c15_g1_i2
TRINITY_DN88085_c8_g1_i15	TRINITY_DN91298_c10_g1_i1
TRINITY_DN80043_c8_g2_i1	TRINITY_DN85970_c0_g1_i5
TRINITY_DN78131_c2_g3_i4	TRINITY_DN89735_c11_g1_i5
TRINITY_DN93723_c1_g4_i2	TRINITY_DN84821_c0_g1_i6
TRINITY_DN88960_c5_g2_i1	TRINITY_DN92200_c12_g3_i4
TRINITY_DN71364_c0_g1_i2	TRINITY_DN81619_c1_g1_i10
TRINITY_DN93714_c2_g1_i4	TRINITY_DN90181_c0_g1_i4
TRINITY_DN92958_c1_g1_i12	TRINITY_DN82891_c2_g1_i10
TRINITY_DN81856_c6_g1_i2	TRINITY_DN85820_c0_g1_i11
TRINITY_DN75227_c11_g1_i4	TRINITY_DN92073_c7_g1_i2
TRINITY_DN87521_c4_g3_i2	TRINITY_DN83886_c9_g1_i2
TRINITY_DN84438_c9_g1_i1	TRINITY_DN91773_c2_g1_i7
TRINITY_DN86722_c7_g1_i4	TRINITY_DN87514_c7_g1_i7
TRINITY_DN75844_c7_g3_i1	TRINITY_DN90711_c0_g2_i2
TRINITY_DN84416_c1_g1_i1	TRINITY_DN93288_c11_g2_i6
TRINITY_DN83793_c18_g1_i3	TRINITY_DN84528_c1_g1_i1
TRINITY_DN92967_c6_g1_i3	TRINITY_DN87482_c8_g4_i2
TRINITY_DN90224_c7_g2_i2	TRINITY_DN72302_c3_g2_i1
TRINITY_DN92279_c4_g2_i4	TRINITY_DN71819_c12_g2_i1
TRINITY_DN83898_c2_g2_i2	TRINITY_DN91759_c10_g1_i2
TRINITY_DN92573_c5_g1_i1	TRINITY_DN91090_c0_g1_i2
TRINITY_DN82996_c8_g5_i1	TRINITY_DN89608_c1_g1_i6
TRINITY_DN92052_c4_g1_i8	TRINITY_DN82891_c2_g1_i4
TRINITY_DN87001_c10_g1_i6	TRINITY_DN92063_c1_g1_i1
TRINITY_DN87198_c15_g2_i2	TRINITY_DN93288_c11_g2_i2
TRINITY_DN92313_c7_g6_i1	TRINITY_DN85889_c11_g1_i1
TRINITY_DN84530_c11_g1_i1	TRINITY_DN91634_c1_g1_i2
TRINITY_DN92625_c2_g1_i6	TRINITY_DN77007_c2_g1_i1
TRINITY_DN80602_c12_g1_i1	TRINITY_DN77461_c13_g1_i1
TRINITY_DN83558_c4_g3_i4	TRINITY_DN74017_c1_g1_i12
TRINITY_DN79864_c12_g1_i3	TRINITY_DN74601_c17_g2_i1
TRINITY_DN92699_c2_g1_i8	TRINITY_DN74396_c12_g1_i1
TRINITY_DN89999_c0_g1_i6	TRINITY_DN89027_c0_g1_i18
TRINITY_DN80128_c9_g1_i2	TRINITY_DN81432_c4_g1_i3
TRINITY_DN85800_c16_g1_i1	TRINITY_DN85331_c3_g1_i2
TRINITY_DN91442_c1_g1_i1	TRINITY_DN86840_c3_g1_i1
TRINITY_DN91054_c6_g1_i2	TRINITY_DN85950_c4_g1_i7
TRINITY_DN89756_c9_g2_i4	TRINITY_DN93025_c5_g3_i6
TRINITY_DN83097_c1_g1_i1	TRINITY_DN74388_c9_g1_i1
TRINITY_DN90446_c1_g1_i9	TRINITY_DN91330_c6_g2_i3
TRINITY_DN90629_c3_g1_i4	TRINITY_DN92853_c0_g2_i1
TRINITY_DN85788_c1_g1_i12	TRINITY_DN72479_c9_g3_i4
TRINITY_DN93787_c2_g1_i4	TRINITY_DN82553_c9_g2_i3
TRINITY_DN92761_c2_g1_i7	TRINITY_DN91796_c11_g1_i4
TRINITY_DN87740_c2_g1_i3	TRINITY_DN89641_c2_g1_i1
TRINITY_DN74838_c0_g1_i7	TRINITY_DN76855_c13_g1_i2
TRINITY_DN93385_c3_g1_i1	TRINITY_DN81547_c0_g1_i1
TRINITY_DN77775_c10_g1_i2	TRINITY_DN78806_c11_g1_i2
TRINITY_DN90417_c10_g1_i5	TRINITY_DN75244_c14_g1_i2
TRINITY_DN92343_c5_g1_i4	TRINITY_DN77007_c2_g1_i2
TRINITY_DN88471_c2_g4_i1	TRINITY_DN79666_c12_g1_i2
TRINITY_DN83837_c9_g1_i5	TRINITY_DN65756_c0_g1_i1
TRINITY_DN92440_c0_g1_i2	TRINITY_DN80408_c12_g1_i2
TRINITY_DN86973_c1_g1_i1	TRINITY_DN91575_c4_g1_i10
TRINITY_DN74429_c9_g1_i5	TRINITY_DN109241_c0_g3_i1
TRINITY_DN93113_c3_g3_i2	TRINITY_DN93155_c5_g2_i1
TRINITY_DN88875_c11_g1_i9	TRINITY_DN81710_c6_g2_i1
TRINITY_DN90695_c12_g1_i6	TRINITY_DN79931_c12_g2_i1
TRINITY_DN75921_c5_g1_i4	TRINITY_DN82553_c9_g2_i1
TRINITY_DN72928_c12_g1_i1	TRINITY_DN80871_c3_g3_i1
TRINITY_DN92761_c2_g1_i1	TRINITY_DN89027_c0_g1_i1
TRINITY_DN81856_c6_g2_i6	TRINITY_DN78424_c11_g1_i1
TRINITY_DN88649_c7_g2_i4	TRINITY_DN91955_c7_g2_i2
TRINITY_DN81389_c3_g2_i13	TRINITY_DN93344_c6_g2_i5
TRINITY_DN90965_c7_g2_i3	TRINITY_DN92506_c6_g1_i1
TRINITY_DN78529_c7_g1_i4	TRINITY_DN77075_c3_g1_i6
TRINITY_DN92058_c7_g2_i1	TRINITY_DN84095_c9_g1_i2
TRINITY_DN90813_c1_g1_i10	TRINITY_DN90876_c10_g1_i2
TRINITY_DN89254_c9_g1_i3	TRINITY_DN84528_c1_g1_i5
TRINITY_DN92958_c1_g1_i15	TRINITY_DN83265_c6_g1_i4
TRINITY_DN72456_c13_g12_i1	TRINITY_DN80672_c0_g1_i5
TRINITY_DN78529_c7_g1_i5	TRINITY_DN81250_c1_g1_i6
TRINITY_DN91442_c1_g1_i2	TRINITY_DN88354_c11_g1_i4
TRINITY_DN71732_c15_g1_i2	TRINITY_DN90515_c1_g1_i3
TRINITY_DN88277_c11_g1_i3	TRINITY_DN89948_c9_g2_i2
TRINITY_DN75713_c11_g1_i1	TRINITY_DN93344_c6_g1_i5
TRINITY_DN93553_c9_g7_i1	TRINITY_DN91470_c4_g1_i1
TRINITY_DN91007_c2_g1_i2	TRINITY_DN93296_c9_g1_i8
TRINITY_DN74838_c0_g1_i4	TRINITY_DN86485_c0_g3_i1
TRINITY_DN92502_c8_g1_i8	TRINITY_DN83140_c0_g1_i1
TRINITY_DN92091_c10_g3_i2	TRINITY_DN91634_c1_g1_i9
TRINITY_DN79259_c7_g1_i3	TRINITY_DN84095_c9_g1_i4
TRINITY_DN91790_c7_g1_i1	TRINITY_DN88594_c14_g1_i3
TRINITY_DN73367_c0_g1_i2	TRINITY_DN89079_c0_g1_i2
TRINITY_DN89600_c0_g1_i11	TRINITY_DN73096_c6_g1_i5
TRINITY_DN93470_c1_g1_i10	TRINITY_DN92612_c7_g1_i1
TRINITY_DN92777_c8_g3_i1	TRINITY_DN91852_c8_g2_i2
TRINITY_DN92625_c2_g1_i2	TRINITY_DN93344_c6_g1_i11
TRINITY_DN81647_c4_g2_i2	TRINITY_DN89817_c0_g1_i1
TRINITY_DN89488_c13_g2_i6	TRINITY_DN85095_c2_g4_i1
TRINITY_DN92387_c6_g2_i8	TRINITY_DN73096_c6_g1_i2
TRINITY_DN92387_c6_g2_i7	TRINITY_DN87298_c6_g1_i9
TRINITY_DN87521_c4_g3_i4	TRINITY_DN86114_c3_g1_i3
TRINITY_DN87504_c1_g1_i2	TRINITY_DN90181_c0_g1_i1
TRINITY_DN84827_c13_g1_i1	TRINITY_DN84821_c0_g1_i11
TRINITY_DN85470_c13_g1_i1	TRINITY_DN90273_c8_g1_i6
TRINITY_DN81856_c6_g2_i5	TRINITY_DN85820_c0_g1_i2
TRINITY_DN93748_c7_g3_i9	TRINITY_DN80615_c0_g1_i5
TRINITY_DN74806_c8_g1_i1	TRINITY_DN89908_c1_g1_i6
TRINITY_DN86094_c5_g1_i1	TRINITY_DN85095_c2_g1_i1
TRINITY_DN71885_c12_g1_i1	TRINITY_DN76854_c8_g1_i1
TRINITY_DN93455_c1_g1_i7	TRINITY_DN73247_c11_g1_i4
TRINITY_DN93146_c0_g1_i5	TRINITY_DN85883_c19_g1_i1
TRINITY_DN93145_c2_g1_i1	TRINITY_DN90706_c1_g1_i5
TRINITY_DN91456_c2_g2_i4	TRINITY_DN75880_c0_g1_i5
TRINITY_DN75921_c5_g1_i8	TRINITY_DN84792_c1_g1_i3
TRINITY_DN72456_c14_g1_i7	TRINITY_DN77289_c15_g2_i1
TRINITY_DN71177_c0_g1_i1	TRINITY_DN73052_c14_g3_i1
TRINITY_DN86630_c11_g2_i10	TRINITY_DN86485_c0_g1_i2
TRINITY_DN88363_c10_g2_i4	TRINITY_DN89027_c0_g1_i28
TRINITY_DN90612_c0_g1_i2	TRINITY_DN93024_c5_g1_i5
TRINITY_DN88280_c6_g1_i2	TRINITY_DN72204_c16_g3_i1
TRINITY_DN87095_c9_g3_i5	TRINITY_DN86840_c1_g1_i5
TRINITY_DN80072_c11_g2_i1	TRINITY_DN75179_c3_g3_i1
TRINITY_DN91892_c1_g1_i10	TRINITY_DN80501_c9_g3_i1
TRINITY_DN88702_c8_g3_i2	TRINITY_DN71395_c0_g1_i2
TRINITY_DN93013_c5_g4_i2	TRINITY_DN86161_c9_g1_i1
TRINITY_DN84675_c10_g3_i2	TRINITY_DN92378_c1_g2_i4
TRINITY_DN67300_c0_g1_i1	TRINITY_DN83696_c13_g2_i3
TRINITY_DN83642_c7_g10_i1	TRINITY_DN77942_c12_g1_i2
TRINITY_DN92387_c6_g2_i1	TRINITY_DN72549_c11_g1_i2
TRINITY_DN92818_c3_g1_i9	TRINITY_DN75179_c3_g2_i1
TRINITY_DN89208_c0_g1_i6	TRINITY_DN84919_c0_g1_i7
TRINITY_DN91603_c5_g1_i1	TRINITY_DN84919_c0_g1_i2
TRINITY_DN88047_c9_g3_i2	TRINITY_DN85095_c3_g1_i1
TRINITY_DN71289_c1_g1_i4	TRINITY_DN93344_c6_g1_i10
TRINITY_DN74095_c4_g1_i1	TRINITY_DN91050_c6_g4_i2
TRINITY_DN83642_c7_g2_i2	TRINITY_DN86114_c3_g1_i2
TRINITY_DN86623_c1_g1_i1	TRINITY_DN89079_c0_g1_i11
TRINITY_DN78099_c7_g1_i1	TRINITY_DN84528_c1_g1_i7
TRINITY_DN83407_c11_g1_i1	TRINITY_DN83175_c18_g1_i5
TRINITY_DN91766_c5_g1_i3	TRINITY_DN81713_c7_g1_i2
TRINITY_DN92653_c1_g1_i2	TRINITY_DN91433_c8_g3_i1
TRINITY_DN90721_c6_g1_i5	TRINITY_DN91876_c11_g2_i1
TRINITY_DN84871_c5_g2_i1	TRINITY_DN78704_c2_g1_i7
TRINITY_DN89204_c5_g4_i13	TRINITY_DN73604_c2_g1_i3
TRINITY_DN84827_c13_g1_i5	TRINITY_DN81381_c2_g3_i2
TRINITY_DN90518_c5_g1_i3	TRINITY_DN89079_c0_g1_i17
TRINITY_DN92442_c12_g1_i5	TRINITY_DN92213_c4_g2_i2
TRINITY_DN79363_c2_g1_i6	TRINITY_DN84567_c7_g1_i1
TRINITY_DN91713_c7_g1_i1	TRINITY_DN93681_c4_g1_i3
TRINITY_DN91215_c7_g2_i4	TRINITY_DN83140_c0_g1_i14
TRINITY_DN93166_c3_g2_i4	TRINITY_DN78394_c14_g1_i3
TRINITY_DN89789_c6_g2_i2	TRINITY_DN85327_c15_g2_i4
TRINITY_DN85748_c8_g5_i1	TRINITY_DN87823_c6_g1_i2
TRINITY_DN75955_c5_g1_i1	TRINITY_DN75179_c3_g6_i4
TRINITY_DN93748_c7_g1_i10	TRINITY_DN75179_c3_g2_i3
TRINITY_DN92024_c2_g6_i1	TRINITY_DN72776_c0_g2_i1
TRINITY_DN93530_c6_g1_i1	TRINITY_DN84792_c1_g1_i2
TRINITY_DN81516_c11_g1_i2	TRINITY_DN84715_c0_g1_i1
TRINITY_DN82295_c0_g1_i1	TRINITY_DN93499_c8_g1_i6
TRINITY_DN89208_c0_g1_i1	TRINITY_DN86483_c4_g1_i7
TRINITY_DN78348_c7_g1_i1	TRINITY_DN81713_c7_g1_i3
TRINITY_DN81947_c14_g1_i1	TRINITY_DN91050_c5_g1_i2
TRINITY_DN84530_c11_g1_i2	TRINITY_DN83441_c9_g1_i1
TRINITY_DN91300_c6_g1_i2	TRINITY_DN86195_c6_g2_i2
TRINITY_DN93573_c12_g1_i9	TRINITY_DN89819_c0_g1_i2
TRINITY_DN89789_c6_g2_i1	TRINITY_DN80672_c0_g1_i9
TRINITY_DN92387_c6_g3_i4	TRINITY_DN85820_c0_g1_i4
TRINITY_DN72666_c7_g1_i3	TRINITY_DN92063_c1_g1_i5
TRINITY_DN93815_c2_g1_i1	TRINITY_DN86902_c12_g3_i1
TRINITY_DN92075_c5_g1_i3	TRINITY_DN91575_c4_g1_i5
TRINITY_DN92625_c2_g1_i3	TRINITY_DN84602_c9_g1_i2
TRINITY_DN90612_c0_g1_i14	TRINITY_DN76457_c5_g1_i11
TRINITY_DN93633_c8_g1_i3	TRINITY_DN84821_c1_g1_i1
TRINITY_DN93113_c3_g2_i3	TRINITY_DN78204_c6_g1_i1
TRINITY_DN87756_c16_g1_i1	TRINITY_DN82160_c12_g1_i1
TRINITY_DN79658_c9_g2_i1	TRINITY_DN85149_c1_g1_i1
TRINITY_DN72914_c27_g1_i1	TRINITY_DN75194_c12_g1_i1
TRINITY_DN89012_c11_g1_i4	TRINITY_DN90308_c2_g1_i2
TRINITY_DN93123_c3_g1_i4	TRINITY_DN83281_c15_g1_i2
TRINITY_DN92802_c0_g1_i1	TRINITY_DN91237_c5_g4_i4
TRINITY_DN89772_c6_g1_i5	TRINITY_DN93344_c6_g2_i6
TRINITY_DN92558_c5_g2_i4	TRINITY_DN93291_c9_g1_i1
TRINITY_DN85146_c11_g1_i5	TRINITY_DN85820_c0_g1_i8
TRINITY_DN81856_c6_g2_i9	TRINITY_DN90172_c6_g4_i1
TRINITY_DN89212_c9_g4_i1	TRINITY_DN72638_c19_g1_i2
TRINITY_DN90897_c4_g1_i2	TRINITY_DN89045_c7_g1_i4
TRINITY_DN91143_c12_g1_i2	TRINITY_DN83762_c5_g4_i1
TRINITY_DN87264_c2_g3_i18	TRINITY_DN86483_c4_g1_i1
TRINITY_DN84530_c11_g2_i3	TRINITY_DN73011_c13_g3_i2
TRINITY_DN84070_c8_g1_i1	TRINITY_DN77971_c23_g1_i2
TRINITY_DN92388_c9_g1_i1	TRINITY_DN89079_c0_g1_i3
TRINITY_DN85117_c13_g1_i1	TRINITY_DN92816_c14_g1_i4
TRINITY_DN75476_c19_g1_i11	TRINITY_DN78204_c0_g2_i11
TRINITY_DN93748_c7_g1_i8	TRINITY_DN80672_c0_g1_i11
TRINITY_DN88880_c4_g1_i1	TRINITY_DN81343_c4_g1_i1
TRINITY_DN91692_c19_g5_i1	TRINITY_DN80356_c4_g1_i5
TRINITY_DN77456_c3_g1_i2	TRINITY_DN92809_c2_g3_i5
TRINITY_DN71732_c15_g1_i4	TRINITY_DN72369_c2_g1_i1
TRINITY_DN90990_c16_g1_i10	TRINITY_DN82746_c17_g1_i1
TRINITY_DN88150_c2_g3_i3	TRINITY_DN85356_c14_g2_i1
TRINITY_DN91795_c8_g2_i3	TRINITY_DN74795_c1_g1_i2
TRINITY_DN81856_c5_g1_i1	TRINITY_DN92830_c10_g3_i2
