knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN72914_c27_g1_i1	TRINITY_DN86021_c5_g5_i5
TRINITY_DN90518_c5_g1_i3	TRINITY_DN72465_c11_g3_i2
TRINITY_DN93366_c0_g1_i1	TRINITY_DN89667_c8_g1_i9
TRINITY_DN85088_c9_g1_i2	TRINITY_DN93239_c4_g1_i6
TRINITY_DN88471_c2_g2_i5	TRINITY_DN93124_c1_g1_i6
TRINITY_DN93479_c5_g1_i8	TRINITY_DN92073_c7_g1_i3
TRINITY_DN87668_c11_g1_i1	TRINITY_DN92506_c6_g1_i8
TRINITY_DN88471_c2_g1_i2	TRINITY_DN76218_c9_g2_i3
TRINITY_DN88471_c1_g1_i1	TRINITY_DN90515_c1_g1_i13
TRINITY_DN93103_c3_g1_i8	TRINITY_DN91975_c1_g1_i1
TRINITY_DN92052_c4_g1_i8	TRINITY_DN86282_c6_g2_i6
TRINITY_DN84186_c9_g1_i1	TRINITY_DN85608_c12_g1_i2
TRINITY_DN91829_c2_g1_i7	TRINITY_DN92289_c18_g9_i1
TRINITY_DN90990_c16_g1_i1	TRINITY_DN88130_c17_g1_i2
TRINITY_DN90417_c10_g1_i3	TRINITY_DN92506_c6_g1_i9
TRINITY_DN89324_c4_g1_i2	TRINITY_DN93288_c11_g2_i2
TRINITY_DN86973_c2_g1_i3	TRINITY_DN81092_c8_g3_i1
TRINITY_DN85748_c8_g5_i1	TRINITY_DN88172_c6_g1_i3
TRINITY_DN90989_c1_g1_i8	TRINITY_DN84628_c8_g2_i2
TRINITY_DN89789_c6_g1_i13	TRINITY_DN89752_c3_g2_i1
TRINITY_DN84525_c11_g1_i3	TRINITY_DN76399_c10_g1_i11
TRINITY_DN89208_c0_g1_i6	TRINITY_DN75937_c2_g2_i2
TRINITY_DN72914_c26_g1_i1	TRINITY_DN87398_c13_g1_i9
TRINITY_DN90028_c1_g1_i2	TRINITY_DN69702_c0_g1_i2
TRINITY_DN77979_c0_g1_i9	TRINITY_DN77025_c11_g3_i1
TRINITY_DN93209_c6_g1_i7	TRINITY_DN81098_c13_g1_i3
TRINITY_DN91996_c9_g2_i10	TRINITY_DN92442_c12_g1_i8
TRINITY_DN86973_c3_g1_i5	TRINITY_DN82509_c13_g1_i3
TRINITY_DN85374_c13_g1_i9	TRINITY_DN88237_c19_g1_i1
TRINITY_DN82397_c4_g1_i6	TRINITY_DN84708_c6_g2_i1
TRINITY_DN78740_c10_g1_i4	TRINITY_DN86375_c3_g2_i1
TRINITY_DN88277_c11_g1_i3	TRINITY_DN93379_c13_g2_i1
TRINITY_DN92221_c13_g1_i1	TRINITY_DN91147_c9_g1_i6
TRINITY_DN90150_c8_g1_i18	TRINITY_DN82828_c13_g1_i5
TRINITY_DN88726_c8_g2_i12	TRINITY_DN90515_c2_g1_i1
TRINITY_DN87001_c10_g1_i9	TRINITY_DN93025_c5_g6_i1
TRINITY_DN87001_c10_g1_i5	TRINITY_DN89122_c12_g1_i1
TRINITY_DN81856_c6_g1_i2	TRINITY_DN91050_c9_g1_i1
TRINITY_DN78681_c7_g1_i1	TRINITY_DN88739_c6_g1_i2
TRINITY_DN87259_c12_g1_i1	TRINITY_DN83954_c7_g1_i5
TRINITY_DN86722_c7_g1_i4	TRINITY_DN91503_c4_g3_i3
TRINITY_DN83169_c9_g1_i1	TRINITY_DN74190_c5_g1_i3
TRINITY_DN93671_c2_g2_i11	TRINITY_DN78004_c10_g1_i1
TRINITY_DN89600_c0_g1_i3	TRINITY_DN91237_c5_g4_i7
TRINITY_DN89833_c12_g2_i12	TRINITY_DN72297_c9_g3_i1
TRINITY_DN92782_c0_g2_i8	TRINITY_DN93701_c4_g1_i12
TRINITY_DN77616_c8_g1_i2	TRINITY_DN91147_c9_g1_i2
TRINITY_DN93427_c1_g1_i1	TRINITY_DN83804_c8_g1_i8
TRINITY_DN92343_c5_g1_i4	TRINITY_DN90491_c7_g1_i6
TRINITY_DN89789_c6_g2_i2	TRINITY_DN78526_c5_g1_i2
TRINITY_DN83089_c13_g1_i2	TRINITY_DN73604_c2_g1_i2
TRINITY_DN89999_c0_g1_i6	TRINITY_DN84453_c15_g1_i1
TRINITY_DN90417_c10_g1_i5	TRINITY_DN84821_c0_g1_i7
TRINITY_DN75844_c7_g3_i1	TRINITY_DN93174_c0_g1_i22
TRINITY_DN86473_c5_g1_i1	TRINITY_DN81250_c1_g1_i3
TRINITY_DN89600_c0_g1_i11	TRINITY_DN92066_c5_g1_i4
TRINITY_DN84871_c5_g2_i1	TRINITY_DN73287_c0_g1_i5
TRINITY_DN92958_c1_g1_i12	TRINITY_DN92410_c4_g2_i3
TRINITY_DN73327_c10_g1_i2	TRINITY_DN81092_c8_g1_i1
TRINITY_DN87198_c15_g2_i2	TRINITY_DN80340_c15_g5_i3
TRINITY_DN91996_c9_g2_i2	
TRINITY_DN93628_c0_g3_i3	
TRINITY_DN88688_c8_g1_i10	
TRINITY_DN89789_c6_g2_i1	
TRINITY_DN88471_c2_g4_i1	
TRINITY_DN87001_c10_g1_i6	
TRINITY_DN90269_c2_g1_i4	
TRINITY_DN89789_c6_g2_i3	
TRINITY_DN85577_c7_g2_i8	
TRINITY_DN92777_c8_g3_i1	
TRINITY_DN92502_c8_g1_i14	
TRINITY_DN92563_c2_g1_i6	
TRINITY_DN92958_c1_g1_i15	
TRINITY_DN81231_c18_g1_i1	
TRINITY_DN93339_c7_g5_i5	
TRINITY_DN74302_c10_g1_i6	
TRINITY_DN81829_c8_g1_i4	
TRINITY_DN92442_c12_g1_i4	
TRINITY_DN82864_c15_g1_i2	
TRINITY_DN90144_c7_g1_i13	
TRINITY_DN93641_c3_g1_i3	
TRINITY_DN93405_c6_g1_i3	
TRINITY_DN82597_c11_g1_i2	
TRINITY_DN91319_c4_g1_i2	
TRINITY_DN83184_c4_g2_i10	
TRINITY_DN83143_c2_g1_i8	
TRINITY_DN86153_c12_g1_i8	
TRINITY_DN81856_c6_g2_i6	
TRINITY_DN87651_c5_g1_i2	
TRINITY_DN92764_c5_g1_i6	
TRINITY_DN75610_c16_g1_i3	
TRINITY_DN85577_c7_g2_i5	
TRINITY_DN92334_c8_g4_i10	
TRINITY_DN92912_c3_g1_i6	
TRINITY_DN93359_c2_g2_i6	
TRINITY_DN88487_c9_g1_i2	
TRINITY_DN78173_c8_g1_i6	
TRINITY_DN80047_c2_g1_i1	
TRINITY_DN79658_c9_g2_i1	
TRINITY_DN93006_c5_g1_i1	
TRINITY_DN81261_c7_g2_i1	
TRINITY_DN93494_c1_g1_i10	
TRINITY_DN92368_c8_g2_i20	
TRINITY_DN84675_c10_g3_i2	
TRINITY_DN89789_c6_g1_i15	
TRINITY_DN93470_c1_g1_i2	
TRINITY_DN81231_c18_g1_i2	
TRINITY_DN81331_c7_g2_i7	
TRINITY_DN77616_c7_g1_i11	
TRINITY_DN80322_c10_g1_i1	
TRINITY_DN89208_c0_g1_i1	
TRINITY_DN81856_c5_g1_i1	
TRINITY_DN92502_c8_g1_i8	
TRINITY_DN91129_c4_g2_i9	
TRINITY_DN90788_c9_g1_i6	
TRINITY_DN92653_c1_g1_i2	
TRINITY_DN91041_c9_g4_i4	
TRINITY_DN78725_c12_g3_i8	
TRINITY_DN84564_c9_g1_i3	
