knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN87001_c10_g1_i12	TRINITY_DN93124_c1_g1_i6
TRINITY_DN89789_c6_g2_i4	TRINITY_DN92052_c4_g1_i1
TRINITY_DN92052_c4_g1_i8	TRINITY_DN89641_c0_g1_i8
TRINITY_DN91380_c13_g1_i4	TRINITY_DN80943_c11_g2_i1
TRINITY_DN80418_c10_g1_i11	TRINITY_DN89641_c0_g1_i6
TRINITY_DN81229_c4_g1_i2	TRINITY_DN90595_c13_g1_i1
TRINITY_DN93148_c9_g1_i34	TRINITY_DN90515_c1_g1_i1
TRINITY_DN79663_c8_g1_i1	TRINITY_DN75871_c6_g2_i4
TRINITY_DN89600_c0_g1_i7	TRINITY_DN89641_c0_g1_i7
TRINITY_DN84871_c5_g1_i5	TRINITY_DN83954_c7_g1_i3
TRINITY_DN93103_c3_g1_i8	TRINITY_DN92810_c0_g2_i1
TRINITY_DN90492_c0_g1_i3	TRINITY_DN83136_c13_g1_i1
TRINITY_DN90831_c5_g1_i12	TRINITY_DN93024_c5_g1_i3
TRINITY_DN87940_c6_g1_i4	TRINITY_DN93288_c13_g1_i1
TRINITY_DN89600_c0_g1_i5	TRINITY_DN92506_c6_g1_i7
TRINITY_DN80581_c12_g1_i6	TRINITY_DN89641_c0_g1_i2
TRINITY_DN74491_c8_g1_i9	TRINITY_DN75681_c4_g3_i7
TRINITY_DN91457_c4_g1_i11	TRINITY_DN91147_c9_g1_i6
TRINITY_DN92811_c7_g1_i6	TRINITY_DN82189_c7_g4_i4
TRINITY_DN91631_c5_g1_i1	TRINITY_DN77025_c11_g2_i1
TRINITY_DN87597_c2_g2_i2	TRINITY_DN89948_c9_g2_i2
TRINITY_DN89600_c0_g1_i12	TRINITY_DN91388_c12_g6_i1
TRINITY_DN88471_c2_g2_i5	TRINITY_DN76726_c13_g2_i1
TRINITY_DN93340_c8_g1_i9	TRINITY_DN81098_c13_g1_i3
TRINITY_DN93536_c2_g3_i6	TRINITY_DN90125_c11_g2_i1
TRINITY_DN89600_c0_g1_i2	TRINITY_DN73052_c14_g1_i5
TRINITY_DN79283_c13_g2_i13	TRINITY_DN77025_c11_g4_i1
TRINITY_DN90492_c0_g1_i4	TRINITY_DN90876_c10_g1_i2
TRINITY_DN90373_c7_g2_i2	TRINITY_DN90515_c1_g1_i8
TRINITY_DN90300_c6_g2_i1	TRINITY_DN92073_c7_g1_i3
TRINITY_DN93446_c1_g1_i9	TRINITY_DN90565_c0_g3_i1
TRINITY_DN76209_c6_g1_i2	TRINITY_DN77769_c15_g1_i2
TRINITY_DN75921_c4_g1_i4	TRINITY_DN93239_c4_g1_i6
TRINITY_DN89600_c0_g1_i10	TRINITY_DN91273_c9_g2_i1
TRINITY_DN89600_c0_g1_i3	TRINITY_DN90515_c1_g1_i7
TRINITY_DN79363_c2_g1_i8	TRINITY_DN85374_c13_g1_i6
TRINITY_DN74491_c8_g1_i8	TRINITY_DN76119_c16_g3_i7
TRINITY_DN80418_c10_g1_i1	TRINITY_DN93288_c11_g2_i6
TRINITY_DN92221_c13_g1_i1	TRINITY_DN91982_c2_g1_i7
TRINITY_DN76209_c6_g1_i1	TRINITY_DN92506_c6_g1_i8
TRINITY_DN86545_c5_g1_i3	TRINITY_DN91467_c15_g1_i1
TRINITY_DN90300_c6_g2_i2	TRINITY_DN88611_c4_g1_i1
TRINITY_DN86722_c7_g1_i4	TRINITY_DN89027_c0_g1_i13
TRINITY_DN75610_c16_g1_i3	TRINITY_DN93012_c8_g1_i1
TRINITY_DN89789_c6_g2_i2	TRINITY_DN92506_c6_g1_i3
TRINITY_DN88471_c2_g2_i7	TRINITY_DN84821_c0_g1_i4
TRINITY_DN90990_c16_g1_i1	TRINITY_DN89641_c2_g1_i1
TRINITY_DN81856_c6_g1_i3	TRINITY_DN84918_c10_g1_i1
TRINITY_DN86473_c5_g1_i1	TRINITY_DN72304_c14_g1_i2
TRINITY_DN90492_c0_g1_i1	TRINITY_DN93379_c13_g2_i1
TRINITY_DN75921_c4_g1_i2	TRINITY_DN93288_c11_g1_i1
TRINITY_DN90492_c0_g1_i2	TRINITY_DN84628_c8_g2_i2
TRINITY_DN93148_c9_g1_i28	TRINITY_DN81998_c5_g2_i3
TRINITY_DN88471_c2_g2_i2	TRINITY_DN87051_c11_g2_i3
TRINITY_DN88673_c2_g1_i4	TRINITY_DN84783_c5_g2_i7
TRINITY_DN93641_c3_g1_i3	TRINITY_DN90515_c1_g1_i6
TRINITY_DN89833_c12_g2_i12	TRINITY_DN93288_c11_g1_i3
TRINITY_DN92502_c8_g1_i14	TRINITY_DN84708_c6_g2_i1
TRINITY_DN88277_c11_g1_i3	TRINITY_DN93364_c2_g2_i5
TRINITY_DN81647_c4_g2_i12	TRINITY_DN87286_c10_g1_i2
TRINITY_DN85374_c13_g1_i9	TRINITY_DN92057_c1_g1_i14
TRINITY_DN93087_c14_g1_i4	TRINITY_DN85861_c9_g1_i1
TRINITY_DN92343_c5_g1_i4	TRINITY_DN92786_c3_g2_i2
TRINITY_DN92958_c1_g1_i12	TRINITY_DN84738_c6_g1_i1
TRINITY_DN91106_c9_g1_i3	TRINITY_DN90218_c9_g1_i1
TRINITY_DN77616_c8_g1_i2	TRINITY_DN91634_c1_g1_i4
TRINITY_DN88688_c8_g1_i10	TRINITY_DN76218_c9_g2_i3
TRINITY_DN91457_c4_g1_i16	TRINITY_DN69702_c0_g1_i2
TRINITY_DN81856_c6_g2_i7	TRINITY_DN87781_c12_g1_i1
TRINITY_DN80188_c11_g1_i3	TRINITY_DN74993_c15_g3_i1
TRINITY_DN84817_c5_g1_i10	TRINITY_DN93434_c13_g1_i1
TRINITY_DN92777_c8_g3_i1	TRINITY_DN92289_c18_g9_i1
TRINITY_DN90492_c0_g2_i1	TRINITY_DN91273_c9_g6_i1
TRINITY_DN89135_c4_g1_i18	TRINITY_DN72467_c13_g1_i7
TRINITY_DN84186_c9_g1_i1	TRINITY_DN86963_c9_g4_i1
TRINITY_DN80047_c2_g1_i1	TRINITY_DN72479_c9_g3_i4
TRINITY_DN93366_c0_g1_i2	TRINITY_DN92721_c14_g5_i1
TRINITY_DN79864_c12_g1_i3	TRINITY_DN83804_c8_g1_i8
TRINITY_DN81229_c4_g1_i5	TRINITY_DN90706_c1_g1_i1
TRINITY_DN88726_c8_g2_i12	TRINITY_DN90515_c1_g1_i3
TRINITY_DN92998_c1_g2_i1	TRINITY_DN85417_c2_g1_i4
TRINITY_DN87259_c12_g1_i1	TRINITY_DN86114_c3_g1_i4
TRINITY_DN88262_c1_g1_i7	TRINITY_DN88422_c4_g1_i1
TRINITY_DN91852_c8_g1_i5	TRINITY_DN81619_c1_g1_i13
TRINITY_DN86357_c3_g1_i1	TRINITY_DN72532_c9_g1_i7
TRINITY_DN84700_c2_g1_i5	TRINITY_DN76458_c10_g1_i1
TRINITY_DN90813_c1_g1_i3	TRINITY_DN81547_c1_g1_i1
TRINITY_DN72829_c0_g1_i7	TRINITY_DN81998_c5_g2_i2
TRINITY_DN81856_c6_g2_i6	TRINITY_DN81250_c1_g1_i5
TRINITY_DN92998_c1_g1_i1	TRINITY_DN93025_c5_g6_i1
TRINITY_DN89121_c9_g1_i6	TRINITY_DN80340_c15_g5_i3
TRINITY_DN88471_c1_g1_i1	TRINITY_DN78389_c9_g1_i6
TRINITY_DN90721_c6_g1_i5	TRINITY_DN81092_c8_g3_i1
TRINITY_DN92519_c10_g1_i2	TRINITY_DN80188_c10_g2_i1
TRINITY_DN83143_c2_g1_i2	TRINITY_DN89316_c6_g2_i3
TRINITY_DN92764_c5_g1_i6	TRINITY_DN80411_c9_g1_i2
TRINITY_DN78725_c12_g3_i8	TRINITY_DN85290_c15_g2_i3
TRINITY_DN92958_c1_g1_i15	TRINITY_DN109237_c6_g5_i1
TRINITY_DN87001_c10_g1_i9	TRINITY_DN93728_c0_g1_i1
TRINITY_DN91931_c8_g3_i2	TRINITY_DN92213_c4_g2_i2
TRINITY_DN83567_c15_g1_i1	TRINITY_DN92378_c1_g3_i2
TRINITY_DN81856_c6_g3_i1	TRINITY_DN87307_c6_g1_i1
TRINITY_DN72829_c0_g2_i1	TRINITY_DN65756_c0_g1_i1
TRINITY_DN89208_c0_g1_i1	TRINITY_DN77025_c11_g3_i1
TRINITY_DN81856_c5_g3_i1	TRINITY_DN93288_c11_g2_i2
TRINITY_DN73327_c10_g1_i2	TRINITY_DN74035_c8_g3_i1
TRINITY_DN91287_c13_g1_i6	TRINITY_DN90630_c9_g1_i10
TRINITY_DN93411_c3_g3_i10	TRINITY_DN71090_c0_g1_i3
TRINITY_DN88960_c5_g2_i1	TRINITY_DN91089_c6_g1_i11
TRINITY_DN81229_c4_g1_i7	TRINITY_DN72862_c11_g1_i2
TRINITY_DN89789_c6_g2_i1	TRINITY_DN90447_c9_g2_i3
TRINITY_DN82510_c12_g2_i1	TRINITY_DN91634_c1_g1_i11
TRINITY_DN76326_c12_g2_i8	TRINITY_DN84498_c10_g1_i21
TRINITY_DN89212_c6_g1_i1	TRINITY_DN93024_c5_g5_i1
TRINITY_DN91319_c4_g1_i2	TRINITY_DN86647_c0_g1_i5
TRINITY_DN75921_c5_g5_i1	TRINITY_DN90711_c0_g1_i1
TRINITY_DN84469_c14_g1_i2	TRINITY_DN91690_c2_g1_i1
TRINITY_DN89132_c13_g1_i13	TRINITY_DN80708_c0_g2_i1
TRINITY_DN78644_c14_g3_i2	TRINITY_DN91090_c0_g1_i2
TRINITY_DN92115_c10_g1_i6	TRINITY_DN101450_c2_g3_i2
TRINITY_DN93352_c9_g1_i16	TRINITY_DN86459_c10_g1_i2
TRINITY_DN77148_c12_g1_i2	TRINITY_DN74544_c7_g1_i1
TRINITY_DN86617_c6_g3_i4	TRINITY_DN86105_c5_g1_i2
TRINITY_DN91860_c7_g1_i3	TRINITY_DN84821_c0_g1_i8
TRINITY_DN81856_c6_g1_i2	TRINITY_DN91634_c1_g1_i12
TRINITY_DN87504_c1_g1_i2	TRINITY_DN78348_c7_g1_i2
TRINITY_DN92752_c8_g1_i3	TRINITY_DN73983_c5_g1_i1
TRINITY_DN89600_c0_g1_i11	TRINITY_DN83805_c14_g1_i4
TRINITY_DN88673_c2_g1_i2	TRINITY_DN90358_c6_g1_i4
	TRINITY_DN91852_c8_g2_i4
	TRINITY_DN91634_c1_g1_i1
	TRINITY_DN90711_c0_g2_i2
	TRINITY_DN84821_c0_g1_i7
	TRINITY_DN84980_c15_g1_i7
	TRINITY_DN84817_c5_g1_i9
	TRINITY_DN92378_c1_g2_i4
	TRINITY_DN82553_c9_g2_i3
	TRINITY_DN90376_c5_g1_i5
	TRINITY_DN80501_c9_g3_i1
	TRINITY_DN82553_c9_g2_i2
	TRINITY_DN78613_c5_g1_i1
	TRINITY_DN82146_c7_g1_i5
	TRINITY_DN75937_c2_g2_i2
	TRINITY_DN70344_c0_g1_i1
	TRINITY_DN86483_c4_g1_i7
	TRINITY_DN83265_c6_g1_i8
	TRINITY_DN85820_c0_g1_i9
	TRINITY_DN76831_c11_g4_i1
	TRINITY_DN92506_c6_g1_i9
	TRINITY_DN82346_c14_g1_i2
	TRINITY_DN81250_c1_g1_i6
	TRINITY_DN90491_c7_g1_i6
	TRINITY_DN85417_c2_g1_i8
	TRINITY_DN92410_c4_g2_i3
	TRINITY_DN92063_c1_g1_i4
	TRINITY_DN72369_c2_g1_i2
	TRINITY_DN89982_c0_g1_i2
	TRINITY_DN91691_c7_g1_i4
	TRINITY_DN91089_c6_g1_i5
	TRINITY_DN81619_c1_g1_i17
	TRINITY_DN83265_c6_g1_i5
	TRINITY_DN92337_c3_g1_i5
	TRINITY_DN76457_c5_g1_i11
	TRINITY_DN72803_c1_g2_i2
	TRINITY_DN77942_c12_g1_i2
	TRINITY_DN92063_c1_g1_i1
	TRINITY_DN91634_c1_g1_i9
	TRINITY_DN89166_c2_g1_i1
	TRINITY_DN86483_c4_g1_i3
	TRINITY_DN92853_c0_g2_i1
	TRINITY_DN88237_c19_g1_i1
	TRINITY_DN85889_c11_g1_i1
	TRINITY_DN88130_c17_g1_i2
	TRINITY_DN90225_c1_g1_i1
	TRINITY_DN93296_c9_g1_i8
	TRINITY_DN92596_c17_g3_i3
	TRINITY_DN90706_c1_g1_i4
	TRINITY_DN77148_c12_g1_i4
	TRINITY_DN82509_c13_g1_i3
	TRINITY_DN82828_c13_g1_i1
	TRINITY_DN88958_c9_g2_i1
	TRINITY_DN71421_c11_g1_i1
	TRINITY_DN81547_c0_g1_i1
	TRINITY_DN81619_c1_g1_i10
	TRINITY_DN91852_c8_g2_i3
	TRINITY_DN85095_c2_g2_i1
	TRINITY_DN92378_c1_g2_i3
	TRINITY_DN84338_c7_g1_i1
	TRINITY_DN89079_c0_g1_i4
	TRINITY_DN86114_c3_g1_i2
	TRINITY_DN88085_c7_g1_i1
	TRINITY_DN75244_c14_g1_i9
	TRINITY_DN72297_c9_g3_i1
	TRINITY_DN89079_c0_g1_i7
	TRINITY_DN89982_c0_g1_i1
	TRINITY_DN92200_c12_g3_i4
	TRINITY_DN85314_c14_g1_i1
	TRINITY_DN89769_c2_g1_i3
	TRINITY_DN90308_c2_g1_i17
	TRINITY_DN90549_c8_g1_i1
	TRINITY_DN89422_c5_g2_i2
	TRINITY_DN89079_c0_g1_i2
	TRINITY_DN72014_c13_g1_i3
	TRINITY_DN77075_c3_g1_i6
	TRINITY_DN91975_c1_g1_i1
	TRINITY_DN84919_c0_g1_i7
	TRINITY_DN109241_c0_g1_i1
	TRINITY_DN88594_c14_g1_i3
	TRINITY_DN84513_c11_g1_i1
	TRINITY_DN85243_c1_g1_i2
	TRINITY_DN78526_c5_g1_i3
	TRINITY_DN78468_c9_g2_i1
	TRINITY_DN84567_c7_g1_i1
	TRINITY_DN90181_c0_g1_i1
	TRINITY_DN91237_c5_g4_i7
	TRINITY_DN84919_c0_g1_i4
	TRINITY_DN93174_c0_g1_i22
	TRINITY_DN51726_c0_g1_i1
	TRINITY_DN91796_c11_g1_i4
	TRINITY_DN85970_c1_g1_i1
	TRINITY_DN90565_c1_g1_i5
	TRINITY_DN79966_c5_g7_i1
	TRINITY_DN86161_c9_g1_i1
	TRINITY_DN77396_c8_g1_i6
	TRINITY_DN83262_c10_g1_i5
	TRINITY_DN89150_c12_g1_i3
	TRINITY_DN72369_c2_g1_i8
