knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN86722_c7_g1_i4	TRINITY_DN92506_c6_g1_i8
TRINITY_DN84817_c5_g1_i2	TRINITY_DN91050_c1_g1_i1
TRINITY_DN90749_c10_g1_i1	TRINITY_DN80759_c4_g2_i1
TRINITY_DN89600_c0_g1_i11	TRINITY_DN90515_c1_g1_i13
TRINITY_DN92752_c8_g1_i3	TRINITY_DN76457_c5_g1_i11
TRINITY_DN89208_c0_g1_i3	TRINITY_DN91470_c4_g1_i2
TRINITY_DN93365_c5_g1_i7	TRINITY_DN92378_c1_g2_i4
TRINITY_DN92331_c2_g1_i2	TRINITY_DN91050_c9_g1_i1
TRINITY_DN92343_c5_g1_i4	TRINITY_DN75871_c6_g2_i4
TRINITY_DN84756_c10_g4_i1	TRINITY_DN91975_c1_g1_i1
TRINITY_DN86166_c13_g1_i4	TRINITY_DN92506_c6_g1_i9
TRINITY_DN77616_c8_g1_i2	TRINITY_DN93672_c2_g3_i1
TRINITY_DN93470_c1_g1_i2	TRINITY_DN92289_c18_g9_i1
TRINITY_DN89204_c5_g4_i13	TRINITY_DN84738_c6_g1_i1
TRINITY_DN93113_c3_g4_i1	TRINITY_DN78245_c6_g1_i1
TRINITY_DN88649_c7_g2_i4	TRINITY_DN93672_c2_g1_i1
TRINITY_DN86818_c0_g1_i2	TRINITY_DN88869_c3_g1_i1
TRINITY_DN92958_c1_g1_i12	TRINITY_DN84628_c8_g2_i2
TRINITY_DN88471_c2_g2_i5	TRINITY_DN93124_c1_g1_i6
TRINITY_DN89999_c0_g1_i6	TRINITY_DN91237_c5_g4_i4
TRINITY_DN92761_c2_g1_i8	TRINITY_DN69702_c0_g1_i2
TRINITY_DN72914_c27_g1_i1	TRINITY_DN81092_c8_g3_i1
TRINITY_DN92161_c4_g1_i4	TRINITY_DN92410_c4_g2_i3
TRINITY_DN87001_c10_g1_i9	TRINITY_DN82828_c13_g1_i5
TRINITY_DN75844_c7_g3_i1	TRINITY_DN91597_c4_g1_i2
TRINITY_DN92752_c8_g1_i19	TRINITY_DN93672_c2_g1_i4
TRINITY_DN93656_c5_g1_i2	TRINITY_DN76119_c16_g3_i7
TRINITY_DN90269_c2_g1_i4	TRINITY_DN93701_c4_g1_i8
TRINITY_DN88471_c2_g4_i1	TRINITY_DN93024_c5_g1_i3
TRINITY_DN92777_c8_g3_i1	TRINITY_DN76218_c9_g2_i3
TRINITY_DN92469_c8_g1_i11	TRINITY_DN84694_c4_g1_i2
TRINITY_DN83224_c10_g2_i10	TRINITY_DN74190_c5_g1_i3
TRINITY_DN93455_c1_g1_i7	TRINITY_DN84821_c0_g1_i7
TRINITY_DN86545_c5_g1_i3	TRINITY_DN88237_c19_g1_i1
TRINITY_DN81331_c7_g1_i10	TRINITY_DN90647_c10_g1_i6
TRINITY_DN91287_c13_g1_i6	TRINITY_DN90515_c2_g1_i1
TRINITY_DN84675_c10_g3_i2	TRINITY_DN76399_c10_g1_i11
TRINITY_DN92958_c1_g1_i15	TRINITY_DN109237_c6_g5_i1
TRINITY_DN76306_c12_g3_i1	TRINITY_DN77025_c11_g3_i1
TRINITY_DN83054_c11_g1_i4	TRINITY_DN90308_c2_g1_i8
TRINITY_DN90629_c3_g1_i4	TRINITY_DN89122_c12_g1_i1
TRINITY_DN85748_c8_g5_i1	TRINITY_DN88739_c6_g1_i2
TRINITY_DN90417_c10_g1_i5	TRINITY_DN86375_c3_g2_i1
TRINITY_DN81856_c5_g1_i1	TRINITY_DN78274_c4_g1_i7
TRINITY_DN85470_c13_g1_i1	TRINITY_DN91237_c5_g4_i7
TRINITY_DN92802_c0_g1_i1	TRINITY_DN92026_c2_g1_i36
TRINITY_DN80047_c2_g1_i1	TRINITY_DN83954_c7_g1_i5
TRINITY_DN84871_c5_g2_i1	TRINITY_DN90630_c9_g1_i10
TRINITY_DN82321_c11_g1_i6	TRINITY_DN75981_c10_g1_i2
TRINITY_DN85132_c16_g1_i1	TRINITY_DN91503_c4_g3_i3
TRINITY_DN88875_c11_g1_i11	TRINITY_DN79132_c6_g1_i5
TRINITY_DN89197_c2_g2_i3	TRINITY_DN72302_c3_g1_i2
TRINITY_DN93470_c1_g1_i10	TRINITY_DN78526_c5_g1_i2
TRINITY_DN75844_c7_g4_i1	TRINITY_DN74017_c1_g1_i13
TRINITY_DN89789_c6_g2_i1	TRINITY_DN93025_c5_g6_i1
TRINITY_DN92137_c4_g2_i2	TRINITY_DN72465_c11_g3_i2
TRINITY_DN73711_c8_g4_i4	TRINITY_DN90264_c9_g1_i1
TRINITY_DN92912_c3_g1_i6	TRINITY_DN72763_c2_g1_i1
TRINITY_DN76209_c6_g1_i1	TRINITY_DN89752_c3_g2_i1
TRINITY_DN72914_c26_g1_i1	TRINITY_DN91050_c6_g4_i10
TRINITY_DN79658_c9_g2_i1	TRINITY_DN80411_c9_g1_i2
TRINITY_DN75476_c19_g1_i11	TRINITY_DN91080_c3_g1_i9
TRINITY_DN90269_c2_g1_i1	TRINITY_DN85608_c12_g1_i2
TRINITY_DN90612_c0_g1_i14	TRINITY_DN91050_c11_g1_i1
TRINITY_DN84409_c4_g1_i11	TRINITY_DN72297_c9_g3_i1
TRINITY_DN90492_c1_g1_i1	TRINITY_DN88739_c6_g1_i3
TRINITY_DN78740_c10_g1_i4	TRINITY_DN72803_c1_g1_i2
TRINITY_DN73953_c12_g1_i4	TRINITY_DN76831_c11_g4_i1
TRINITY_DN93113_c3_g2_i4	TRINITY_DN84985_c0_g1_i13
TRINITY_DN85942_c3_g2_i2	TRINITY_DN92378_c1_g3_i2
TRINITY_DN81261_c7_g2_i1	TRINITY_DN80165_c11_g1_i1
TRINITY_DN89634_c5_g1_i3	TRINITY_DN73604_c2_g1_i2
TRINITY_DN89847_c10_g1_i1	TRINITY_DN85393_c11_g1_i4
TRINITY_DN93374_c3_g1_i1	TRINITY_DN83804_c8_g1_i8
TRINITY_DN88688_c8_g1_i10	TRINITY_DN72128_c16_g1_i2
TRINITY_DN92026_c2_g1_i23	TRINITY_DN71262_c0_g2_i1
TRINITY_DN84070_c8_g1_i1	TRINITY_DN90342_c4_g1_i3
TRINITY_DN92958_c1_g1_i4	TRINITY_DN71090_c0_g1_i3
TRINITY_DN93563_c9_g1_i4	TRINITY_DN79540_c5_g2_i10
TRINITY_DN93148_c9_g1_i34	TRINITY_DN84708_c6_g2_i1
TRINITY_DN78725_c12_g3_i8	TRINITY_DN91690_c2_g1_i1
TRINITY_DN92715_c5_g1_i9	TRINITY_DN77723_c12_g1_i2
TRINITY_DN88277_c11_g1_i3	TRINITY_DN90515_c1_g1_i11
TRINITY_DN81856_c6_g2_i5	TRINITY_DN91436_c9_g4_i4
TRINITY_DN76060_c8_g1_i3	TRINITY_DN81272_c7_g1_i4
TRINITY_DN77423_c8_g1_i4	TRINITY_DN74861_c6_g3_i2
TRINITY_DN90746_c16_g1_i1	TRINITY_DN86007_c3_g1_i6
TRINITY_DN77616_c7_g1_i11	TRINITY_DN86288_c14_g1_i1
TRINITY_DN81331_c7_g2_i7	TRINITY_DN72302_c3_g1_i3
TRINITY_DN90788_c9_g1_i6	TRINITY_DN80356_c4_g1_i11
TRINITY_DN93748_c7_g1_i10	TRINITY_DN82509_c13_g1_i3
TRINITY_DN89012_c11_g1_i4	TRINITY_DN78236_c12_g1_i2
TRINITY_DN79690_c12_g4_i2	TRINITY_DN79216_c11_g1_i2
TRINITY_DN86989_c14_g2_i3	TRINITY_DN86105_c5_g1_i2
TRINITY_DN78807_c16_g1_i3	TRINITY_DN85661_c6_g1_i6
TRINITY_DN93113_c6_g1_i1	TRINITY_DN75760_c14_g1_i2
TRINITY_DN80072_c11_g2_i1	TRINITY_DN89167_c5_g1_i3
TRINITY_DN92107_c1_g1_i6	TRINITY_DN86363_c4_g1_i1
TRINITY_DN93339_c7_g5_i5	TRINITY_DN76186_c14_g2_i2
TRINITY_DN89789_c6_g2_i2	TRINITY_DN81092_c8_g1_i1
TRINITY_DN86357_c3_g1_i1	TRINITY_DN71712_c13_g1_i2
TRINITY_DN81231_c18_g1_i1	TRINITY_DN91577_c2_g3_i1
TRINITY_DN93366_c0_g1_i6	TRINITY_DN91989_c7_g1_i2
TRINITY_DN78128_c14_g1_i3	TRINITY_DN92852_c3_g1_i4
TRINITY_DN88089_c1_g1_i2	TRINITY_DN78435_c12_g1_i4
TRINITY_DN81121_c9_g1_i5	TRINITY_DN93607_c4_g1_i5
TRINITY_DN92502_c8_g1_i8	TRINITY_DN90655_c15_g1_i7
TRINITY_DN90646_c8_g1_i1	TRINITY_DN88834_c7_g1_i2
TRINITY_DN91457_c4_g1_i11	TRINITY_DN72479_c9_g3_i1
TRINITY_DN69119_c0_g1_i1	TRINITY_DN84795_c6_g2_i8
TRINITY_DN80230_c7_g1_i2	TRINITY_DN80947_c0_g1_i2
TRINITY_DN72183_c9_g1_i7	TRINITY_DN89390_c1_g1_i11
TRINITY_DN84469_c14_g1_i2	TRINITY_DN93379_c13_g2_i1
TRINITY_DN91963_c15_g1_i1	TRINITY_DN92442_c12_g1_i8
TRINITY_DN92402_c4_g1_i1	TRINITY_DN85095_c2_g2_i3
TRINITY_DN81856_c6_g2_i9	TRINITY_DN72591_c1_g1_i6
TRINITY_DN86818_c0_g1_i8	TRINITY_DN83842_c12_g2_i7
TRINITY_DN87940_c7_g3_i2	TRINITY_DN80356_c4_g1_i4
	TRINITY_DN83762_c5_g1_i1
	TRINITY_DN81098_c13_g1_i3
	TRINITY_DN77007_c2_g1_i8
	TRINITY_DN93264_c6_g1_i21
	TRINITY_DN90069_c16_g1_i1
	TRINITY_DN90734_c9_g6_i1
	TRINITY_DN83954_c7_g1_i2
	TRINITY_DN91147_c9_g1_i2
	TRINITY_DN87366_c10_g4_i4
