knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN78725_c12_g3_i8	TRINITY_DN91597_c4_g1_i2
TRINITY_DN92958_c1_g1_i15	TRINITY_DN90125_c11_g2_i1
TRINITY_DN90510_c6_g2_i1	TRINITY_DN84821_c0_g1_i4
TRINITY_DN83224_c10_g2_i10	TRINITY_DN93701_c4_g1_i17
TRINITY_DN91287_c13_g1_i6	TRINITY_DN80708_c0_g2_i1
TRINITY_DN84469_c14_g1_i2	TRINITY_DN87051_c11_g2_i3
TRINITY_DN76060_c8_g1_i3	TRINITY_DN76119_c16_g3_i7
TRINITY_DN93563_c9_g1_i6	TRINITY_DN75681_c4_g3_i7
TRINITY_DN90650_c15_g1_i3	TRINITY_DN109237_c6_g5_i1
TRINITY_DN89600_c0_g1_i11	TRINITY_DN90218_c9_g1_i1
TRINITY_DN88471_c1_g1_i1	TRINITY_DN89976_c14_g1_i6
TRINITY_DN87001_c10_g1_i12	TRINITY_DN72532_c9_g1_i7
TRINITY_DN92752_c8_g1_i3	TRINITY_DN93024_c5_g1_i3
TRINITY_DN76209_c6_g1_i1	TRINITY_DN84694_c4_g1_i2
TRINITY_DN90150_c8_g1_i18	TRINITY_DN92786_c3_g2_i2
TRINITY_DN92752_c8_g1_i19	TRINITY_DN90630_c9_g1_i10
TRINITY_DN89212_c9_g4_i1	TRINITY_DN84821_c0_g1_i7
TRINITY_DN89012_c11_g1_i4	TRINITY_DN69702_c0_g1_i2
TRINITY_DN87001_c10_g1_i6	TRINITY_DN79132_c6_g1_i5
TRINITY_DN93563_c9_g1_i4	TRINITY_DN92378_c1_g3_i2
TRINITY_DN87001_c10_g1_i9	TRINITY_DN84980_c15_g1_i7
TRINITY_DN87846_c3_g2_i6	TRINITY_DN92156_c10_g1_i13
TRINITY_DN87198_c15_g2_i2	TRINITY_DN84498_c10_g1_i21
TRINITY_DN90269_c3_g2_i4	TRINITY_DN93420_c3_g1_i18
TRINITY_DN89789_c6_g2_i2	TRINITY_DN76218_c9_g2_i3
TRINITY_DN93470_c1_g1_i10	TRINITY_DN93025_c5_g6_i1
TRINITY_DN81856_c6_g2_i5	TRINITY_DN91237_c5_g4_i7
TRINITY_DN86545_c5_g1_i3	TRINITY_DN88739_c6_g1_i3
TRINITY_DN93479_c5_g1_i8	TRINITY_DN76831_c11_g4_i1
TRINITY_DN73711_c8_g4_i4	TRINITY_DN91080_c3_g1_i9
TRINITY_DN90492_c1_g1_i1	TRINITY_DN71090_c0_g1_i3
TRINITY_DN89847_c10_g1_i1	TRINITY_DN84708_c6_g2_i1
TRINITY_DN88879_c6_g1_i9	TRINITY_DN81272_c7_g1_i4
TRINITY_DN93751_c1_g1_i21	TRINITY_DN80340_c15_g5_i3
TRINITY_DN81261_c7_g2_i1	TRINITY_DN90491_c7_g1_i6
TRINITY_DN86385_c9_g2_i2	TRINITY_DN82189_c7_g4_i4
TRINITY_DN92137_c4_g2_i2	TRINITY_DN72398_c10_g2_i1
TRINITY_DN89666_c5_g3_i2	TRINITY_DN86050_c8_g1_i5
TRINITY_DN88471_c2_g4_i1	TRINITY_DN77396_c8_g1_i6
TRINITY_DN92331_c2_g1_i8	TRINITY_DN86105_c5_g1_i2
TRINITY_DN88688_c8_g1_i9	TRINITY_DN88452_c10_g3_i3
	TRINITY_DN79216_c11_g1_i2
	TRINITY_DN75760_c14_g1_i2
	TRINITY_DN90485_c13_g1_i5
	TRINITY_DN91138_c12_g1_i2
	TRINITY_DN86363_c4_g1_i1
	TRINITY_DN91089_c6_g1_i11
	TRINITY_DN76186_c14_g2_i2
	TRINITY_DN92337_c3_g1_i5
	TRINITY_DN91989_c7_g1_i2
	TRINITY_DN101450_c2_g3_i2
	TRINITY_DN78435_c12_g1_i4
	TRINITY_DN93379_c13_g2_i1
	TRINITY_DN89167_c5_g1_i3
	TRINITY_DN90655_c15_g1_i7
	TRINITY_DN91975_c1_g1_i1
	TRINITY_DN72479_c9_g3_i1
	TRINITY_DN84795_c6_g2_i8
	TRINITY_DN85146_c12_g1_i2
	TRINITY_DN93607_c4_g1_i5
	TRINITY_DN80947_c0_g1_i2
	TRINITY_DN77148_c12_g1_i4
	TRINITY_DN89976_c14_g1_i10
	TRINITY_DN88612_c10_g1_i1
	TRINITY_DN81329_c17_g1_i6
	TRINITY_DN88709_c6_g1_i2
