knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN80418_c10_g1_i7	TRINITY_DN90125_c11_g1_i1
TRINITY_DN82695_c4_g1_i5	TRINITY_DN93288_c11_g1_i3
TRINITY_DN84871_c5_g1_i5	TRINITY_DN90515_c2_g1_i1
TRINITY_DN92221_c13_g1_i1	TRINITY_DN93367_c10_g1_i8
TRINITY_DN82901_c10_g1_i6	TRINITY_DN80947_c0_g1_i8
TRINITY_DN78389_c9_g1_i5	TRINITY_DN76180_c10_g1_i1
TRINITY_DN93479_c5_g1_i8	TRINITY_DN89752_c3_g2_i1
TRINITY_DN88471_c2_g2_i2	TRINITY_DN72297_c9_g1_i1
TRINITY_DN79207_c14_g2_i1	TRINITY_DN90515_c1_g1_i13
TRINITY_DN81647_c4_g2_i2	TRINITY_DN93025_c5_g3_i6
TRINITY_DN84186_c9_g1_i1	TRINITY_DN71712_c13_g1_i1
TRINITY_DN82996_c8_g5_i1	TRINITY_DN92073_c7_g1_i2
TRINITY_DN80581_c12_g1_i6	TRINITY_DN81250_c1_g1_i3
TRINITY_DN75844_c7_g4_i1	TRINITY_DN88729_c5_g1_i1
TRINITY_DN92519_c10_g1_i2	TRINITY_DN81092_c8_g2_i1
TRINITY_DN88471_c2_g2_i7	TRINITY_DN85878_c16_g2_i3
TRINITY_DN83574_c5_g10_i1	TRINITY_DN87614_c8_g1_i1
TRINITY_DN92052_c4_g1_i8	TRINITY_DN93288_c11_g2_i2
TRINITY_DN89847_c10_g1_i1	TRINITY_DN92073_c7_g1_i3
TRINITY_DN92777_c8_g3_i1	TRINITY_DN90671_c13_g1_i9
TRINITY_DN82695_c4_g1_i4	TRINITY_DN91429_c8_g1_i1
TRINITY_DN81261_c7_g2_i1	TRINITY_DN92066_c5_g1_i9
TRINITY_DN88649_c7_g2_i4	TRINITY_DN74861_c6_g7_i1
TRINITY_DN89789_c6_g1_i13	TRINITY_DN89976_c14_g1_i6
TRINITY_DN87259_c12_g1_i1	TRINITY_DN90595_c13_g1_i1
TRINITY_DN90835_c11_g1_i1	TRINITY_DN92506_c6_g1_i1
TRINITY_DN92343_c5_g1_i4	TRINITY_DN84918_c10_g1_i1
TRINITY_DN89450_c4_g1_i2	TRINITY_DN86346_c10_g5_i4
TRINITY_DN75921_c5_g5_i1	TRINITY_DN92337_c3_g1_i10
TRINITY_DN76225_c9_g2_i4	TRINITY_DN93360_c4_g1_i8
TRINITY_DN76209_c6_g1_i1	TRINITY_DN91237_c5_g4_i7
TRINITY_DN92958_c1_g1_i12	TRINITY_DN86021_c5_g5_i5
TRINITY_DN92958_c1_g1_i15	TRINITY_DN93024_c5_g1_i5
TRINITY_DN77979_c0_g1_i9	TRINITY_DN76119_c16_g3_i7
TRINITY_DN79658_c9_g2_i1	TRINITY_DN90876_c10_g1_i2
TRINITY_DN88875_c11_g1_i11	TRINITY_DN92681_c6_g1_i5
TRINITY_DN88471_c1_g1_i1	TRINITY_DN93239_c4_g1_i6
TRINITY_DN73953_c12_g1_i4	TRINITY_DN82828_c13_g1_i5
TRINITY_DN89999_c0_g1_i1	TRINITY_DN86479_c10_g3_i3
TRINITY_DN78990_c9_g1_i7	TRINITY_DN93025_c5_g6_i1
TRINITY_DN87001_c10_g1_i9	TRINITY_DN90833_c7_g1_i10
TRINITY_DN93447_c4_g1_i21	TRINITY_DN80759_c4_g2_i1
TRINITY_DN89012_c11_g1_i4	TRINITY_DN90125_c11_g2_i1
TRINITY_DN73017_c13_g1_i3	TRINITY_DN72465_c11_g3_i2
TRINITY_DN93470_c1_g1_i10	TRINITY_DN85608_c12_g1_i2
TRINITY_DN89789_c6_g2_i3	TRINITY_DN86375_c3_g2_i1
TRINITY_DN89208_c0_g1_i3	TRINITY_DN84628_c8_g2_i2
TRINITY_DN90150_c8_g1_i18	TRINITY_DN76399_c10_g1_i11
TRINITY_DN93490_c1_g2_i1	TRINITY_DN74544_c7_g1_i1
TRINITY_DN82321_c11_g1_i6	TRINITY_DN74190_c5_g1_i3
TRINITY_DN76306_c12_g3_i1	TRINITY_DN80721_c7_g1_i2
TRINITY_DN90269_c2_g1_i4	TRINITY_DN89167_c5_g1_i3
TRINITY_DN79864_c12_g1_i3	TRINITY_DN90898_c5_g1_i2
TRINITY_DN86818_c0_g1_i8	TRINITY_DN81647_c4_g2_i1
TRINITY_DN92912_c3_g1_i6	TRINITY_DN91151_c14_g1_i1
TRINITY_DN89204_c5_g4_i13	TRINITY_DN83805_c14_g1_i5
TRINITY_DN80047_c2_g1_i1	TRINITY_DN84694_c4_g1_i2
TRINITY_DN86722_c7_g1_i4	TRINITY_DN91237_c5_g4_i4
TRINITY_DN88471_c2_g4_i1	TRINITY_DN91436_c9_g4_i4
TRINITY_DN93103_c3_g1_i8	TRINITY_DN93024_c5_g1_i3
TRINITY_DN93405_c6_g1_i3	TRINITY_DN76831_c11_g4_i1
TRINITY_DN75844_c7_g3_i1	TRINITY_DN84708_c6_g2_i1
TRINITY_DN89212_c9_g4_i1	TRINITY_DN81098_c13_g1_i3
TRINITY_DN83657_c11_g1_i4	TRINITY_DN73604_c2_g1_i2
TRINITY_DN93455_c1_g1_i7	TRINITY_DN85073_c6_g1_i3
TRINITY_DN87001_c10_g1_i12	TRINITY_DN85661_c6_g1_i6
TRINITY_DN93447_c4_g1_i8	TRINITY_DN93124_c1_g1_i6
TRINITY_DN92331_c2_g1_i2	TRINITY_DN92506_c6_g1_i8
TRINITY_DN90332_c5_g1_i3	TRINITY_DN81139_c0_g1_i1
TRINITY_DN92072_c10_g1_i2	TRINITY_DN93590_c9_g1_i4
TRINITY_DN89789_c6_g2_i1	TRINITY_DN75937_c2_g2_i2
TRINITY_DN93365_c5_g1_i5	TRINITY_DN72479_c9_g3_i1
TRINITY_DN87001_c10_g1_i6	TRINITY_DN86363_c4_g1_i1
TRINITY_DN87556_c8_g2_i2	TRINITY_DN89753_c1_g1_i5
TRINITY_DN88471_c2_g2_i5	TRINITY_DN84821_c0_g1_i7
TRINITY_DN93366_c0_g1_i1	TRINITY_DN76374_c8_g1_i4
TRINITY_DN75768_c6_g3_i1	TRINITY_DN83805_c14_g1_i4
TRINITY_DN93020_c1_g1_i5	TRINITY_DN79352_c11_g1_i5
TRINITY_DN89136_c10_g1_i2	TRINITY_DN80947_c0_g1_i2
TRINITY_DN77616_c8_g1_i2	TRINITY_DN70790_c0_g1_i1
TRINITY_DN90910_c5_g1_i1	TRINITY_DN84409_c4_g1_i7
TRINITY_DN72024_c13_g2_i4	TRINITY_DN89457_c12_g1_i9
TRINITY_DN91132_c11_g1_i5	TRINITY_DN77102_c13_g1_i8
TRINITY_DN88687_c0_g1_i1	TRINITY_DN79540_c5_g2_i10
TRINITY_DN92026_c2_g1_i23	TRINITY_DN86823_c5_g1_i2
TRINITY_DN91562_c2_g2_i2	TRINITY_DN89850_c1_g3_i2
TRINITY_DN78128_c14_g1_i3	TRINITY_DN85124_c7_g1_i5
TRINITY_DN82510_c12_g2_i1	TRINITY_DN79771_c2_g2_i1
TRINITY_DN87846_c3_g2_i6	TRINITY_DN93264_c6_g1_i21
TRINITY_DN83564_c1_g2_i1	TRINITY_DN88496_c10_g1_i2
TRINITY_DN84765_c7_g1_i3	TRINITY_DN78499_c14_g1_i11
TRINITY_DN79690_c12_g4_i2	TRINITY_DN79216_c11_g1_i2
TRINITY_DN81229_c4_g1_i5	TRINITY_DN83804_c8_g1_i8
TRINITY_DN86385_c9_g2_i2	TRINITY_DN89390_c1_g1_i11
TRINITY_DN86818_c0_g1_i10	TRINITY_DN90630_c9_g1_i10
TRINITY_DN85904_c1_g1_i5	TRINITY_DN88987_c16_g1_i3
TRINITY_DN88688_c8_g1_i9	TRINITY_DN79500_c12_g2_i1
TRINITY_DN87198_c15_g2_i2	TRINITY_DN72591_c1_g1_i6
TRINITY_DN92764_c5_g1_i6	TRINITY_DN92460_c12_g1_i2
TRINITY_DN93106_c3_g1_i2	TRINITY_DN91989_c7_g1_i2
TRINITY_DN125412_c0_g1_i1	TRINITY_DN91147_c9_g1_i6
TRINITY_DN72029_c12_g2_i2	TRINITY_DN93174_c0_g1_i22
TRINITY_DN89789_c6_g2_i2	TRINITY_DN93445_c5_g1_i13
TRINITY_DN83604_c7_g1_i5	TRINITY_DN72198_c0_g1_i5
TRINITY_DN81331_c7_g2_i7	TRINITY_DN83842_c12_g2_i7
TRINITY_DN81229_c4_g1_i8	TRINITY_DN69588_c0_g1_i1
TRINITY_DN90808_c4_g1_i1	TRINITY_DN77176_c13_g1_i2
TRINITY_DN88688_c8_g1_i10	TRINITY_DN84661_c9_g1_i1
TRINITY_DN92331_c2_g1_i10	TRINITY_DN90646_c10_g1_i5
TRINITY_DN80418_c10_g1_i13	TRINITY_DN79974_c0_g2_i8
TRINITY_DN84393_c6_g1_i12	TRINITY_DN87060_c5_g1_i3
TRINITY_DN93403_c6_g1_i2	TRINITY_DN71090_c0_g1_i3
TRINITY_DN71478_c12_g2_i3	TRINITY_DN90630_c9_g1_i2
TRINITY_DN84628_c8_g2_i9	TRINITY_DN77557_c6_g4_i2
TRINITY_DN73017_c13_g1_i6	TRINITY_DN79968_c6_g1_i4
TRINITY_DN88879_c6_g1_i9	TRINITY_DN88285_c15_g1_i5
TRINITY_DN78725_c12_g3_i8	TRINITY_DN75921_c5_g5_i2
TRINITY_DN88471_c2_g2_i3	TRINITY_DN91147_c9_g1_i2
TRINITY_DN84871_c5_g2_i1	TRINITY_DN83571_c8_g1_i25
TRINITY_DN89634_c5_g1_i6	TRINITY_DN92122_c9_g1_i4
TRINITY_DN89789_c6_g1_i11	TRINITY_DN88475_c11_g1_i2
TRINITY_DN76683_c13_g2_i1	TRINITY_DN76831_c11_g2_i4
	TRINITY_DN70733_c0_g1_i1
	TRINITY_DN75981_c10_g1_i2
