knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
	TRINITY_DN74058_c7_g1_i1
	TRINITY_DN86151_c10_g2_i5
	TRINITY_DN80779_c11_g2_i13
	TRINITY_DN75197_c12_g1_i5
	TRINITY_DN90630_c9_g1_i10
	TRINITY_DN91237_c5_g4_i9
	TRINITY_DN76374_c8_g1_i4
	TRINITY_DN87614_c8_g1_i1
	TRINITY_DN92506_c6_g1_i3
	TRINITY_DN88768_c9_g2_i2
	TRINITY_DN92460_c12_g1_i2
	TRINITY_DN93012_c8_g1_i1
	TRINITY_DN93288_c11_g2_i6
	TRINITY_DN89641_c0_g1_i1
	TRINITY_DN88584_c3_g2_i4
	TRINITY_DN89641_c0_g1_i2
	TRINITY_DN92506_c6_g1_i9
	TRINITY_DN76726_c13_g2_i1
	TRINITY_DN93364_c2_g2_i6
	TRINITY_DN75681_c4_g3_i2
	TRINITY_DN84111_c7_g1_i3
	TRINITY_DN89390_c1_g1_i8
	TRINITY_DN77025_c11_g4_i1
	TRINITY_DN87940_c7_g3_i1
	TRINITY_DN90931_c11_g2_i9
	TRINITY_DN81647_c4_g2_i1
	TRINITY_DN90515_c1_g1_i7
	TRINITY_DN86575_c6_g1_i5
	TRINITY_DN91078_c3_g2_i3
	TRINITY_DN71090_c0_g1_i3
	TRINITY_DN81250_c1_g1_i5
	TRINITY_DN88746_c2_g1_i1
	TRINITY_DN72986_c10_g1_i6
	TRINITY_DN93475_c4_g1_i9
	TRINITY_DN73406_c2_g1_i3
	TRINITY_DN82240_c9_g5_i8
	TRINITY_DN89527_c4_g2_i14
	TRINITY_DN76119_c16_g3_i7
	TRINITY_DN93445_c5_g1_i13
	TRINITY_DN93399_c3_g1_i1
	TRINITY_DN91897_c7_g1_i1
	TRINITY_DN82401_c2_g1_i12
	TRINITY_DN88497_c0_g1_i10
	TRINITY_DN93212_c1_g2_i15
	TRINITY_DN78704_c2_g1_i7
	TRINITY_DN89407_c11_g1_i1
	TRINITY_DN90515_c1_g1_i1
	TRINITY_DN78245_c6_g1_i1
	TRINITY_DN72479_c9_g3_i3
	TRINITY_DN80311_c5_g1_i8
	TRINITY_DN89641_c0_g1_i6
	TRINITY_DN89641_c2_g1_i1
	TRINITY_DN81647_c4_g2_i15
	TRINITY_DN89527_c4_g2_i8
	TRINITY_DN89976_c14_g1_i7
	TRINITY_DN91147_c9_g1_i6
	TRINITY_DN84985_c0_g1_i13
	TRINITY_DN86363_c4_g1_i1
	TRINITY_DN78686_c5_g1_i2
	TRINITY_DN77288_c8_g1_i7
	TRINITY_DN76039_c13_g4_i1
	TRINITY_DN75315_c15_g1_i3
	TRINITY_DN93024_c5_g1_i4
	TRINITY_DN92983_c8_g1_i3
	TRINITY_DN87661_c3_g2_i11
	TRINITY_DN90933_c10_g1_i1
	TRINITY_DN76249_c11_g3_i1
	TRINITY_DN80486_c7_g1_i5
	TRINITY_DN91989_c7_g1_i2
	TRINITY_DN88237_c19_g4_i1
	TRINITY_DN89976_c14_g1_i6
	TRINITY_DN75992_c6_g1_i2
	TRINITY_DN91237_c5_g4_i7
	TRINITY_DN85939_c14_g1_i2
	TRINITY_DN86803_c10_g1_i8
	TRINITY_DN84409_c4_g1_i7
	TRINITY_DN81092_c8_g1_i1
	TRINITY_DN90846_c5_g1_i5
	TRINITY_DN79781_c10_g3_i7
	TRINITY_DN83083_c13_g1_i8
	TRINITY_DN83408_c0_g1_i4
	TRINITY_DN71585_c7_g4_i2
	TRINITY_DN76644_c11_g2_i1
	TRINITY_DN83809_c4_g3_i4
	TRINITY_DN93703_c11_g1_i5
	TRINITY_DN91586_c5_g1_i3
	TRINITY_DN79107_c6_g1_i12
	TRINITY_DN78961_c13_g1_i1
	TRINITY_DN91975_c1_g1_i1
	TRINITY_DN90613_c7_g1_i9
	TRINITY_DN72329_c8_g2_i1
	TRINITY_DN92339_c8_g1_i2
	TRINITY_DN85661_c6_g1_i14
	TRINITY_DN81188_c1_g1_i3
	TRINITY_DN80759_c4_g3_i3
	TRINITY_DN89448_c5_g1_i23
	TRINITY_DN80947_c0_g1_i2
	TRINITY_DN90990_c15_g2_i3
	TRINITY_DN80284_c4_g1_i2
	TRINITY_DN88237_c18_g1_i1
	TRINITY_DN88616_c8_g1_i6
	TRINITY_DN89003_c3_g3_i2
	TRINITY_DN90125_c11_g2_i1
	TRINITY_DN90515_c2_g1_i1
	TRINITY_DN81098_c13_g1_i4
	TRINITY_DN84653_c4_g1_i4
	TRINITY_DN79966_c5_g3_i2
	TRINITY_DN80672_c0_g1_i14
	TRINITY_DN85306_c11_g1_i3
	TRINITY_DN86159_c4_g4_i2
	TRINITY_DN87521_c4_g5_i1
	TRINITY_DN89079_c0_g1_i9
	TRINITY_DN86362_c2_g5_i5
	TRINITY_DN81590_c5_g1_i1
	TRINITY_DN86149_c0_g1_i8
	TRINITY_DN85301_c3_g1_i8
	TRINITY_DN72198_c0_g1_i1
	TRINITY_DN89527_c4_g2_i7
	TRINITY_DN93024_c5_g1_i3
	TRINITY_DN93305_c5_g1_i14
	TRINITY_DN89752_c3_g2_i1
	TRINITY_DN76399_c10_g1_i4
	TRINITY_DN90969_c13_g3_i1
	TRINITY_DN89390_c1_g1_i11
	TRINITY_DN78990_c9_g1_i1
	TRINITY_DN89009_c1_g2_i10
	TRINITY_DN91050_c6_g3_i2
	TRINITY_DN84977_c13_g1_i2
	TRINITY_DN85861_c9_g1_i1
	TRINITY_DN87296_c3_g1_i3
	TRINITY_DN77176_c13_g1_i2
	TRINITY_DN93106_c4_g1_i27
	TRINITY_DN89273_c16_g1_i1
	TRINITY_DN90515_c1_g1_i11
	TRINITY_DN91575_c4_g1_i4
	TRINITY_DN93024_c5_g1_i7
	TRINITY_DN86375_c3_g2_i1
	TRINITY_DN77769_c15_g1_i2
	TRINITY_DN88611_c4_g1_i2
	TRINITY_DN85950_c4_g1_i7
	TRINITY_DN90342_c4_g1_i3
	TRINITY_DN84478_c7_g6_i1
	TRINITY_DN90566_c4_g1_i3
	TRINITY_DN93174_c0_g1_i20
	TRINITY_DN92810_c0_g1_i1
	TRINITY_DN89594_c2_g1_i5
	TRINITY_DN76399_c10_g1_i10
	TRINITY_DN88925_c4_g1_i19
	TRINITY_DN90898_c5_g1_i1
	TRINITY_DN93288_c11_g1_i1
	TRINITY_DN90515_c1_g1_i3
	TRINITY_DN92808_c14_g1_i2
	TRINITY_DN90833_c7_g1_i10
	TRINITY_DN87745_c7_g1_i2
	TRINITY_DN80417_c15_g1_i1
	TRINITY_DN70790_c0_g1_i1
	TRINITY_DN84738_c6_g1_i1
	TRINITY_DN93406_c7_g1_i10
	TRINITY_DN87484_c4_g1_i18
	TRINITY_DN91302_c3_g1_i6
	TRINITY_DN92693_c2_g1_i3
	TRINITY_DN78704_c2_g1_i11
	TRINITY_DN93117_c2_g1_i9
	TRINITY_DN87781_c12_g1_i1
	TRINITY_DN93025_c5_g3_i6
	TRINITY_DN76911_c8_g1_i3
	TRINITY_DN91982_c2_g1_i2
	TRINITY_DN72302_c3_g1_i6
	TRINITY_DN83954_c7_g1_i2
	TRINITY_DN81250_c1_g1_i3
	TRINITY_DN90069_c16_g1_i1
	TRINITY_DN80942_c12_g2_i2
	TRINITY_DN75963_c11_g2_i1
	TRINITY_DN91050_c6_g4_i5
	TRINITY_DN87100_c11_g1_i3
	TRINITY_DN82933_c8_g1_i1
	TRINITY_DN92506_c6_g1_i6
	TRINITY_DN87986_c5_g1_i6
	TRINITY_DN78394_c14_g1_i3
	TRINITY_DN84694_c4_g1_i2
	TRINITY_DN76942_c8_g1_i2
	TRINITY_DN81098_c13_g1_i3
	TRINITY_DN89850_c1_g2_i5
	TRINITY_DN84918_c10_g1_i1
	TRINITY_DN72302_c3_g1_i2
	TRINITY_DN76831_c11_g2_i4
	TRINITY_DN72479_c9_g3_i4
	TRINITY_DN86459_c10_g1_i2
	TRINITY_DN63333_c0_g1_i2
	TRINITY_DN72369_c2_g1_i8
	TRINITY_DN90655_c15_g1_i6
	TRINITY_DN91050_c6_g4_i3
	TRINITY_DN91273_c9_g6_i1
	TRINITY_DN91634_c1_g1_i8
	TRINITY_DN76831_c11_g4_i1
	TRINITY_DN91050_c6_g4_i2
	TRINITY_DN90887_c3_g1_i11
	TRINITY_DN75717_c8_g1_i2
	TRINITY_DN91050_c5_g1_i2
	TRINITY_DN88584_c3_g2_i3
	TRINITY_DN93701_c4_g1_i10
	TRINITY_DN72591_c1_g1_i5
	TRINITY_DN72763_c2_g1_i1
	TRINITY_DN90565_c0_g3_i1
	TRINITY_DN72734_c3_g1_i12
	TRINITY_DN80188_c10_g2_i1
	TRINITY_DN76637_c9_g1_i1
	TRINITY_DN81092_c9_g3_i2
	TRINITY_DN72302_c3_g1_i3
	TRINITY_DN72222_c10_g2_i5
	TRINITY_DN76399_c10_g1_i11
	TRINITY_DN91050_c5_g1_i1
	TRINITY_DN85149_c1_g1_i3
	TRINITY_DN84612_c2_g1_i5
	TRINITY_DN72479_c9_g3_i1
	TRINITY_DN80356_c4_g1_i11
	TRINITY_DN90332_c5_g1_i6
	TRINITY_DN69588_c0_g1_i1
	TRINITY_DN74311_c13_g1_i3
	TRINITY_DN91050_c6_g4_i10
	TRINITY_DN88739_c6_g1_i2
	TRINITY_DN72297_c9_g3_i1
	TRINITY_DN80946_c8_g1_i2
	TRINITY_DN73287_c0_g1_i2
	TRINITY_DN74017_c1_g1_i7
	TRINITY_DN81092_c8_g3_i1
	TRINITY_DN72692_c7_g2_i5
	TRINITY_DN90218_c9_g1_i1
	TRINITY_DN91050_c5_g5_i1
	TRINITY_DN86412_c1_g2_i3
	TRINITY_DN89167_c5_g1_i3
	TRINITY_DN73953_c12_g1_i10
	TRINITY_DN92524_c15_g1_i4
	TRINITY_DN77723_c12_g1_i2
	TRINITY_DN79107_c6_g1_i13
	TRINITY_DN93251_c3_g1_i5
	TRINITY_DN80188_c10_g1_i1
	TRINITY_DN72591_c1_g1_i2
	TRINITY_DN90447_c9_g2_i2
	TRINITY_DN84564_c7_g1_i1
	TRINITY_DN92955_c3_g6_i2
	TRINITY_DN87024_c0_g1_i3
	TRINITY_DN93499_c8_g1_i6
	TRINITY_DN87025_c11_g7_i1
	TRINITY_DN72591_c1_g1_i1
	TRINITY_DN93768_c10_g1_i1
	TRINITY_DN89122_c12_g1_i1
	TRINITY_DN79771_c2_g2_i1
	TRINITY_DN72222_c10_g2_i4
	TRINITY_DN86963_c9_g4_i1
	TRINITY_DN91237_c5_g4_i4
	TRINITY_DN93288_c11_g2_i2
	TRINITY_DN86823_c5_g1_i2
	TRINITY_DN90433_c8_g2_i7
	TRINITY_DN76218_c9_g2_i3
	TRINITY_DN91050_c9_g1_i1
	TRINITY_DN89483_c12_g1_i15
	TRINITY_DN91199_c5_g2_i1
	TRINITY_DN89316_c6_g2_i3
	TRINITY_DN92337_c3_g1_i10
	TRINITY_DN76399_c10_g1_i2
	TRINITY_DN72369_c2_g1_i4
	TRINITY_DN92561_c7_g2_i6
	TRINITY_DN75748_c3_g1_i1
	TRINITY_DN87769_c12_g1_i7
	TRINITY_DN91634_c2_g1_i1
	TRINITY_DN84775_c8_g1_i1
