knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
	TRINITY_DN77201_c9_g3_i3
	TRINITY_DN87661_c3_g2_i14
	TRINITY_DN89680_c4_g1_i10
	TRINITY_DN90898_c5_g1_i1
	TRINITY_DN77288_c8_g1_i7
	TRINITY_DN76039_c13_g4_i1
	TRINITY_DN92101_c10_g1_i2
	TRINITY_DN91129_c4_g2_i16
	TRINITY_DN88584_c3_g2_i4
	TRINITY_DN76597_c9_g2_i5
	TRINITY_DN89079_c0_g1_i9
	TRINITY_DN91810_c15_g2_i3
	TRINITY_DN91897_c7_g1_i1
	TRINITY_DN90491_c7_g1_i7
	TRINITY_DN91147_c9_g1_i6
	TRINITY_DN86363_c4_g1_i1
	TRINITY_DN82240_c9_g5_i8
	TRINITY_DN89273_c16_g1_i1
	TRINITY_DN84708_c6_g2_i1
	TRINITY_DN73406_c2_g1_i3
	TRINITY_DN93420_c3_g1_i2
	TRINITY_DN92339_c8_g1_i2
	TRINITY_DN78704_c2_g1_i11
	TRINITY_DN89491_c4_g1_i5
	TRINITY_DN85209_c9_g1_i5
	TRINITY_DN93305_c5_g1_i14
	TRINITY_DN89527_c4_g2_i14
	TRINITY_DN88302_c1_g1_i7
	TRINITY_DN76361_c14_g1_i2
	TRINITY_DN85301_c3_g1_i1
	TRINITY_DN87060_c5_g1_i3
	TRINITY_DN90887_c3_g1_i5
	TRINITY_DN87521_c4_g5_i1
	TRINITY_DN91952_c13_g1_i2
	TRINITY_DN90630_c9_g1_i10
	TRINITY_DN93025_c5_g6_i1
	TRINITY_DN90566_c4_g1_i3
	TRINITY_DN80284_c4_g1_i2
	TRINITY_DN89212_c9_g4_i2
	TRINITY_DN83580_c4_g1_i3
	TRINITY_DN93701_c4_g1_i14
	TRINITY_DN71496_c0_g1_i5
	TRINITY_DN90630_c9_g1_i14
	TRINITY_DN72875_c11_g2_i10
	TRINITY_DN89641_c0_g1_i3
	TRINITY_DN91989_c7_g1_i2
	TRINITY_DN73287_c0_g1_i5
	TRINITY_DN92156_c10_g1_i12
	TRINITY_DN92810_c0_g2_i1
	TRINITY_DN93288_c13_g1_i1
	TRINITY_DN72534_c5_g2_i2
	TRINITY_DN90515_c1_g1_i8
	TRINITY_DN88879_c6_g1_i10
	TRINITY_DN77616_c7_g1_i10
	TRINITY_DN83083_c13_g1_i8
	TRINITY_DN78435_c12_g1_i4
	TRINITY_DN89594_c2_g1_i5
	TRINITY_DN93445_c5_g1_i13
	TRINITY_DN85939_c14_g1_i2
	TRINITY_DN71090_c0_g1_i3
	TRINITY_DN80311_c5_g1_i8
	TRINITY_DN92470_c6_g2_i10
	TRINITY_DN86575_c6_g1_i5
	TRINITY_DN89458_c4_g1_i6
	TRINITY_DN86151_c10_g2_i5
	TRINITY_DN89641_c0_g1_i8
	TRINITY_DN80954_c9_g1_i3
	TRINITY_DN72297_c9_g1_i1
	TRINITY_DN84920_c15_g3_i2
	TRINITY_DN91556_c5_g2_i4
	TRINITY_DN89641_c0_g1_i7
	TRINITY_DN83408_c0_g1_i4
	TRINITY_DN73287_c0_g1_i2
	TRINITY_DN92378_c1_g3_i2
	TRINITY_DN92810_c0_g2_i8
	TRINITY_DN93204_c9_g1_i4
	TRINITY_DN90709_c1_g1_i12
	TRINITY_DN92810_c0_g2_i3
	TRINITY_DN92810_c0_g1_i1
	TRINITY_DN89527_c4_g2_i8
	TRINITY_DN81092_c8_g2_i1
	TRINITY_DN89976_c14_g1_i6
	TRINITY_DN93288_c11_g1_i4
	TRINITY_DN90515_c1_g1_i10
	TRINITY_DN92810_c0_g2_i6
	TRINITY_DN78704_c2_g1_i6
	TRINITY_DN71712_c13_g1_i1
	TRINITY_DN90485_c13_g1_i5
	TRINITY_DN89948_c9_g2_i4
	TRINITY_DN93288_c12_g1_i1
	TRINITY_DN90515_c1_g1_i13
	TRINITY_DN74861_c6_g7_i1
	TRINITY_DN83954_c7_g1_i5
	TRINITY_DN90515_c1_g1_i5
	TRINITY_DN92506_c6_g1_i8
	TRINITY_DN78704_c2_g1_i8
	TRINITY_DN91195_c8_g2_i10
	TRINITY_DN92506_c6_g1_i9
	TRINITY_DN88475_c11_g1_i2
	TRINITY_DN89641_c0_g1_i1
	TRINITY_DN90125_c11_g1_i1
