TRINITY_DN68770_c0_g1_i1.p1	7aa66d734aee29fdd8d8ffdba0e667e3	110	MobiDBLite	mobidb-lite	consensus disorder prediction	1	66	-	T	15-02-2026	-	-
TRINITY_DN68770_c0_g1_i1.p1	7aa66d734aee29fdd8d8ffdba0e667e3	110	MobiDBLite	mobidb-lite	consensus disorder prediction	1	49	-	T	15-02-2026	-	-
TRINITY_DN81573_c5_g2_i1.p1	633ac6f2dc1385370cbd3dabc61c7097	134	MobiDBLite	mobidb-lite	consensus disorder prediction	83	113	-	T	15-02-2026	-	-
TRINITY_DN81573_c5_g2_i1.p1	633ac6f2dc1385370cbd3dabc61c7097	134	MobiDBLite	mobidb-lite	consensus disorder prediction	83	98	-	T	15-02-2026	-	-
TRINITY_DN91287_c16_g1_i1.p1	6e5c61d22988af9ff16957ebfaa014bc	123	MobiDBLite	mobidb-lite	consensus disorder prediction	1	26	-	T	15-02-2026	-	-
TRINITY_DN89092_c5_g1_i2.p1	f33c131c44f738cdf7c8ee81f1641054	123	MobiDBLite	mobidb-lite	consensus disorder prediction	99	123	-	T	15-02-2026	-	-
TRINITY_DN80941_c24_g1_i1.p3	f8285f99b72c2a9c043c9070618da5f6	96	MobiDBLite	mobidb-lite	consensus disorder prediction	1	70	-	T	15-02-2026	-	-
TRINITY_DN80941_c24_g1_i1.p3	f8285f99b72c2a9c043c9070618da5f6	96	MobiDBLite	mobidb-lite	consensus disorder prediction	1	96	-	T	15-02-2026	-	-
TRINITY_DN80941_c24_g1_i1.p3	f8285f99b72c2a9c043c9070618da5f6	96	MobiDBLite	mobidb-lite	consensus disorder prediction	71	85	-	T	15-02-2026	-	-
TRINITY_DN80616_c5_g1_i1.p2	d902871ef8dbfeec7c465e279088502d	111	MobiDBLite	mobidb-lite	consensus disorder prediction	1	63	-	T	15-02-2026	-	-
TRINITY_DN80616_c5_g1_i1.p2	d902871ef8dbfeec7c465e279088502d	111	MobiDBLite	mobidb-lite	consensus disorder prediction	77	111	-	T	15-02-2026	-	-
TRINITY_DN80616_c5_g1_i1.p2	d902871ef8dbfeec7c465e279088502d	111	Coils	Coil	Coil	2	47	-	T	15-02-2026	-	-
TRINITY_DN80616_c5_g1_i1.p2	d902871ef8dbfeec7c465e279088502d	111	MobiDBLite	mobidb-lite	consensus disorder prediction	91	111	-	T	15-02-2026	-	-
TRINITY_DN80616_c5_g1_i1.p2	d902871ef8dbfeec7c465e279088502d	111	MobiDBLite	mobidb-lite	consensus disorder prediction	11	35	-	T	15-02-2026	-	-
TRINITY_DN91889_c9_g1_i2.p1	ac9b53f481be8e1abb6e0fc688de502d	118	MobiDBLite	mobidb-lite	consensus disorder prediction	30	118	-	T	15-02-2026	-	-
TRINITY_DN91889_c9_g1_i2.p1	ac9b53f481be8e1abb6e0fc688de502d	118	MobiDBLite	mobidb-lite	consensus disorder prediction	30	74	-	T	15-02-2026	-	-
TRINITY_DN91889_c9_g1_i2.p1	ac9b53f481be8e1abb6e0fc688de502d	118	MobiDBLite	mobidb-lite	consensus disorder prediction	88	105	-	T	15-02-2026	-	-
TRINITY_DN92197_c10_g1_i1.p2	f2cac1fd5fc33f904be0402e63e50545	149	MobiDBLite	mobidb-lite	consensus disorder prediction	1	59	-	T	15-02-2026	-	-
TRINITY_DN92197_c10_g1_i1.p2	f2cac1fd5fc33f904be0402e63e50545	149	MobiDBLite	mobidb-lite	consensus disorder prediction	1	24	-	T	15-02-2026	-	-
TRINITY_DN69567_c0_g1_i2.p1	05d37ad79bb6a2b8534ee6d255898e54	138	MobiDBLite	mobidb-lite	consensus disorder prediction	1	38	-	T	15-02-2026	-	-
TRINITY_DN69567_c0_g1_i2.p1	05d37ad79bb6a2b8534ee6d255898e54	138	MobiDBLite	mobidb-lite	consensus disorder prediction	39	53	-	T	15-02-2026	-	-
TRINITY_DN69567_c0_g1_i2.p1	05d37ad79bb6a2b8534ee6d255898e54	138	MobiDBLite	mobidb-lite	consensus disorder prediction	1	138	-	T	15-02-2026	-	-
TRINITY_DN69567_c0_g1_i2.p1	05d37ad79bb6a2b8534ee6d255898e54	138	MobiDBLite	mobidb-lite	consensus disorder prediction	88	109	-	T	15-02-2026	-	-
TRINITY_DN69567_c0_g1_i2.p1	05d37ad79bb6a2b8534ee6d255898e54	138	MobiDBLite	mobidb-lite	consensus disorder prediction	110	138	-	T	15-02-2026	-	-
TRINITY_DN76484_c18_g2_i2.p2	85e04f7f62d4d9a69eef98481b8cd20d	140	Coils	Coil	Coil	96	116	-	T	15-02-2026	-	-
TRINITY_DN76484_c18_g2_i2.p2	85e04f7f62d4d9a69eef98481b8cd20d	140	MobiDBLite	mobidb-lite	consensus disorder prediction	85	103	-	T	15-02-2026	-	-
TRINITY_DN76484_c18_g2_i2.p2	85e04f7f62d4d9a69eef98481b8cd20d	140	MobiDBLite	mobidb-lite	consensus disorder prediction	1	116	-	T	15-02-2026	-	-
TRINITY_DN83284_c1_g1_i1.p1	30267ebe98d91d60110bb677f736bf57	629	MobiDBLite	mobidb-lite	consensus disorder prediction	1	30	-	T	15-02-2026	-	-
TRINITY_DN83284_c1_g1_i1.p1	30267ebe98d91d60110bb677f736bf57	629	MobiDBLite	mobidb-lite	consensus disorder prediction	9	25	-	T	15-02-2026	-	-
TRINITY_DN82933_c10_g1_i2.p1	a6abc31288d089803a525549b5341d6a	356	Coils	Coil	Coil	58	78	-	T	15-02-2026	-	-
TRINITY_DN80410_c15_g5_i2.p1	80fef17a3738e358320ca272b1ffd1c7	939	Coils	Coil	Coil	891	911	-	T	15-02-2026	-	-
TRINITY_DN80410_c15_g5_i2.p1	80fef17a3738e358320ca272b1ffd1c7	939	MobiDBLite	mobidb-lite	consensus disorder prediction	56	81	-	T	15-02-2026	-	-
TRINITY_DN80410_c15_g5_i2.p1	80fef17a3738e358320ca272b1ffd1c7	939	Coils	Coil	Coil	4	28	-	T	15-02-2026	-	-
TRINITY_DN80410_c15_g5_i2.p1	80fef17a3738e358320ca272b1ffd1c7	939	MobiDBLite	mobidb-lite	consensus disorder prediction	884	908	-	T	15-02-2026	-	-
TRINITY_DN80410_c15_g5_i2.p1	80fef17a3738e358320ca272b1ffd1c7	939	MobiDBLite	mobidb-lite	consensus disorder prediction	875	921	-	T	15-02-2026	-	-
TRINITY_DN80410_c15_g5_i2.p1	80fef17a3738e358320ca272b1ffd1c7	939	MobiDBLite	mobidb-lite	consensus disorder prediction	56	77	-	T	15-02-2026	-	-
TRINITY_DN35237_c0_g1_i1.p1	92bc0b82d7b843ee128c3e22df346d1b	221	MobiDBLite	mobidb-lite	consensus disorder prediction	1	75	-	T	15-02-2026	-	-
TRINITY_DN35237_c0_g1_i1.p1	92bc0b82d7b843ee128c3e22df346d1b	221	MobiDBLite	mobidb-lite	consensus disorder prediction	10	24	-	T	15-02-2026	-	-
TRINITY_DN35237_c0_g1_i1.p1	92bc0b82d7b843ee128c3e22df346d1b	221	MobiDBLite	mobidb-lite	consensus disorder prediction	109	134	-	T	15-02-2026	-	-
TRINITY_DN35237_c0_g1_i1.p1	92bc0b82d7b843ee128c3e22df346d1b	221	MobiDBLite	mobidb-lite	consensus disorder prediction	100	175	-	T	15-02-2026	-	-
TRINITY_DN35237_c0_g1_i1.p1	92bc0b82d7b843ee128c3e22df346d1b	221	MobiDBLite	mobidb-lite	consensus disorder prediction	58	75	-	T	15-02-2026	-	-
TRINITY_DN35237_c0_g1_i1.p1	92bc0b82d7b843ee128c3e22df346d1b	221	MobiDBLite	mobidb-lite	consensus disorder prediction	189	221	-	T	15-02-2026	-	-
TRINITY_DN35237_c0_g1_i1.p1	92bc0b82d7b843ee128c3e22df346d1b	221	MobiDBLite	mobidb-lite	consensus disorder prediction	153	175	-	T	15-02-2026	-	-
TRINITY_DN87399_c5_g2_i2.p1	043e77c674a1802f43280c24b86b8241	471	MobiDBLite	mobidb-lite	consensus disorder prediction	384	471	-	T	15-02-2026	-	-
TRINITY_DN87399_c5_g2_i2.p1	043e77c674a1802f43280c24b86b8241	471	Coils	Coil	Coil	354	399	-	T	15-02-2026	-	-
TRINITY_DN87399_c5_g2_i2.p1	043e77c674a1802f43280c24b86b8241	471	MobiDBLite	mobidb-lite	consensus disorder prediction	453	471	-	T	15-02-2026	-	-
TRINITY_DN87399_c5_g2_i2.p1	043e77c674a1802f43280c24b86b8241	471	Coils	Coil	Coil	262	282	-	T	15-02-2026	-	-
TRINITY_DN79130_c18_g1_i1.p1	43443cb3860f9291ad44369d4df071a1	104	MobiDBLite	mobidb-lite	consensus disorder prediction	63	104	-	T	15-02-2026	-	-
TRINITY_DN79130_c18_g1_i1.p1	43443cb3860f9291ad44369d4df071a1	104	MobiDBLite	mobidb-lite	consensus disorder prediction	1	31	-	T	15-02-2026	-	-
TRINITY_DN79130_c18_g1_i1.p1	43443cb3860f9291ad44369d4df071a1	104	MobiDBLite	mobidb-lite	consensus disorder prediction	76	97	-	T	15-02-2026	-	-
TRINITY_DN79130_c18_g1_i1.p1	43443cb3860f9291ad44369d4df071a1	104	Coils	Coil	Coil	5	32	-	T	15-02-2026	-	-
TRINITY_DN72360_c11_g1_i1.p1	b1507a8a3fa70278368bf582f38a3fd3	151	MobiDBLite	mobidb-lite	consensus disorder prediction	1	23	-	T	15-02-2026	-	-
TRINITY_DN81998_c6_g2_i2.p1	c2226ca5c6a645a50f1d256e10e791ea	285	Coils	Coil	Coil	175	195	-	T	15-02-2026	-	-
TRINITY_DN81998_c6_g2_i2.p1	c2226ca5c6a645a50f1d256e10e791ea	285	Coils	Coil	Coil	44	64	-	T	15-02-2026	-	-
TRINITY_DN81998_c6_g2_i2.p1	c2226ca5c6a645a50f1d256e10e791ea	285	MobiDBLite	mobidb-lite	consensus disorder prediction	117	152	-	T	15-02-2026	-	-
TRINITY_DN81998_c6_g2_i2.p1	c2226ca5c6a645a50f1d256e10e791ea	285	Coils	Coil	Coil	267	285	-	T	15-02-2026	-	-
TRINITY_DN81998_c6_g2_i2.p1	c2226ca5c6a645a50f1d256e10e791ea	285	MobiDBLite	mobidb-lite	consensus disorder prediction	153	178	-	T	15-02-2026	-	-
TRINITY_DN81998_c6_g2_i2.p1	c2226ca5c6a645a50f1d256e10e791ea	285	MobiDBLite	mobidb-lite	consensus disorder prediction	117	201	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	484	498	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	422	463	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	1	69	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	13	46	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	223	385	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	220	385	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	Coils	Coil	Coil	225	395	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	107	131	-	T	15-02-2026	-	-
TRINITY_DN90803_c6_g3_i3.p1	9585e46c2e74b0e659c8d4b12d426ec3	569	MobiDBLite	mobidb-lite	consensus disorder prediction	413	500	-	T	15-02-2026	-	-
TRINITY_DN73278_c14_g1_i1.p1	d3b8b9709e03e17c6981cb4efb9b509d	106	MobiDBLite	mobidb-lite	consensus disorder prediction	1	39	-	T	15-02-2026	-	-
TRINITY_DN73278_c14_g1_i1.p1	d3b8b9709e03e17c6981cb4efb9b509d	106	MobiDBLite	mobidb-lite	consensus disorder prediction	21	39	-	T	15-02-2026	-	-
TRINITY_DN73278_c14_g1_i1.p1	d3b8b9709e03e17c6981cb4efb9b509d	106	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	15-02-2026	-	-
TRINITY_DN72597_c7_g2_i1.p1	34125a897ca15f405fc553d9dfa25e80	99	MobiDBLite	mobidb-lite	consensus disorder prediction	1	99	-	T	15-02-2026	-	-
TRINITY_DN72597_c7_g2_i1.p1	34125a897ca15f405fc553d9dfa25e80	99	MobiDBLite	mobidb-lite	consensus disorder prediction	1	32	-	T	15-02-2026	-	-
TRINITY_DN72597_c7_g2_i1.p1	34125a897ca15f405fc553d9dfa25e80	99	MobiDBLite	mobidb-lite	consensus disorder prediction	69	83	-	T	15-02-2026	-	-
TRINITY_DN72597_c7_g2_i1.p1	34125a897ca15f405fc553d9dfa25e80	99	Coils	Coil	Coil	23	52	-	T	15-02-2026	-	-
TRINITY_DN72597_c7_g2_i1.p1	34125a897ca15f405fc553d9dfa25e80	99	MobiDBLite	mobidb-lite	consensus disorder prediction	33	59	-	T	15-02-2026	-	-
TRINITY_DN88363_c11_g1_i3.p1	78a652a80ed4448085566c7a6f0224f4	485	MobiDBLite	mobidb-lite	consensus disorder prediction	1	27	-	T	15-02-2026	-	-
TRINITY_DN88363_c11_g1_i3.p1	78a652a80ed4448085566c7a6f0224f4	485	MobiDBLite	mobidb-lite	consensus disorder prediction	107	140	-	T	15-02-2026	-	-
TRINITY_DN88363_c11_g1_i3.p1	78a652a80ed4448085566c7a6f0224f4	485	MobiDBLite	mobidb-lite	consensus disorder prediction	12	27	-	T	15-02-2026	-	-
TRINITY_DN92592_c9_g1_i1.p3	beecc43255781180c2d00e48232d37b0	99	MobiDBLite	mobidb-lite	consensus disorder prediction	41	57	-	T	15-02-2026	-	-
TRINITY_DN92592_c9_g1_i1.p3	beecc43255781180c2d00e48232d37b0	99	MobiDBLite	mobidb-lite	consensus disorder prediction	1	99	-	T	15-02-2026	-	-
TRINITY_DN92592_c9_g1_i1.p3	beecc43255781180c2d00e48232d37b0	99	MobiDBLite	mobidb-lite	consensus disorder prediction	7	40	-	T	15-02-2026	-	-
TRINITY_DN92592_c9_g1_i1.p3	beecc43255781180c2d00e48232d37b0	99	Coils	Coil	Coil	60	80	-	T	15-02-2026	-	-
TRINITY_DN92592_c9_g1_i1.p3	beecc43255781180c2d00e48232d37b0	99	MobiDBLite	mobidb-lite	consensus disorder prediction	58	86	-	T	15-02-2026	-	-
TRINITY_DN92592_c9_g1_i1.p3	beecc43255781180c2d00e48232d37b0	99	Coils	Coil	Coil	7	34	-	T	15-02-2026	-	-
TRINITY_DN81170_c10_g12_i1.p1	a90b748e553759f6de3cf5083f409c86	391	MobiDBLite	mobidb-lite	consensus disorder prediction	87	136	-	T	15-02-2026	-	-
TRINITY_DN81170_c10_g12_i1.p1	a90b748e553759f6de3cf5083f409c86	391	MobiDBLite	mobidb-lite	consensus disorder prediction	81	136	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	Coils	Coil	Coil	524	544	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	MobiDBLite	mobidb-lite	consensus disorder prediction	468	508	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	MobiDBLite	mobidb-lite	consensus disorder prediction	357	443	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	MobiDBLite	mobidb-lite	consensus disorder prediction	369	386	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	MobiDBLite	mobidb-lite	consensus disorder prediction	406	435	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	MobiDBLite	mobidb-lite	consensus disorder prediction	625	673	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	MobiDBLite	mobidb-lite	consensus disorder prediction	625	641	-	T	15-02-2026	-	-
TRINITY_DN79972_c14_g1_i10.p1	5d2c7f4cebea1ee65ac074003838f43c	673	MobiDBLite	mobidb-lite	consensus disorder prediction	462	520	-	T	15-02-2026	-	-
TRINITY_DN72055_c12_g2_i1.p1	cca06808ce1683ddb9d6378daed4c6b1	118	MobiDBLite	mobidb-lite	consensus disorder prediction	1	22	-	T	15-02-2026	-	-
TRINITY_DN72055_c12_g2_i1.p1	cca06808ce1683ddb9d6378daed4c6b1	118	MobiDBLite	mobidb-lite	consensus disorder prediction	1	40	-	T	15-02-2026	-	-
TRINITY_DN78886_c8_g1_i14.p1	211fc87f42f1c5de8b43e0f281dc0df6	234	MobiDBLite	mobidb-lite	consensus disorder prediction	173	234	-	T	15-02-2026	-	-
TRINITY_DN78886_c8_g1_i14.p1	211fc87f42f1c5de8b43e0f281dc0df6	234	MobiDBLite	mobidb-lite	consensus disorder prediction	173	228	-	T	15-02-2026	-	-
TRINITY_DN78222_c10_g1_i1.p2	9a2f417e1a590f4c83b34cd1e0987b18	108	MobiDBLite	mobidb-lite	consensus disorder prediction	62	108	-	T	15-02-2026	-	-
TRINITY_DN78222_c10_g1_i1.p2	9a2f417e1a590f4c83b34cd1e0987b18	108	MobiDBLite	mobidb-lite	consensus disorder prediction	78	97	-	T	15-02-2026	-	-
TRINITY_DN104822_c0_g1_i1.p1	bcfb13930af7d5b80ee5ff606f512074	116	MobiDBLite	mobidb-lite	consensus disorder prediction	33	85	-	T	15-02-2026	-	-
TRINITY_DN104822_c0_g1_i1.p1	bcfb13930af7d5b80ee5ff606f512074	116	MobiDBLite	mobidb-lite	consensus disorder prediction	18	32	-	T	15-02-2026	-	-
TRINITY_DN104822_c0_g1_i1.p1	bcfb13930af7d5b80ee5ff606f512074	116	MobiDBLite	mobidb-lite	consensus disorder prediction	93	116	-	T	15-02-2026	-	-
TRINITY_DN104822_c0_g1_i1.p1	bcfb13930af7d5b80ee5ff606f512074	116	MobiDBLite	mobidb-lite	consensus disorder prediction	1	116	-	T	15-02-2026	-	-
TRINITY_DN86006_c6_g2_i1.p1	53b233e5e937404a2496957c97dd4a2d	339	MobiDBLite	mobidb-lite	consensus disorder prediction	266	292	-	T	15-02-2026	-	-
TRINITY_DN86006_c6_g2_i1.p1	53b233e5e937404a2496957c97dd4a2d	339	Coils	Coil	Coil	248	268	-	T	15-02-2026	-	-
TRINITY_DN72657_c1_g2_i1.p1	ac4640629c1b2371b19126604ebc0e4b	180	Coils	Coil	Coil	149	171	-	T	15-02-2026	-	-
TRINITY_DN85491_c18_g2_i2.p1	70ff67a3a37e3cb24779fafb3b71d686	124	MobiDBLite	mobidb-lite	consensus disorder prediction	1	32	-	T	15-02-2026	-	-
TRINITY_DN85491_c18_g2_i2.p1	70ff67a3a37e3cb24779fafb3b71d686	124	MobiDBLite	mobidb-lite	consensus disorder prediction	1	39	-	T	15-02-2026	-	-
TRINITY_DN85491_c18_g2_i2.p1	70ff67a3a37e3cb24779fafb3b71d686	124	MobiDBLite	mobidb-lite	consensus disorder prediction	80	124	-	T	15-02-2026	-	-
TRINITY_DN85491_c18_g2_i2.p1	70ff67a3a37e3cb24779fafb3b71d686	124	MobiDBLite	mobidb-lite	consensus disorder prediction	88	124	-	T	15-02-2026	-	-
TRINITY_DN85565_c13_g1_i2.p1	cb687eb1db6e21386169dfcf676bfe8e	104	MobiDBLite	mobidb-lite	consensus disorder prediction	18	104	-	T	15-02-2026	-	-
TRINITY_DN85565_c13_g1_i2.p1	cb687eb1db6e21386169dfcf676bfe8e	104	MobiDBLite	mobidb-lite	consensus disorder prediction	22	49	-	T	15-02-2026	-	-
TRINITY_DN85565_c13_g1_i2.p1	cb687eb1db6e21386169dfcf676bfe8e	104	MobiDBLite	mobidb-lite	consensus disorder prediction	66	104	-	T	15-02-2026	-	-
TRINITY_DN92548_c0_g1_i4.p1	2904964f575f6f16b8a835c01fcfccd3	904	Coils	Coil	Coil	166	186	-	T	15-02-2026	-	-
TRINITY_DN92548_c0_g1_i4.p1	2904964f575f6f16b8a835c01fcfccd3	904	MobiDBLite	mobidb-lite	consensus disorder prediction	486	500	-	T	15-02-2026	-	-
TRINITY_DN92548_c0_g1_i4.p1	2904964f575f6f16b8a835c01fcfccd3	904	Coils	Coil	Coil	555	589	-	T	15-02-2026	-	-
TRINITY_DN92548_c0_g1_i4.p1	2904964f575f6f16b8a835c01fcfccd3	904	MobiDBLite	mobidb-lite	consensus disorder prediction	380	403	-	T	15-02-2026	-	-
TRINITY_DN92548_c0_g1_i4.p1	2904964f575f6f16b8a835c01fcfccd3	904	MobiDBLite	mobidb-lite	consensus disorder prediction	404	432	-	T	15-02-2026	-	-
TRINITY_DN92548_c0_g1_i4.p1	2904964f575f6f16b8a835c01fcfccd3	904	MobiDBLite	mobidb-lite	consensus disorder prediction	626	679	-	T	15-02-2026	-	-
