# BUSCO version is: 5.7.1 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2024-01-08, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1990at6656	Duplicated	TRINITY_DN91022_c13_g5_i3:1-4341	1661.0	1194	https://v10-1.orthodb.org/?query=1990at6656	DnaJ domain
1990at6656	Duplicated	TRINITY_DN91022_c13_g5_i4:1-3699	1542.2	1026	https://v10-1.orthodb.org/?query=1990at6656	DnaJ domain
2148at6656	Missing
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i10:136-8571	2739.4	1968	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i12:136-8239	2739.4	1968	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i1:136-8467	2739.4	1968	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i2:136-8470	2739.4	1968	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i4:136-8343	2739.4	1968	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i8:136-8112	2739.4	1968	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i9:136-8340	2739.4	1968	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2456at6656	Duplicated	TRINITY_DN93566_c4_g2_i7:83-4492	2507.6	1379	https://v10-1.orthodb.org/?query=2456at6656	Translational activator Gcn1
2473at6656	Duplicated	TRINITY_DN93212_c1_g2_i14:2291-8236	1646.8	1304	https://v10-1.orthodb.org/?query=2473at6656	SNF2-related, N-terminal domain
2473at6656	Duplicated	TRINITY_DN93212_c1_g2_i4:2291-8506	1646.8	1304	https://v10-1.orthodb.org/?query=2473at6656	SNF2-related, N-terminal domain
2473at6656	Duplicated	TRINITY_DN93212_c1_g2_i5:2291-8627	1645.4	1304	https://v10-1.orthodb.org/?query=2473at6656	SNF2-related, N-terminal domain
2473at6656	Duplicated	TRINITY_DN93212_c1_g2_i6:2291-8357	1645.4	1304	https://v10-1.orthodb.org/?query=2473at6656	SNF2-related, N-terminal domain
2473at6656	Duplicated	TRINITY_DN93212_c1_g2_i10:68-5887	1454.1	1200	https://v10-1.orthodb.org/?query=2473at6656	SNF2-related, N-terminal domain
2473at6656	Duplicated	TRINITY_DN93212_c1_g2_i8:68-5617	1454.1	1200	https://v10-1.orthodb.org/?query=2473at6656	SNF2-related, N-terminal domain
3310at6656	Duplicated	TRINITY_DN77102_c13_g1_i10:153-5066	2705.8	1437	https://v10-1.orthodb.org/?query=3310at6656	Clathrin heavy chain
3310at6656	Duplicated	TRINITY_DN77102_c13_g1_i5:153-5183	2705.6	1437	https://v10-1.orthodb.org/?query=3310at6656	Clathrin heavy chain
3310at6656	Duplicated	TRINITY_DN77102_c13_g1_i6:153-5087	2696.5	1437	https://v10-1.orthodb.org/?query=3310at6656	Clathrin heavy chain
3310at6656	Duplicated	TRINITY_DN77102_c13_g1_i9:153-5204	2696.3	1437	https://v10-1.orthodb.org/?query=3310at6656	Clathrin heavy chain
3310at6656	Duplicated	TRINITY_DN77102_c13_g1_i8:279-4298	2340.9	1221	https://v10-1.orthodb.org/?query=3310at6656	Clathrin heavy chain
3585at6656	Duplicated	TRINITY_DN93322_c5_g1_i4:0-4405	1380.4	931	https://v10-1.orthodb.org/?query=3585at6656	Dbl homology (DH) domain
3585at6656	Duplicated	TRINITY_DN93322_c5_g1_i1:0-3479	1369.1	905	https://v10-1.orthodb.org/?query=3585at6656	Dbl homology (DH) domain
3644at6656	Duplicated	TRINITY_DN93209_c6_g1_i7:1-5229	939.1	844	https://v10-1.orthodb.org/?query=3644at6656	dDENN domain
3644at6656	Duplicated	TRINITY_DN93209_c6_g1_i9:1-5298	938.4	844	https://v10-1.orthodb.org/?query=3644at6656	dDENN domain
3644at6656	Duplicated	TRINITY_DN93209_c6_g1_i11:1-4008	941.8	818	https://v10-1.orthodb.org/?query=3644at6656	dDENN domain
4136at6656	Duplicated	TRINITY_DN87172_c5_g1_i1:38-2026	462.4	436	https://v10-1.orthodb.org/?query=4136at6656	Kelch repeat type 1
4136at6656	Duplicated	TRINITY_DN87172_c5_g1_i2:38-2287	458.8	436	https://v10-1.orthodb.org/?query=4136at6656	Kelch repeat type 1
4227at6656	Complete	TRINITY_DN85442_c3_g2_i4:11-3862	1572.5	993	https://v10-1.orthodb.org/?query=4227at6656	uDENN domain
4864at6656	Missing
5277at6656	Duplicated	TRINITY_DN88790_c6_g1_i3:347-3433	564.7	507	https://v10-1.orthodb.org/?query=5277at6656	TRAPP III complex, Trs85
5277at6656	Duplicated	TRINITY_DN88790_c6_g1_i2:160-4428	560.6	507	https://v10-1.orthodb.org/?query=5277at6656	TRAPP III complex, Trs85
5277at6656	Duplicated	TRINITY_DN88790_c6_g1_i1:228-1991	535.6	408	https://v10-1.orthodb.org/?query=5277at6656	TRAPP III complex, Trs85
5616at6656	Duplicated	TRINITY_DN86809_c12_g1_i4:168-3713	2049.0	957	https://v10-1.orthodb.org/?query=5616at6656	Splicing factor 3B subunit 1
5616at6656	Duplicated	TRINITY_DN86809_c12_g1_i5:168-3800	2048.8	957	https://v10-1.orthodb.org/?query=5616at6656	Splicing factor 3B subunit 1
5616at6656	Duplicated	TRINITY_DN86809_c12_g1_i6:168-3858	2048.8	957	https://v10-1.orthodb.org/?query=5616at6656	Splicing factor 3B subunit 1
6453at6656	Duplicated	TRINITY_DN81558_c6_g1_i10:140-4387	1911.1	1155	https://v10-1.orthodb.org/?query=6453at6656	Sec7, C-terminal
6453at6656	Duplicated	TRINITY_DN81558_c6_g1_i3:424-4644	1906.4	1149	https://v10-1.orthodb.org/?query=6453at6656	Sec7, C-terminal
6453at6656	Duplicated	TRINITY_DN81558_c6_g1_i7:140-3793	1777.7	1017	https://v10-1.orthodb.org/?query=6453at6656	Sec7, C-terminal
6453at6656	Duplicated	TRINITY_DN81558_c6_g1_i9:140-3751	1786.3	1014	https://v10-1.orthodb.org/?query=6453at6656	Sec7, C-terminal
6453at6656	Duplicated	TRINITY_DN81558_c6_g1_i11:424-4050	1773.2	1011	https://v10-1.orthodb.org/?query=6453at6656	Sec7, C-terminal
6563at6656	Complete	TRINITY_DN80942_c12_g2_i3:219-3758	1584.0	972	https://v10-1.orthodb.org/?query=6563at6656	Transcription initiation factor TFIID subunit 2
6715at6656	Duplicated	TRINITY_DN89204_c5_g1_i10:570-4259	1610.1	1014	https://v10-1.orthodb.org/?query=6715at6656	TATA-binding protein interacting (TIP20)
6715at6656	Duplicated	TRINITY_DN89204_c5_g1_i8:570-4417	1610.1	1014	https://v10-1.orthodb.org/?query=6715at6656	TATA-binding protein interacting (TIP20)
6820at6656	Complete	TRINITY_DN84498_c11_g3_i2:530-4177	1837.4	1020	https://v10-1.orthodb.org/?query=6820at6656	WD40/YVTN repeat-like-containing domain superfamily
7210at6656	Missing
8145at6656	Duplicated	TRINITY_DN91996_c9_g2_i14:1007-5042	830.8	794	https://v10-1.orthodb.org/?query=8145at6656	WASH complex subunit 7, central domain
8145at6656	Duplicated	TRINITY_DN91996_c9_g2_i18:1166-5201	830.8	794	https://v10-1.orthodb.org/?query=8145at6656	WASH complex subunit 7, central domain
8145at6656	Duplicated	TRINITY_DN91996_c9_g2_i15:1165-4530	828.4	794	https://v10-1.orthodb.org/?query=8145at6656	WASH complex subunit 7, central domain
8145at6656	Duplicated	TRINITY_DN91996_c9_g2_i10:297-3494	765.0	748	https://v10-1.orthodb.org/?query=8145at6656	WASH complex subunit 7, central domain
8145at6656	Duplicated	TRINITY_DN91996_c9_g2_i2:153-3272	720.2	718	https://v10-1.orthodb.org/?query=8145at6656	WASH complex subunit 7, central domain
8145at6656	Duplicated	TRINITY_DN91996_c9_g2_i5:1165-3363	794.1	619	https://v10-1.orthodb.org/?query=8145at6656	WASH complex subunit 7, central domain
8495at6656	Duplicated	TRINITY_DN93458_c10_g1_i2:261-4163	987.9	958	https://v10-1.orthodb.org/?query=8495at6656	Elongator complex protein 1
8495at6656	Duplicated	TRINITY_DN93458_c10_g1_i4:216-4118	987.9	958	https://v10-1.orthodb.org/?query=8495at6656	Elongator complex protein 1
8495at6656	Duplicated	TRINITY_DN93458_c10_g1_i3:216-4277	987.8	958	https://v10-1.orthodb.org/?query=8495at6656	Elongator complex protein 1
8495at6656	Duplicated	TRINITY_DN93458_c10_g1_i5:261-4322	987.8	958	https://v10-1.orthodb.org/?query=8495at6656	Elongator complex protein 1
8847at6656	Duplicated	TRINITY_DN92399_c5_g2_i2:695-5863	1252.2	1031	https://v10-1.orthodb.org/?query=8847at6656	Sec7 domain
8847at6656	Duplicated	TRINITY_DN92399_c5_g2_i8:697-5865	1252.2	1031	https://v10-1.orthodb.org/?query=8847at6656	Sec7 domain
8847at6656	Duplicated	TRINITY_DN92399_c5_g2_i1:126-5021	1190.2	995	https://v10-1.orthodb.org/?query=8847at6656	Sec7 domain
8847at6656	Duplicated	TRINITY_DN92399_c5_g2_i9:126-5021	1190.2	995	https://v10-1.orthodb.org/?query=8847at6656	Sec7 domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i12:1734-5396	1038.6	707	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i10:1682-5386	1038.4	707	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i13:1682-5386	1038.4	707	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i9:1734-5447	1021.1	707	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i14:1682-5437	1021.0	707	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i8:1682-5437	1021.0	707	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i15:1682-5334	957.3	653	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
8913at6656	Duplicated	TRINITY_DN93494_c1_g1_i16:1682-5385	940.5	653	https://v10-1.orthodb.org/?query=8913at6656	Ras guanine-nucleotide exchange factors catalytic domain
9647at6656	Complete	TRINITY_DN77581_c2_g5_i1:85-6306	1164.4	1113	https://v10-1.orthodb.org/?query=9647at6656	Integrator complex subunit 1
9648at6656	Duplicated	TRINITY_DN77616_c7_g1_i11:668-5929	1284.4	1027	https://v10-1.orthodb.org/?query=9648at6656	Anaphase-promoting complex subunit 1
9648at6656	Duplicated	TRINITY_DN77616_c7_g1_i9:668-5650	1232.2	966	https://v10-1.orthodb.org/?query=9648at6656	Anaphase-promoting complex subunit 1
9648at6656	Duplicated	TRINITY_DN77616_c7_g1_i6:36-4193	1206.4	912	https://v10-1.orthodb.org/?query=9648at6656	Anaphase-promoting complex subunit 1
10240at6656	Duplicated	TRINITY_DN86327_c7_g1_i7:374-3801	569.3	562	https://v10-1.orthodb.org/?query=10240at6656	Pleckstrin homology domain
10240at6656	Duplicated	TRINITY_DN86327_c7_g1_i6:374-3628	568.9	562	https://v10-1.orthodb.org/?query=10240at6656	Pleckstrin homology domain
10240at6656	Duplicated	TRINITY_DN86327_c7_g1_i1:374-3444	501.3	485	https://v10-1.orthodb.org/?query=10240at6656	Pleckstrin homology domain
10240at6656	Duplicated	TRINITY_DN86327_c7_g1_i2:374-3271	500.9	485	https://v10-1.orthodb.org/?query=10240at6656	Pleckstrin homology domain
10573at6656	Duplicated	TRINITY_DN89208_c0_g1_i1:203-2443	565.1	637	https://v10-1.orthodb.org/?query=10573at6656	EGF-like calcium-binding domain
10573at6656	Duplicated	TRINITY_DN89208_c0_g1_i2:203-2443	565.1	637	https://v10-1.orthodb.org/?query=10573at6656	EGF-like calcium-binding domain
10573at6656	Duplicated	TRINITY_DN89208_c0_g1_i3:209-2449	565.1	637	https://v10-1.orthodb.org/?query=10573at6656	EGF-like calcium-binding domain
10573at6656	Duplicated	TRINITY_DN89208_c0_g1_i5:203-2443	565.1	637	https://v10-1.orthodb.org/?query=10573at6656	EGF-like calcium-binding domain
10573at6656	Duplicated	TRINITY_DN89208_c0_g1_i6:209-2449	565.1	637	https://v10-1.orthodb.org/?query=10573at6656	EGF-like calcium-binding domain
11384at6656	Fragmented	TRINITY_DN87399_c5_g2_i1:33-1445	504.9	407	https://v10-1.orthodb.org/?query=11384at6656	Formin, FH3 domain
12029at6656	Duplicated	TRINITY_DN77773_c9_g1_i1:479-3514	1313.0	792	https://v10-1.orthodb.org/?query=12029at6656	FACT complex subunit Spt16 domain
12029at6656	Duplicated	TRINITY_DN77773_c9_g1_i4:1342-4707	1312.6	792	https://v10-1.orthodb.org/?query=12029at6656	FACT complex subunit Spt16 domain
12029at6656	Duplicated	TRINITY_DN77773_c9_g1_i5:1342-4656	1312.6	792	https://v10-1.orthodb.org/?query=12029at6656	FACT complex subunit Spt16 domain
12174at6656	Duplicated	TRINITY_DN77312_c10_g1_i2:357-5306	1121.7	853	https://v10-1.orthodb.org/?query=12174at6656	Mediator complex subunit Med13, C-terminal
12174at6656	Duplicated	TRINITY_DN77312_c10_g1_i3:224-5173	1121.7	853	https://v10-1.orthodb.org/?query=12174at6656	Mediator complex subunit Med13, C-terminal
12383at6656	Duplicated	TRINITY_DN75122_c11_g1_i1:482-3023	927.2	537	https://v10-1.orthodb.org/?query=12383at6656	Helicase, C-terminal
12383at6656	Duplicated	TRINITY_DN75122_c11_g1_i2:482-2851	927.2	537	https://v10-1.orthodb.org/?query=12383at6656	Helicase, C-terminal
12771at6656	Complete	TRINITY_DN91570_c5_g4_i1:420-2723	643.3	597	https://v10-1.orthodb.org/?query=12771at6656	Pep3/Vps18/deep orange
12846at6656	Duplicated	TRINITY_DN92321_c1_g2_i13:110-2545	728.1	536	https://v10-1.orthodb.org/?query=12846at6656	Rab-GTPase-TBC domain
12846at6656	Duplicated	TRINITY_DN92321_c1_g2_i2:125-3091	728.1	536	https://v10-1.orthodb.org/?query=12846at6656	Rab-GTPase-TBC domain
12846at6656	Duplicated	TRINITY_DN92321_c1_g2_i5:110-2806	727.1	536	https://v10-1.orthodb.org/?query=12846at6656	Rab-GTPase-TBC domain
12846at6656	Duplicated	TRINITY_DN92321_c1_g2_i15:110-2653	722.5	534	https://v10-1.orthodb.org/?query=12846at6656	Rab-GTPase-TBC domain
12846at6656	Duplicated	TRINITY_DN92321_c1_g2_i10:301-3093	628.4	472	https://v10-1.orthodb.org/?query=12846at6656	Rab-GTPase-TBC domain
12846at6656	Duplicated	TRINITY_DN92321_c1_g2_i12:301-2547	628.2	472	https://v10-1.orthodb.org/?query=12846at6656	Rab-GTPase-TBC domain
12846at6656	Duplicated	TRINITY_DN92321_c1_g2_i7:301-2808	627.5	472	https://v10-1.orthodb.org/?query=12846at6656	Rab-GTPase-TBC domain
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i1:594-3694	673.9	383	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i7:597-3569	673.9	383	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i4:594-3814	673.6	383	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i11:597-3689	673.6	383	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i8:594-3745	668.7	379	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i10:597-3620	668.7	379	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i9:594-3865	668.4	379	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13019at6656	Duplicated	TRINITY_DN92257_c8_g1_i12:597-3740	668.4	379	https://v10-1.orthodb.org/?query=13019at6656	WD40 repeat
13051at6656	Missing
13736at6656	Duplicated	TRINITY_DN81239_c14_g2_i2:518-3907	1659.6	875	https://v10-1.orthodb.org/?query=13736at6656	DNA2/NAM7 helicase, AAA domain
13736at6656	Duplicated	TRINITY_DN81239_c14_g2_i3:518-3601	1644.2	828	https://v10-1.orthodb.org/?query=13736at6656	DNA2/NAM7 helicase, AAA domain
13833at6656	Duplicated	TRINITY_DN84589_c11_g1_i2:225-2648	466.4	449	https://v10-1.orthodb.org/?query=13833at6656	Tetratricopeptide repeat
13833at6656	Duplicated	TRINITY_DN84589_c11_g1_i1:19-2535	466.2	449	https://v10-1.orthodb.org/?query=13833at6656	Tetratricopeptide repeat
13858at6656	Complete	TRINITY_DN69814_c0_g1_i1:182-2845	943.1	703	https://v10-1.orthodb.org/?query=13858at6656	WD40 repeat
13890at6656	Duplicated	TRINITY_DN93196_c7_g2_i7:331-2916	727.6	563	https://v10-1.orthodb.org/?query=13890at6656	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
13890at6656	Duplicated	TRINITY_DN93196_c7_g2_i2:84-2300	623.6	456	https://v10-1.orthodb.org/?query=13890at6656	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
13934at6656	Duplicated	TRINITY_DN80523_c6_g1_i3:214-3218	926.6	697	https://v10-1.orthodb.org/?query=13934at6656	WD40 repeat
13934at6656	Duplicated	TRINITY_DN80523_c6_g1_i4:214-2952	925.6	697	https://v10-1.orthodb.org/?query=13934at6656	WD40 repeat
13934at6656	Duplicated	TRINITY_DN80523_c6_g1_i2:78-2477	894.2	660	https://v10-1.orthodb.org/?query=13934at6656	WD40 repeat
14090at6656	Duplicated	TRINITY_DN93353_c6_g1_i7:188-2887	875.3	662	https://v10-1.orthodb.org/?query=14090at6656	UNC-45/Cro1/She4, central domain
14090at6656	Duplicated	TRINITY_DN93353_c6_g1_i5:188-3109	875.0	662	https://v10-1.orthodb.org/?query=14090at6656	UNC-45/Cro1/She4, central domain
14090at6656	Duplicated	TRINITY_DN93353_c6_g1_i6:188-3329	871.1	662	https://v10-1.orthodb.org/?query=14090at6656	UNC-45/Cro1/She4, central domain
14090at6656	Duplicated	TRINITY_DN93353_c6_g1_i4:188-2686	839.6	635	https://v10-1.orthodb.org/?query=14090at6656	UNC-45/Cro1/She4, central domain
14090at6656	Duplicated	TRINITY_DN93353_c6_g1_i8:188-2497	787.1	548	https://v10-1.orthodb.org/?query=14090at6656	UNC-45/Cro1/She4, central domain
14090at6656	Duplicated	TRINITY_DN93353_c6_g1_i3:188-2089	787.5	546	https://v10-1.orthodb.org/?query=14090at6656	UNC-45/Cro1/She4, central domain
14257at6656	Duplicated	TRINITY_DN92435_c7_g1_i1:331-3558	792.9	764	https://v10-1.orthodb.org/?query=14257at6656	Cysteine-rich Golgi apparatus protein 1 repeat
14257at6656	Duplicated	TRINITY_DN92435_c7_g1_i3:331-3558	792.9	764	https://v10-1.orthodb.org/?query=14257at6656	Cysteine-rich Golgi apparatus protein 1 repeat
14447at6656	Duplicated	TRINITY_DN82246_c11_g1_i1:3-3296	406.0	476	https://v10-1.orthodb.org/?query=14447at6656	WW domain
14447at6656	Duplicated	TRINITY_DN82246_c11_g1_i4:95-3750	405.2	476	https://v10-1.orthodb.org/?query=14447at6656	WW domain
14447at6656	Duplicated	TRINITY_DN82246_c11_g1_i2:95-2773	361.4	424	https://v10-1.orthodb.org/?query=14447at6656	WW domain
14995at6656	Duplicated	TRINITY_DN90737_c8_g1_i2:540-4607	870.9	777	https://v10-1.orthodb.org/?query=14995at6656	TRAPP II complex, Trs120
14995at6656	Duplicated	TRINITY_DN90737_c8_g1_i4:540-4790	862.5	777	https://v10-1.orthodb.org/?query=14995at6656	TRAPP II complex, Trs120
15200at6656	Fragmented	TRINITY_DN91867_c8_g6_i1:2699-4447	877.4	504	https://v10-1.orthodb.org/?query=15200at6656	Exportin-1, C-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i3:173-3115	1119.0	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i8:173-3115	1119.0	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i6:173-3193	1117.9	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i7:173-3193	1117.9	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i11:173-3058	1117.8	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i9:173-3058	1117.8	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i12:173-3136	1116.7	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i13:173-3136	1116.7	698	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15697at6656	Duplicated	TRINITY_DN83549_c14_g1_i1:173-2734	1117.0	672	https://v10-1.orthodb.org/?query=15697at6656	CLEC16A/TT9, N-terminal
15905at6656	Duplicated	TRINITY_DN78254_c5_g1_i3:224-1504	249.7	166	https://v10-1.orthodb.org/?query=15905at6656	SAC domain
15905at6656	Duplicated	TRINITY_DN78254_c5_g1_i1:201-2129	247.9	166	https://v10-1.orthodb.org/?query=15905at6656	SAC domain
15905at6656	Duplicated	TRINITY_DN78254_c5_g1_i5:201-2234	247.8	166	https://v10-1.orthodb.org/?query=15905at6656	SAC domain
15905at6656	Duplicated	TRINITY_DN78254_c5_g1_i6:174-2961	247.7	166	https://v10-1.orthodb.org/?query=15905at6656	SAC domain
16061at6656	Duplicated	TRINITY_DN86471_c6_g2_i2:457-3189	935.8	614	https://v10-1.orthodb.org/?query=16061at6656	DNA-directed RNA polymerase
16061at6656	Duplicated	TRINITY_DN86471_c6_g2_i1:457-2904	936.8	612	https://v10-1.orthodb.org/?query=16061at6656	DNA-directed RNA polymerase
16084at6656	Duplicated	TRINITY_DN88087_c5_g2_i5:105-4439	914.6	796	https://v10-1.orthodb.org/?query=16084at6656	Integrator complex subunit 2
16084at6656	Duplicated	TRINITY_DN88087_c5_g2_i7:105-4226	914.6	796	https://v10-1.orthodb.org/?query=16084at6656	Integrator complex subunit 2
16084at6656	Duplicated	TRINITY_DN88087_c5_g2_i12:105-3614	909.0	796	https://v10-1.orthodb.org/?query=16084at6656	Integrator complex subunit 2
16084at6656	Duplicated	TRINITY_DN88087_c5_g2_i3:105-3827	909.0	796	https://v10-1.orthodb.org/?query=16084at6656	Integrator complex subunit 2
16220at6656	Duplicated	TRINITY_DN92444_c0_g2_i1:152-3646	1421.7	918	https://v10-1.orthodb.org/?query=16220at6656	Aminoacyl-tRNA synthetase, class Ia
16220at6656	Duplicated	TRINITY_DN92444_c0_g2_i2:152-3646	1421.7	918	https://v10-1.orthodb.org/?query=16220at6656	Aminoacyl-tRNA synthetase, class Ia
16220at6656	Duplicated	TRINITY_DN92444_c0_g2_i3:152-3646	1421.7	918	https://v10-1.orthodb.org/?query=16220at6656	Aminoacyl-tRNA synthetase, class Ia
16220at6656	Duplicated	TRINITY_DN92444_c0_g2_i5:152-3646	1421.7	918	https://v10-1.orthodb.org/?query=16220at6656	Aminoacyl-tRNA synthetase, class Ia
