knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN88277_c11_g1_i3	TRINITY_DN77025_c11_g3_i1
TRINITY_DN80047_c2_g1_i1	TRINITY_DN78245_c6_g1_i1
TRINITY_DN86722_c7_g1_i4	TRINITY_DN89135_c4_g1_i2
TRINITY_DN81856_c6_g1_i1	TRINITY_DN90069_c16_g1_i1
TRINITY_DN92958_c1_g1_i12	TRINITY_DN84628_c8_g2_i2
TRINITY_DN83793_c18_g1_i3	TRINITY_DN92378_c1_g3_i2
TRINITY_DN86973_c2_g1_i3	TRINITY_DN72763_c2_g1_i1
TRINITY_DN72914_c27_g1_i1	TRINITY_DN93174_c0_g1_i22
TRINITY_DN84525_c11_g1_i3	TRINITY_DN93288_c11_g2_i2
TRINITY_DN85088_c9_g1_i2	TRINITY_DN84918_c10_g1_i1
TRINITY_DN81856_c6_g1_i2	TRINITY_DN75937_c2_g2_i2
TRINITY_DN89789_c6_g2_i2	TRINITY_DN81092_c8_g3_i1
TRINITY_DN92573_c5_g1_i1	TRINITY_DN90515_c1_g1_i13
TRINITY_DN93137_c4_g1_i7	TRINITY_DN85393_c11_g1_i1
TRINITY_DN85748_c8_g5_i1	TRINITY_DN83118_c11_g1_i8
TRINITY_DN86473_c5_g1_i1	TRINITY_DN83954_c7_g1_i5
TRINITY_DN87001_c10_g1_i5	TRINITY_DN72803_c2_g1_i1
TRINITY_DN75844_c7_g3_i1	TRINITY_DN92057_c1_g1_i10
TRINITY_DN91996_c9_g2_i2	TRINITY_DN81619_c1_g1_i9
TRINITY_DN90417_c10_g1_i5	TRINITY_DN72302_c3_g1_i6
TRINITY_DN93475_c4_g1_i8	TRINITY_DN74017_c1_g1_i7
TRINITY_DN90749_c10_g1_i1	TRINITY_DN85393_c11_g1_i4
TRINITY_DN92052_c4_g1_i8	TRINITY_DN93025_c5_g6_i1
TRINITY_DN93405_c6_g1_i3	TRINITY_DN86480_c6_g1_i1
TRINITY_DN90166_c6_g1_i17	TRINITY_DN84708_c6_g2_i1
TRINITY_DN83060_c5_g1_i2	TRINITY_DN91975_c1_g1_i1
TRINITY_DN92912_c3_g1_i8	TRINITY_DN91237_c5_g4_i7
TRINITY_DN89600_c0_g1_i3	TRINITY_DN93379_c13_g2_i1
TRINITY_DN81229_c4_g1_i5	TRINITY_DN90342_c4_g1_i3
TRINITY_DN93427_c1_g1_i1	TRINITY_DN81364_c12_g1_i7
TRINITY_DN92368_c8_g2_i20	TRINITY_DN88130_c17_g1_i2
TRINITY_DN93006_c5_g1_i1	TRINITY_DN91147_c9_g1_i6
TRINITY_DN87198_c15_g2_i2	TRINITY_DN78389_c9_g1_i6
TRINITY_DN83143_c2_g1_i8	TRINITY_DN73434_c10_g7_i1
TRINITY_DN92221_c13_g1_i1	TRINITY_DN82509_c13_g1_i3
TRINITY_DN89999_c0_g1_i6	TRINITY_DN80188_c11_g1_i7
TRINITY_DN93479_c5_g1_i8	TRINITY_DN82868_c11_g1_i1
TRINITY_DN75358_c12_g3_i2	TRINITY_DN81092_c8_g1_i1
TRINITY_DN89833_c12_g2_i12	TRINITY_DN89399_c3_g2_i2
TRINITY_DN92782_c0_g2_i8	TRINITY_DN77312_c10_g1_i2
TRINITY_DN92343_c5_g1_i4	TRINITY_DN72297_c9_g3_i1
TRINITY_DN81856_c6_g2_i6	TRINITY_DN93559_c6_g1_i2
TRINITY_DN90028_c1_g1_i2	TRINITY_DN91634_c1_g1_i6
TRINITY_DN87001_c10_g1_i6	TRINITY_DN93701_c4_g1_i12
TRINITY_DN86973_c1_g1_i1	TRINITY_DN83805_c14_g1_i4
TRINITY_DN93368_c13_g1_i4	TRINITY_DN89752_c3_g2_i1
TRINITY_DN84571_c13_g1_i4	TRINITY_DN90515_c2_g1_i1
TRINITY_DN83184_c4_g2_i10	TRINITY_DN90264_c9_g1_i1
TRINITY_DN72928_c12_g1_i1	TRINITY_DN87100_c11_g1_i3
TRINITY_DN93339_c7_g5_i5	TRINITY_DN88261_c8_g1_i8
TRINITY_DN72914_c26_g1_i1	TRINITY_DN90491_c7_g1_i6
TRINITY_DN92764_c5_g1_i6	TRINITY_DN76831_c11_g4_i1
TRINITY_DN92958_c1_g1_i15	TRINITY_DN87469_c4_g1_i8
TRINITY_DN88471_c2_g4_i1	TRINITY_DN85370_c12_g1_i1
TRINITY_DN91319_c4_g1_i2	TRINITY_DN78526_c5_g1_i2
TRINITY_DN84871_c5_g2_i1	TRINITY_DN78204_c5_g1_i1
TRINITY_DN89208_c0_g1_i1	TRINITY_DN86963_c9_g3_i1
TRINITY_DN89135_c4_g1_i18	TRINITY_DN83843_c2_g2_i3
TRINITY_DN91707_c8_g2_i8	TRINITY_DN73604_c2_g1_i2
TRINITY_DN87095_c9_g3_i5	TRINITY_DN72479_c9_g3_i1
TRINITY_DN75713_c11_g1_i1	TRINITY_DN75244_c14_g1_i11
TRINITY_DN86153_c12_g1_i1	TRINITY_DN92850_c12_g2_i15
TRINITY_DN79283_c13_g2_i13	TRINITY_DN77718_c0_g1_i3
TRINITY_DN89600_c0_g1_i11	TRINITY_DN81387_c14_g1_i1
TRINITY_DN92502_c8_g1_i8	TRINITY_DN92066_c5_g1_i4
TRINITY_DN84827_c13_g1_i5	TRINITY_DN84821_c0_g1_i7
TRINITY_DN93148_c9_g1_i24	TRINITY_DN83545_c5_g2_i1
TRINITY_DN90721_c6_g1_i5	TRINITY_DN88237_c19_g4_i1
TRINITY_DN92777_c8_g3_i1	TRINITY_DN92832_c2_g1_i1
TRINITY_DN89488_c13_g2_i6	TRINITY_DN83804_c8_g1_i8
TRINITY_DN85738_c2_g1_i1	TRINITY_DN81250_c1_g1_i3
TRINITY_DN90434_c5_g1_i3	TRINITY_DN84453_c15_g1_i1
TRINITY_DN74806_c8_g1_i1	TRINITY_DN93701_c4_g1_i14
TRINITY_DN84795_c6_g2_i3	TRINITY_DN90515_c1_g1_i11
TRINITY_DN76616_c14_g1_i7	TRINITY_DN72479_c9_g3_i5
TRINITY_DN74044_c18_g1_i2	TRINITY_DN74861_c6_g3_i2
TRINITY_DN81231_c18_g1_i1	TRINITY_DN90969_c13_g3_i1
TRINITY_DN92761_c2_g1_i1	TRINITY_DN88237_c18_g1_i1
TRINITY_DN90612_c0_g1_i2	TRINITY_DN92378_c1_g1_i1
TRINITY_DN93641_c3_g1_i3	TRINITY_DN89527_c4_g1_i8
TRINITY_DN90600_c8_g2_i4	TRINITY_DN91690_c2_g1_i1
TRINITY_DN91129_c4_g2_i9	TRINITY_DN76871_c5_g1_i4
TRINITY_DN89208_c0_g1_i6	TRINITY_DN86209_c5_g2_i2
TRINITY_DN80994_c9_g2_i1	TRINITY_DN81053_c7_g1_i2
TRINITY_DN74302_c10_g1_i6	TRINITY_DN91773_c2_g1_i6
TRINITY_DN82397_c4_g1_i6	TRINITY_DN80340_c15_g5_i3
TRINITY_DN93748_c7_g1_i10	TRINITY_DN88611_c4_g1_i2
TRINITY_DN92442_c12_g1_i5	TRINITY_DN89976_c14_g1_i6
TRINITY_DN79053_c6_g2_i3	TRINITY_DN90310_c8_g1_i11
TRINITY_DN92235_c8_g1_i1	TRINITY_DN84985_c0_g1_i13
TRINITY_DN88487_c9_g1_i2	TRINITY_DN89530_c12_g1_i1
TRINITY_DN84675_c10_g3_i2	TRINITY_DN91828_c12_g1_i9
TRINITY_DN81261_c7_g2_i1	TRINITY_DN84478_c7_g6_i1
TRINITY_DN89121_c9_g1_i6	TRINITY_DN73287_c0_g1_i5
TRINITY_DN73327_c10_g1_i2	TRINITY_DN86282_c6_g2_i6
TRINITY_DN76514_c0_g4_i2	TRINITY_DN93701_c4_g1_i10
TRINITY_DN89789_c6_g2_i3	TRINITY_DN91153_c6_g2_i6
TRINITY_DN84789_c8_g1_i4	TRINITY_DN71349_c0_g1_i1
TRINITY_DN93748_c7_g3_i9	TRINITY_DN91050_c11_g1_i1
TRINITY_DN82864_c15_g1_i2	
TRINITY_DN89789_c6_g2_i1	
TRINITY_DN90518_c5_g1_i3	
TRINITY_DN81856_c6_g2_i8	
TRINITY_DN88688_c8_g1_i10	
TRINITY_DN92502_c8_g1_i14	
TRINITY_DN91041_c9_g4_i4	
TRINITY_DN93494_c1_g1_i10	
TRINITY_DN93748_c7_g1_i8	
TRINITY_DN90646_c8_g1_i1	
TRINITY_DN90144_c7_g1_i13	
TRINITY_DN84564_c9_g1_i3	
TRINITY_DN89012_c11_g1_i4	
TRINITY_DN81558_c6_g1_i10	
TRINITY_DN79658_c9_g2_i1	
TRINITY_DN93751_c1_g1_i22	
TRINITY_DN92761_c2_g1_i7	
TRINITY_DN92849_c6_g1_i9	
TRINITY_DN89212_c9_g4_i1	
TRINITY_DN71284_c0_g1_i5	
TRINITY_DN85788_c1_g1_i7	
TRINITY_DN76326_c12_g2_i8	
TRINITY_DN93455_c1_g1_i7	
TRINITY_DN87846_c3_g2_i6	
TRINITY_DN90989_c1_g1_i8	
TRINITY_DN75610_c16_g1_i3	
TRINITY_DN87651_c5_g1_i2	
TRINITY_DN93556_c6_g1_i7	
TRINITY_DN89600_c0_g1_i4	
TRINITY_DN92912_c3_g1_i6	
TRINITY_DN92563_c2_g1_i6	
TRINITY_DN73774_c14_g3_i3	
TRINITY_DN81856_c5_g1_i1	
TRINITY_DN92331_c2_g1_i8	
TRINITY_DN91382_c7_g1_i6	
TRINITY_DN80461_c9_g1_i6	
TRINITY_DN93470_c1_g1_i10	
TRINITY_DN80181_c9_g1_i6	
TRINITY_DN77268_c9_g2_i1	
TRINITY_DN80759_c4_g3_i1	
TRINITY_DN89761_c6_g3_i5	
TRINITY_DN87484_c4_g1_i12	
TRINITY_DN86818_c0_g1_i2	
TRINITY_DN85374_c13_g1_i9	
TRINITY_DN80322_c10_g1_i1	
TRINITY_DN81331_c7_g2_i7	
TRINITY_DN76976_c3_g2_i5	
TRINITY_DN81856_c6_g2_i9	
TRINITY_DN71741_c15_g1_i5	
TRINITY_DN86153_c12_g1_i8	
TRINITY_DN72526_c8_g1_i8	
TRINITY_DN87259_c12_g1_i1	
TRINITY_DN90509_c10_g1_i3	
TRINITY_DN90788_c9_g1_i6	
TRINITY_DN83879_c13_g1_i6	
TRINITY_DN74816_c7_g1_i3	
TRINITY_DN91909_c4_g1_i5	
TRINITY_DN82656_c9_g1_i1	
TRINITY_DN69119_c0_g1_i1	
TRINITY_DN91916_c11_g1_i7	
TRINITY_DN90629_c3_g1_i2	
TRINITY_DN89135_c4_g1_i3	
TRINITY_DN84595_c11_g3_i3	
TRINITY_DN80057_c10_g1_i12	
TRINITY_DN72070_c9_g1_i17	
TRINITY_DN93741_c10_g2_i12	
TRINITY_DN91515_c4_g1_i4	
TRINITY_DN86006_c8_g1_i12	
TRINITY_DN93113_c6_g1_i1	
TRINITY_DN77157_c0_g2_i6	
TRINITY_DN89599_c4_g1_i6	
TRINITY_DN90630_c9_g1_i5	
TRINITY_DN89311_c10_g1_i1	
TRINITY_DN93424_c5_g1_i19	
TRINITY_DN92761_c2_g1_i2	
TRINITY_DN93324_c2_g1_i4	
TRINITY_DN93474_c7_g1_i11	
TRINITY_DN90128_c11_g4_i2	
TRINITY_DN90292_c10_g2_i9	
TRINITY_DN88875_c11_g1_i6	
TRINITY_DN75573_c17_g3_i1	
TRINITY_DN79188_c14_g1_i5	
TRINITY_DN79307_c14_g1_i1	
TRINITY_DN92202_c4_g1_i12	
TRINITY_DN82996_c8_g5_i1	
TRINITY_DN89124_c6_g2_i12	
TRINITY_DN89847_c10_g1_i1	
TRINITY_DN80059_c8_g2_i2	
TRINITY_DN77572_c4_g1_i5	
TRINITY_DN77157_c0_g2_i5	
TRINITY_DN90813_c1_g1_i7	
TRINITY_DN92252_c6_g1_i9	
TRINITY_DN88902_c3_g1_i6	
TRINITY_DN82510_c12_g2_i1	
TRINITY_DN79488_c7_g1_i4	
TRINITY_DN93298_c5_g1_i17	
TRINITY_DN83558_c4_g3_i4	
TRINITY_DN92256_c7_g1_i19	
TRINITY_DN92442_c12_g1_i4	
TRINITY_DN91305_c12_g3_i9	
TRINITY_DN83601_c10_g1_i3	
TRINITY_DN89600_c0_g1_i8	
