knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN86973_c5_g1_i1	TRINITY_DN91467_c15_g1_i1
TRINITY_DN88471_c2_g2_i5	TRINITY_DN93288_c11_g2_i6
TRINITY_DN88649_c7_g2_i4	TRINITY_DN83136_c13_g1_i1
TRINITY_DN89600_c0_g1_i4	TRINITY_DN81092_c8_g2_i1
TRINITY_DN81856_c6_g3_i1	TRINITY_DN81250_c1_g1_i5
TRINITY_DN81229_c4_g1_i5	TRINITY_DN91339_c9_g2_i6
TRINITY_DN90813_c1_g1_i3	TRINITY_DN92506_c6_g1_i7
TRINITY_DN84525_c11_g1_i3	TRINITY_DN81098_c13_g1_i3
TRINITY_DN87259_c12_g1_i1	TRINITY_DN90515_c1_g1_i3
TRINITY_DN89600_c0_g1_i12	TRINITY_DN92506_c6_g1_i1
TRINITY_DN76306_c12_g3_i1	TRINITY_DN81998_c5_g2_i3
TRINITY_DN81856_c6_g1_i3	TRINITY_DN90595_c13_g1_i1
TRINITY_DN75227_c11_g1_i4	TRINITY_DN84628_c8_g2_i2
TRINITY_DN92519_c10_g1_i2	TRINITY_DN79974_c0_g2_i8
TRINITY_DN81856_c6_g2_i7	TRINITY_DN89139_c9_g1_i3
TRINITY_DN78725_c12_g3_i8	TRINITY_DN77025_c11_g4_i1
TRINITY_DN90297_c4_g2_i3	TRINITY_DN77007_c2_g1_i8
TRINITY_DN72829_c0_g2_i1	TRINITY_DN90515_c1_g1_i13
TRINITY_DN89600_c0_g1_i10	TRINITY_DN87286_c10_g1_i2
TRINITY_DN74491_c8_g1_i9	TRINITY_DN72479_c9_g3_i4
TRINITY_DN92761_c2_g1_i5	TRINITY_DN87051_c11_g2_i3
TRINITY_DN88471_c2_g2_i2	TRINITY_DN81998_c5_g2_i2
TRINITY_DN92602_c11_g2_i3	TRINITY_DN76726_c13_g2_i1
TRINITY_DN81856_c5_g3_i1	TRINITY_DN85417_c2_g1_i4
TRINITY_DN91041_c9_g4_i4	TRINITY_DN77025_c11_g2_i1
TRINITY_DN88673_c2_g1_i4	TRINITY_DN80708_c0_g2_i1
TRINITY_DN91064_c7_g1_i3	TRINITY_DN91273_c9_g2_i1
TRINITY_DN88471_c1_g1_i1	TRINITY_DN84918_c10_g1_i1
TRINITY_DN90492_c0_g2_i1	TRINITY_DN91691_c7_g1_i4
TRINITY_DN92998_c1_g2_i1	TRINITY_DN73287_c0_g1_i5
TRINITY_DN72829_c0_g1_i7	TRINITY_DN89667_c8_g1_i9
TRINITY_DN93113_c3_g3_i2	TRINITY_DN76119_c16_g3_i7
TRINITY_DN90300_c6_g2_i1	TRINITY_DN92213_c4_g2_i2
TRINITY_DN91007_c2_g1_i2	TRINITY_DN86050_c8_g1_i5
TRINITY_DN77616_c8_g1_i2	TRINITY_DN81250_c1_g1_i3
TRINITY_DN90990_c16_g1_i1	TRINITY_DN93012_c8_g1_i1
TRINITY_DN73327_c10_g1_i2	TRINITY_DN74993_c15_g3_i1
TRINITY_DN90839_c8_g1_i4	TRINITY_DN86665_c10_g1_i3
TRINITY_DN93748_c7_g2_i1	TRINITY_DN72369_c2_g1_i8
TRINITY_DN93020_c1_g1_i2	TRINITY_DN92057_c1_g1_i14
TRINITY_DN84186_c9_g1_i1	TRINITY_DN77769_c15_g1_i2
TRINITY_DN86973_c2_g1_i3	TRINITY_DN80411_c9_g1_i2
TRINITY_DN87001_c10_g1_i9	TRINITY_DN93364_c2_g2_i5
TRINITY_DN93748_c7_g3_i3	TRINITY_DN92506_c6_g1_i3
TRINITY_DN81856_c6_g1_i2	TRINITY_DN86368_c5_g1_i6
TRINITY_DN86973_c2_g1_i2	TRINITY_DN91050_c5_g1_i2
TRINITY_DN92761_c2_g1_i8	TRINITY_DN89976_c14_g1_i6
TRINITY_DN91064_c7_g1_i6	TRINITY_DN91050_c6_g3_i2
TRINITY_DN93113_c6_g1_i1	TRINITY_DN91050_c6_g4_i3
TRINITY_DN92761_c2_g1_i1	TRINITY_DN91147_c9_g1_i6
TRINITY_DN90990_c16_g1_i5	TRINITY_DN91089_c6_g1_i11
TRINITY_DN87001_c10_g1_i12	TRINITY_DN81547_c1_g1_i1
TRINITY_DN93455_c1_g1_i7	TRINITY_DN92506_c6_g1_i8
TRINITY_DN93113_c3_g2_i3	TRINITY_DN93672_c2_g1_i4
TRINITY_DN89600_c0_g1_i11	TRINITY_DN79969_c9_g1_i2
TRINITY_DN89789_c6_g2_i2	TRINITY_DN72014_c13_g1_i3
TRINITY_DN76209_c6_g1_i1	TRINITY_DN90491_c7_g1_i6
TRINITY_DN89208_c0_g1_i1	TRINITY_DN90218_c9_g1_i1
TRINITY_DN93479_c5_g1_i8	TRINITY_DN91273_c9_g6_i1
TRINITY_DN91829_c2_g1_i7	TRINITY_DN91690_c2_g1_i1
TRINITY_DN81856_c6_g2_i5	TRINITY_DN90515_c2_g1_i1
TRINITY_DN85088_c9_g1_i2	TRINITY_DN90308_c2_g1_i3
TRINITY_DN93006_c5_g1_i1	TRINITY_DN90125_c11_g2_i1
TRINITY_DN91431_c12_g3_i3	TRINITY_DN93024_c5_g1_i3
TRINITY_DN89847_c10_g1_i1	TRINITY_DN89769_c2_g1_i3
TRINITY_DN93470_c1_g1_i2	TRINITY_DN76218_c9_g2_i3
TRINITY_DN81389_c3_g2_i13	TRINITY_DN91237_c5_g4_i7
TRINITY_DN85470_c13_g1_i1	TRINITY_DN72398_c10_g2_i1
TRINITY_DN93366_c0_g1_i6	TRINITY_DN93701_c4_g1_i12
TRINITY_DN88471_c2_g4_i1	TRINITY_DN72274_c13_g1_i1
TRINITY_DN89999_c0_g1_i6	TRINITY_DN73604_c2_g1_i2
TRINITY_DN81856_c6_g2_i6	TRINITY_DN92721_c14_g5_i1
TRINITY_DN93113_c3_g4_i1	TRINITY_DN84821_c0_g1_i7
TRINITY_DN81261_c7_g2_i1	TRINITY_DN80658_c0_g1_i12
TRINITY_DN90749_c10_g1_i1	TRINITY_DN92289_c18_g9_i1
TRINITY_DN92026_c2_g1_i14	TRINITY_DN109241_c0_g1_i1
	TRINITY_DN93025_c5_g6_i1
	TRINITY_DN84821_c0_g1_i3
	TRINITY_DN79987_c2_g3_i9
	TRINITY_DN69702_c0_g1_i2
	TRINITY_DN76457_c5_g1_i11
	TRINITY_DN88475_c11_g1_i2
	TRINITY_DN81472_c16_g2_i3
	TRINITY_DN72479_c9_g3_i1
	TRINITY_DN88739_c6_g1_i2
	TRINITY_DN89976_c14_g1_i10
	TRINITY_DN90688_c6_g2_i4
	TRINITY_DN92378_c1_g3_i2
	TRINITY_DN90308_c2_g1_i8
	TRINITY_DN84738_c6_g1_i1
	TRINITY_DN88452_c10_g3_i3
	TRINITY_DN87614_c8_g1_i1
	TRINITY_DN91852_c8_g2_i4
	TRINITY_DN86823_c5_g1_i5
	TRINITY_DN78526_c5_g1_i2
	TRINITY_DN81092_c8_g3_i1
