knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN92631_c1_g1_i2	TRINITY_DN91982_c2_g1_i2
TRINITY_DN90492_c0_g1_i2	TRINITY_DN77025_c11_g2_i1
TRINITY_DN80059_c8_g2_i4	TRINITY_DN91467_c15_g1_i1
TRINITY_DN89600_c0_g1_i12	TRINITY_DN77769_c15_g1_i2
TRINITY_DN80418_c10_g1_i11	TRINITY_DN86459_c10_g1_i2
TRINITY_DN88673_c2_g1_i4	TRINITY_DN72803_c1_g2_i2
TRINITY_DN93470_c1_g1_i2	TRINITY_DN76726_c13_g2_i1
TRINITY_DN93748_c7_g3_i3	TRINITY_DN83954_c7_g1_i3
TRINITY_DN88471_c2_g2_i7	TRINITY_DN91273_c9_g6_i1
TRINITY_DN90492_c0_g2_i1	TRINITY_DN93024_c5_g1_i5
TRINITY_DN93748_c7_g2_i1	TRINITY_DN90515_c1_g1_i7
TRINITY_DN88085_c8_g1_i8	TRINITY_DN88085_c7_g1_i1
TRINITY_DN72829_c0_g1_i7	TRINITY_DN72862_c11_g1_i2
TRINITY_DN88085_c8_g1_i16	TRINITY_DN92506_c6_g1_i1
TRINITY_DN92998_c1_g1_i1	TRINITY_DN86647_c0_g1_i5
TRINITY_DN86973_c5_g1_i1	TRINITY_DN82346_c14_g1_i2
TRINITY_DN86973_c3_g1_i5	TRINITY_DN90447_c9_g1_i1
TRINITY_DN81856_c6_g1_i3	TRINITY_DN87286_c10_g1_i2
TRINITY_DN75921_c5_g5_i1	TRINITY_DN86963_c9_g4_i1
TRINITY_DN89600_c0_g1_i10	TRINITY_DN81250_c1_g1_i5
TRINITY_DN93020_c1_g1_i2	TRINITY_DN89608_c1_g1_i6
TRINITY_DN85088_c9_g1_i2	TRINITY_DN92506_c6_g1_i8
TRINITY_DN81856_c6_g1_i1	TRINITY_DN80188_c10_g2_i1
TRINITY_DN88471_c2_g1_i2	TRINITY_DN85878_c16_g2_i3
TRINITY_DN91080_c3_g1_i10	TRINITY_DN93367_c10_g1_i8
TRINITY_DN86960_c3_g3_i1	TRINITY_DN81619_c1_g1_i17
TRINITY_DN84871_c5_g1_i3	TRINITY_DN85290_c15_g2_i3
TRINITY_DN88471_c2_g2_i2	TRINITY_DN91298_c10_g1_i1
TRINITY_DN93006_c5_g1_i1	TRINITY_DN74993_c15_g3_i1
TRINITY_DN84186_c9_g1_i1	TRINITY_DN91634_c1_g1_i4
TRINITY_DN86973_c2_g1_i2	TRINITY_DN91982_c2_g1_i7
TRINITY_DN90417_c10_g1_i3	TRINITY_DN91852_c8_g2_i2
TRINITY_DN83184_c4_g2_i10	TRINITY_DN70344_c0_g1_i1
TRINITY_DN90990_c16_g1_i1	TRINITY_DN65756_c0_g1_i1
TRINITY_DN82021_c8_g3_i5	TRINITY_DN93025_c5_g3_i6
TRINITY_DN90749_c10_g1_i1	TRINITY_DN86483_c4_g1_i7
TRINITY_DN80043_c8_g2_i1	TRINITY_DN81998_c5_g2_i3
TRINITY_DN93411_c3_g3_i10	TRINITY_DN85820_c0_g1_i9
TRINITY_DN88471_c1_g1_i1	TRINITY_DN72369_c2_g1_i3
TRINITY_DN90780_c15_g2_i6	TRINITY_DN72369_c2_g1_i8
TRINITY_DN91064_c7_g1_i6	TRINITY_DN82553_c9_g2_i3
TRINITY_DN91089_c6_g1_i14	TRINITY_DN93288_c11_g1_i1
TRINITY_DN84525_c11_g1_i3	TRINITY_DN89641_c0_g1_i4
TRINITY_DN90300_c6_g2_i1	TRINITY_DN85861_c9_g1_i1
TRINITY_DN81856_c6_g1_i2	TRINITY_DN93296_c9_g1_i8
TRINITY_DN93405_c6_g1_i3	TRINITY_DN84567_c7_g1_i1
TRINITY_DN91442_c1_g1_i1	TRINITY_DN90125_c11_g2_i1
TRINITY_DN79864_c12_g1_i3	TRINITY_DN91634_c1_g1_i2
TRINITY_DN93398_c4_g1_i11	TRINITY_DN72369_c2_g1_i10
TRINITY_DN89789_c6_g1_i5	TRINITY_DN72479_c9_g3_i4
TRINITY_DN86973_c2_g1_i3	TRINITY_DN90515_c1_g1_i6
TRINITY_DN86973_c1_g1_i1	TRINITY_DN84821_c1_g1_i1
TRINITY_DN92115_c10_g1_i6	TRINITY_DN91982_c2_g1_i6
TRINITY_DN89600_c0_g1_i4	TRINITY_DN81619_c1_g1_i10
TRINITY_DN87504_c1_g1_i2	TRINITY_DN92378_c1_g2_i4
TRINITY_DN86068_c1_g1_i9	TRINITY_DN90515_c1_g1_i8
TRINITY_DN82695_c4_g1_i5	TRINITY_DN81998_c5_g2_i2
TRINITY_DN89634_c5_g1_i6	TRINITY_DN93288_c11_g1_i3
TRINITY_DN80418_c10_g1_i1	TRINITY_DN81619_c1_g1_i13
TRINITY_DN91319_c4_g1_i2	TRINITY_DN85095_c2_g1_i1
TRINITY_DN75844_c7_g4_i1	TRINITY_DN74035_c8_g3_i1
TRINITY_DN93605_c1_g2_i11	TRINITY_DN92853_c0_g2_i1
TRINITY_DN93654_c4_g1_i10	TRINITY_DN93288_c11_g2_i6
TRINITY_DN93734_c3_g2_i1	TRINITY_DN88422_c4_g1_i1
TRINITY_DN84871_c5_g1_i5	TRINITY_DN90515_c1_g1_i3
TRINITY_DN88277_c11_g1_i3	TRINITY_DN85950_c4_g1_i7
TRINITY_DN81856_c6_g2_i6	TRINITY_DN89641_c2_g1_i1
TRINITY_DN90417_c10_g1_i5	TRINITY_DN76457_c5_g1_i11
TRINITY_DN89999_c0_g1_i6	TRINITY_DN90990_c15_g2_i2
TRINITY_DN81558_c6_g1_i10	TRINITY_DN93344_c6_g1_i1
TRINITY_DN88471_c2_g2_i5	TRINITY_DN90549_c8_g1_i1
TRINITY_DN92575_c5_g5_i1	TRINITY_DN92596_c17_g3_i3
TRINITY_DN92761_c2_g1_i7	TRINITY_DN89948_c9_g2_i2
TRINITY_DN90629_c3_g1_i4	TRINITY_DN80615_c0_g1_i4
TRINITY_DN93470_c1_g1_i10	TRINITY_DN76399_c10_g1_i2
TRINITY_DN77910_c11_g1_i3	TRINITY_DN88739_c6_g1_i2
TRINITY_DN84530_c11_g2_i3	TRINITY_DN72803_c1_g1_i1
TRINITY_DN93283_c1_g2_i3	TRINITY_DN83954_c7_g1_i2
TRINITY_DN90831_c5_g1_i12	TRINITY_DN92598_c7_g1_i1
TRINITY_DN75227_c11_g1_i4	TRINITY_DN91796_c11_g1_i4
TRINITY_DN78740_c10_g1_i4	TRINITY_DN75963_c11_g2_i1
TRINITY_DN90746_c16_g1_i1	TRINITY_DN89167_c5_g1_i11
TRINITY_DN85748_c8_g5_i1	TRINITY_DN75481_c2_g1_i7
TRINITY_DN83184_c4_g2_i5	TRINITY_DN82330_c11_g1_i1
TRINITY_DN93339_c7_g5_i5	TRINITY_DN90805_c7_g2_i2
TRINITY_DN91753_c5_g2_i10	TRINITY_DN92289_c18_g9_i1
TRINITY_DN90081_c9_g1_i2	TRINITY_DN89769_c2_g1_i3
TRINITY_DN81856_c6_g2_i5	TRINITY_DN86171_c2_g4_i2
TRINITY_DN81229_c4_g1_i2	TRINITY_DN69702_c0_g1_i2
TRINITY_DN92331_c2_g1_i10	TRINITY_DN88237_c19_g1_i1
TRINITY_DN89208_c0_g1_i1	TRINITY_DN77007_c3_g1_i1
TRINITY_DN93748_c7_g1_i10	TRINITY_DN92057_c1_g1_i10
TRINITY_DN83223_c3_g1_i1	TRINITY_DN85327_c15_g2_i4
TRINITY_DN93633_c8_g1_i3	TRINITY_DN90168_c7_g1_i5
TRINITY_DN90518_c5_g1_i3	TRINITY_DN81250_c1_g1_i3
TRINITY_DN75844_c7_g3_i1	TRINITY_DN93132_c17_g2_i1
TRINITY_DN93148_c9_g1_i34	TRINITY_DN86840_c1_g1_i5
TRINITY_DN92934_c7_g1_i12	TRINITY_DN92378_c1_g2_i3
TRINITY_DN89833_c12_g2_i12	TRINITY_DN72803_c2_g1_i1
TRINITY_DN93748_c7_g3_i9	TRINITY_DN77025_c11_g3_i1
TRINITY_DN81856_c6_g2_i8	TRINITY_DN89680_c4_g1_i10
TRINITY_DN81856_c6_g2_i9	TRINITY_DN84095_c9_g1_i2
TRINITY_DN75328_c10_g2_i1	TRINITY_DN93399_c3_g1_i1
TRINITY_DN84675_c10_g3_i2	TRINITY_DN72763_c2_g1_i1
TRINITY_DN88471_c2_g4_i1	TRINITY_DN88473_c0_g1_i7
TRINITY_DN76209_c6_g1_i1	TRINITY_DN86483_c4_g1_i3
TRINITY_DN87095_c9_g3_i1	TRINITY_DN92213_c4_g2_i2
TRINITY_DN91380_c13_g1_i4	TRINITY_DN86480_c6_g1_i1
TRINITY_DN92645_c5_g1_i8	TRINITY_DN93024_c5_g1_i3
TRINITY_DN84795_c6_g2_i5	TRINITY_DN90876_c10_g1_i2
TRINITY_DN85477_c3_g1_i8	TRINITY_DN78204_c5_g1_i1
TRINITY_DN90144_c7_g1_i13	TRINITY_DN93288_c11_g2_i2
TRINITY_DN92802_c0_g1_i1	TRINITY_DN72302_c3_g1_i6
TRINITY_DN93113_c3_g2_i3	TRINITY_DN80577_c9_g1_i1
TRINITY_DN85346_c8_g2_i2	TRINITY_DN72014_c13_g1_i3
TRINITY_DN87646_c3_g1_i3	TRINITY_DN79987_c2_g3_i9
TRINITY_DN84698_c9_g1_i10	TRINITY_DN92073_c7_g1_i2
TRINITY_DN88726_c8_g2_i12	TRINITY_DN90273_c8_g1_i5
TRINITY_DN93468_c1_g1_i6	TRINITY_DN93559_c6_g1_i2
TRINITY_DN89208_c0_g1_i3	TRINITY_DN84738_c6_g1_i1
TRINITY_DN86503_c9_g1_i6	TRINITY_DN73434_c10_g7_i1
TRINITY_DN92519_c10_g1_i2	TRINITY_DN85417_c2_g1_i4
TRINITY_DN91147_c9_g1_i4	TRINITY_DN81619_c1_g1_i9
TRINITY_DN92958_c1_g1_i12	TRINITY_DN81092_c8_g3_i1
TRINITY_DN76920_c6_g2_i1	TRINITY_DN84918_c10_g1_i1
TRINITY_DN90646_c8_g1_i1	TRINITY_DN90069_c16_g1_i1
TRINITY_DN92761_c2_g1_i1	TRINITY_DN88422_c4_g2_i1
TRINITY_DN93366_c0_g1_i6	TRINITY_DN85393_c11_g1_i4
TRINITY_DN89789_c6_g2_i2	TRINITY_DN70891_c0_g1_i2
TRINITY_DN87095_c9_g3_i5	TRINITY_DN92378_c1_g3_i2
TRINITY_DN93748_c7_g1_i8	TRINITY_DN78245_c6_g1_i1
TRINITY_DN93113_c3_g4_i1	TRINITY_DN78496_c13_g1_i1
TRINITY_DN87001_c10_g1_i5	TRINITY_DN82683_c9_g1_i2
TRINITY_DN92026_c2_g1_i24	TRINITY_DN91237_c5_g4_i7
TRINITY_DN90917_c6_g1_i2	TRINITY_DN74017_c1_g1_i13
TRINITY_DN82996_c8_g5_i1	TRINITY_DN74017_c1_g1_i7
TRINITY_DN85942_c3_g2_i2	TRINITY_DN91470_c4_g1_i2
TRINITY_DN87001_c10_g1_i9	TRINITY_DN82509_c13_g1_i3
TRINITY_DN81856_c5_g1_i1	TRINITY_DN92073_c7_g1_i3
TRINITY_DN92052_c4_g1_i8	TRINITY_DN73604_c2_g1_i2
TRINITY_DN93167_c0_g1_i5	TRINITY_DN92721_c14_g5_i1
TRINITY_DN88487_c9_g1_i2	TRINITY_DN85393_c11_g1_i1
TRINITY_DN83060_c5_g1_i2	TRINITY_DN72763_c1_g3_i1
TRINITY_DN89600_c0_g1_i3	TRINITY_DN90515_c1_g1_i13
TRINITY_DN90512_c3_g1_i7	TRINITY_DN74017_c1_g1_i5
TRINITY_DN81229_c4_g1_i5	TRINITY_DN89122_c12_g1_i1
TRINITY_DN93514_c5_g2_i3	TRINITY_DN92066_c5_g1_i9
TRINITY_DN93455_c1_g1_i7	TRINITY_DN84919_c0_g1_i6
TRINITY_DN92221_c13_g1_i1	TRINITY_DN86021_c5_g5_i5
TRINITY_DN92782_c0_g2_i8	TRINITY_DN81092_c8_g2_i1
TRINITY_DN92343_c5_g1_i4	TRINITY_DN87100_c11_g1_i3
TRINITY_DN86357_c3_g1_i1	TRINITY_DN78394_c14_g1_i3
TRINITY_DN69119_c0_g1_i1	TRINITY_DN79974_c0_g2_i8
TRINITY_DN81261_c7_g2_i1	TRINITY_DN93239_c4_g1_i6
TRINITY_DN90300_c6_g4_i1	TRINITY_DN93025_c5_g3_i7
TRINITY_DN75610_c16_g1_i3	TRINITY_DN72297_c9_g3_i1
TRINITY_DN93368_c13_g1_i4	TRINITY_DN89735_c11_g1_i1
TRINITY_DN93113_c6_g1_i1	TRINITY_DN76218_c9_g2_i3
TRINITY_DN88875_c11_g1_i9	TRINITY_DN91634_c1_g1_i6
TRINITY_DN72928_c12_g1_i1	TRINITY_DN90168_c7_g1_i3
TRINITY_DN74302_c10_g1_i6	TRINITY_DN81530_c7_g4_i1
TRINITY_DN87001_c10_g1_i12	TRINITY_DN92937_c5_g1_i7
TRINITY_DN88649_c7_g2_i4	TRINITY_DN72358_c8_g1_i1
TRINITY_DN77268_c9_g2_i1	TRINITY_DN75244_c14_g1_i11
TRINITY_DN90813_c1_g1_i7	TRINITY_DN90515_c2_g1_i1
TRINITY_DN92764_c5_g1_i6	TRINITY_DN78526_c5_g1_i2
TRINITY_DN92958_c1_g1_i15	TRINITY_DN76831_c11_g4_i1
TRINITY_DN92402_c4_g1_i1	TRINITY_DN93346_c12_g1_i1
TRINITY_DN91007_c2_g1_i2	TRINITY_DN86963_c9_g3_i1
TRINITY_DN84871_c5_g2_i1	TRINITY_DN93379_c13_g2_i1
TRINITY_DN85692_c11_g1_i5	TRINITY_DN81121_c9_g1_i6
TRINITY_DN91540_c1_g1_i5	TRINITY_DN90491_c7_g1_i8
TRINITY_DN90324_c1_g1_i13	TRINITY_DN84628_c8_g2_i2
TRINITY_DN75713_c11_g1_i1	TRINITY_DN76119_c16_g3_i7
TRINITY_DN89077_c5_g2_i2	TRINITY_DN80947_c0_g1_i8
TRINITY_DN89135_c4_g1_i18	TRINITY_DN92378_c1_g1_i1
TRINITY_DN91236_c7_g2_i8	TRINITY_DN81092_c8_g1_i1
TRINITY_DN80455_c3_g2_i4	TRINITY_DN80165_c11_g1_i1
TRINITY_DN79283_c13_g2_i13	TRINITY_DN92297_c1_g1_i5
TRINITY_DN92777_c8_g3_i1	TRINITY_DN93025_c5_g6_i1
TRINITY_DN72609_c14_g1_i12	TRINITY_DN72803_c1_g1_i2
TRINITY_DN93148_c9_g1_i24	TRINITY_DN90491_c7_g1_i6
TRINITY_DN77552_c10_g1_i7	TRINITY_DN87469_c4_g1_i8
TRINITY_DN87609_c9_g1_i7	TRINITY_DN72479_c9_g3_i5
TRINITY_DN75573_c17_g3_i1	TRINITY_DN89530_c12_g1_i1
TRINITY_DN84795_c6_g2_i3	TRINITY_DN91690_c2_g1_i1
TRINITY_DN89509_c4_g1_i3	TRINITY_DN90515_c1_g1_i11
TRINITY_DN81647_c4_g2_i2	TRINITY_DN74861_c6_g3_i2
TRINITY_DN93365_c5_g1_i5	TRINITY_DN78389_c9_g1_i6
TRINITY_DN78652_c10_g1_i3	TRINITY_DN80188_c11_g1_i7
TRINITY_DN87940_c7_g3_i2	TRINITY_DN93124_c1_g1_i6
TRINITY_DN90434_c5_g1_i3	TRINITY_DN91773_c2_g1_i6
TRINITY_DN93494_c1_g1_i8	TRINITY_DN93174_c0_g1_i22
TRINITY_DN91159_c3_g3_i2	TRINITY_DN80411_c9_g1_i2
TRINITY_DN93148_c9_g1_i13	TRINITY_DN88761_c14_g1_i3
TRINITY_DN92102_c7_g1_i4	TRINITY_DN74923_c8_g2_i2
TRINITY_DN90788_c9_g1_i6	TRINITY_DN88237_c19_g4_i1
TRINITY_DN85738_c2_g1_i1	TRINITY_DN89167_c5_g1_i3
TRINITY_DN79658_c9_g2_i1	TRINITY_DN72302_c3_g1_i2
TRINITY_DN92337_c2_g2_i2	TRINITY_DN83118_c11_g1_i8
TRINITY_DN93641_c3_g1_i3	TRINITY_DN89752_c3_g2_i1
TRINITY_DN90629_c3_g1_i2	TRINITY_DN83843_c2_g2_i3
TRINITY_DN90612_c0_g1_i2	TRINITY_DN88213_c2_g1_i2
TRINITY_DN82873_c14_g1_i7	TRINITY_DN89135_c4_g1_i2
TRINITY_DN90600_c8_g2_i4	TRINITY_DN81387_c14_g1_i1
TRINITY_DN79534_c10_g3_i1	TRINITY_DN89527_c4_g1_i8
TRINITY_DN89600_c0_g1_i8	TRINITY_DN91147_c9_g1_i5
TRINITY_DN78644_c13_g2_i2	TRINITY_DN76871_c5_g1_i4
TRINITY_DN73327_c10_g1_i2	TRINITY_DN84708_c6_g2_i1
TRINITY_DN72526_c8_g1_i8	TRINITY_DN88237_c18_g1_i1
TRINITY_DN92026_c2_g1_i25	TRINITY_DN72479_c9_g3_i1
TRINITY_DN83574_c5_g10_i1	TRINITY_DN84985_c0_g1_i13
TRINITY_DN89498_c3_g1_i9	TRINITY_DN75921_c4_g1_i5
TRINITY_DN83267_c10_g1_i6	TRINITY_DN72128_c16_g1_i2
TRINITY_DN78899_c6_g2_i2	TRINITY_DN90734_c9_g6_i1
TRINITY_DN76976_c3_g2_i5	TRINITY_DN78704_c2_g1_i8
TRINITY_DN83898_c2_g2_i3	TRINITY_DN79216_c11_g1_i2
TRINITY_DN87874_c13_g1_i7	TRINITY_DN101450_c2_g3_i2
TRINITY_DN79053_c6_g2_i3	TRINITY_DN80356_c4_g1_i11
TRINITY_DN89204_c5_g4_i13	TRINITY_DN80947_c0_g1_i2
TRINITY_DN77881_c9_g1_i12	TRINITY_DN81619_c1_g1_i20
TRINITY_DN92442_c12_g1_i5	TRINITY_DN75937_c2_g2_i2
TRINITY_DN72753_c7_g1_i2	TRINITY_DN88261_c8_g1_i8
TRINITY_DN88380_c13_g2_i1	TRINITY_DN85095_c2_g2_i3
TRINITY_DN87078_c12_g1_i1	TRINITY_DN83805_c14_g1_i7
TRINITY_DN86002_c19_g1_i5	TRINITY_DN92506_c6_g1_i9
TRINITY_DN76514_c0_g4_i2	TRINITY_DN93218_c2_g1_i6
TRINITY_DN89121_c9_g1_i6	TRINITY_DN88372_c9_g2_i2
TRINITY_DN89658_c2_g1_i10	TRINITY_DN90969_c13_g3_i1
TRINITY_DN93447_c4_g1_i2	TRINITY_DN84633_c7_g2_i5
TRINITY_DN79197_c5_g1_i1	TRINITY_DN84409_c4_g1_i7
TRINITY_DN81947_c14_g1_i1	TRINITY_DN84616_c7_g1_i6
TRINITY_DN77952_c9_g1_i2	TRINITY_DN89390_c1_g1_i9
TRINITY_DN93113_c3_g2_i4	TRINITY_DN71242_c0_g1_i2
TRINITY_DN80322_c10_g1_i1	TRINITY_DN81121_c9_g1_i2
TRINITY_DN89012_c11_g1_i4	TRINITY_DN74058_c7_g1_i1
TRINITY_DN93020_c1_g1_i3	TRINITY_DN78600_c15_g1_i6
TRINITY_DN93123_c3_g1_i4	TRINITY_DN71712_c13_g1_i2
TRINITY_DN90492_c1_g1_i1	TRINITY_DN77718_c0_g1_i3
TRINITY_DN84530_c11_g2_i1	TRINITY_DN92506_c6_g1_i6
TRINITY_DN89212_c9_g4_i1	TRINITY_DN92057_c1_g1_i1
TRINITY_DN90128_c11_g4_i2	TRINITY_DN90310_c8_g1_i11
TRINITY_DN71284_c0_g1_i5	TRINITY_DN76399_c10_g1_i11
TRINITY_DN92832_c2_g1_i4	TRINITY_DN70790_c0_g1_i1
TRINITY_DN76326_c12_g2_i8	TRINITY_DN81053_c7_g1_i2
TRINITY_DN85788_c1_g1_i7	TRINITY_DN86840_c1_g1_i7
TRINITY_DN84571_c13_g1_i4	TRINITY_DN83858_c11_g2_i3
TRINITY_DN92290_c12_g2_i1	TRINITY_DN83805_c14_g1_i6
TRINITY_DN91817_c9_g1_i9	TRINITY_DN72302_c3_g1_i3
TRINITY_DN91726_c8_g1_i1	TRINITY_DN84478_c7_g6_i1
TRINITY_DN72609_c14_g1_i3	TRINITY_DN86375_c3_g2_i1
TRINITY_DN88869_c4_g1_i2	TRINITY_DN93768_c10_g1_i1
TRINITY_DN87846_c3_g2_i6	TRINITY_DN74397_c10_g1_i2
TRINITY_DN92912_c3_g1_i6	TRINITY_DN92502_c8_g1_i4
TRINITY_DN93592_c2_g1_i3	TRINITY_DN73287_c0_g1_i5
TRINITY_DN92502_c8_g1_i8	TRINITY_DN93701_c4_g1_i12
TRINITY_DN87771_c2_g1_i3	TRINITY_DN82251_c11_g1_i1
TRINITY_DN92563_c2_g1_i6	TRINITY_DN90630_c9_g1_i10
TRINITY_DN83601_c10_g1_i3	TRINITY_DN92850_c12_g2_i15
TRINITY_DN77968_c5_g3_i3	TRINITY_DN91606_c8_g1_i5
TRINITY_DN80047_c2_g1_i1	TRINITY_DN80658_c0_g1_i12
TRINITY_DN89761_c6_g3_i5	TRINITY_DN91773_c2_g1_i12
TRINITY_DN92331_c2_g1_i8	TRINITY_DN83522_c4_g1_i5
TRINITY_DN91603_c5_g3_i7	TRINITY_DN77007_c2_g1_i8
TRINITY_DN85942_c3_g2_i11	TRINITY_DN83805_c14_g1_i4
TRINITY_DN80759_c4_g3_i1	TRINITY_DN83545_c5_g2_i1
TRINITY_DN93002_c3_g1_i5	TRINITY_DN80708_c0_g2_i1
TRINITY_DN90373_c7_g2_i12	TRINITY_DN86363_c4_g1_i1
TRINITY_DN89833_c12_g2_i5	TRINITY_DN90062_c7_g1_i5
TRINITY_DN85374_c13_g1_i9	TRINITY_DN74861_c7_g1_i2
TRINITY_DN88085_c8_g1_i10	TRINITY_DN79508_c18_g1_i1
TRINITY_DN90792_c9_g1_i1	TRINITY_DN80356_c4_g1_i4
TRINITY_DN77157_c0_g2_i5	TRINITY_DN76399_c10_g1_i8
TRINITY_DN93020_c1_g1_i1	TRINITY_DN89345_c3_g1_i6
TRINITY_DN92761_c2_g1_i2	TRINITY_DN88130_c17_g1_i2
TRINITY_DN89267_c2_g2_i3	TRINITY_DN80236_c13_g1_i2
TRINITY_DN85213_c13_g2_i3	TRINITY_DN84478_c7_g3_i3
TRINITY_DN86153_c12_g1_i8	TRINITY_DN84821_c0_g1_i4
TRINITY_DN86135_c0_g1_i16	TRINITY_DN90218_c9_g1_i1
TRINITY_DN73953_c12_g1_i4	TRINITY_DN91388_c12_g4_i1
TRINITY_DN86563_c11_g1_i1	TRINITY_DN72398_c10_g2_i1
TRINITY_DN81331_c7_g2_i7	TRINITY_DN91078_c3_g2_i3
TRINITY_DN73887_c4_g1_i1	TRINITY_DN90342_c4_g1_i3
TRINITY_DN93788_c3_g1_i3	TRINITY_DN76524_c10_g1_i2
TRINITY_DN93339_c7_g1_i4	TRINITY_DN93701_c4_g1_i10
TRINITY_DN88915_c8_g2_i8	TRINITY_DN76009_c10_g1_i2
TRINITY_DN90292_c10_g2_i9	TRINITY_DN89390_c1_g1_i11
TRINITY_DN85405_c6_g1_i3	TRINITY_DN83804_c8_g1_i3
TRINITY_DN87259_c12_g1_i1	TRINITY_DN74889_c4_g1_i1
TRINITY_DN93323_c11_g4_i2	TRINITY_DN85661_c6_g1_i14
TRINITY_DN93751_c1_g1_i22	TRINITY_DN90706_c1_g1_i12
TRINITY_DN91909_c4_g1_i5	TRINITY_DN71090_c0_g1_i3
TRINITY_DN82510_c12_g2_i1	TRINITY_DN84633_c7_g2_i1
TRINITY_DN84502_c5_g1_i14	TRINITY_DN91147_c9_g1_i6
TRINITY_DN86958_c1_g1_i15	TRINITY_DN82279_c0_g1_i1
TRINITY_DN87198_c15_g2_i2	TRINITY_DN92305_c9_g1_i3
TRINITY_DN77616_c8_g1_i2	TRINITY_DN91975_c9_g1_i7
TRINITY_DN80948_c4_g1_i4	TRINITY_DN93701_c4_g1_i4
TRINITY_DN92832_c2_g1_i5	TRINITY_DN89527_c4_g2_i7
TRINITY_DN93468_c2_g3_i5	TRINITY_DN72368_c8_g1_i13
TRINITY_DN89135_c4_g1_i3	TRINITY_DN77288_c8_g1_i3
TRINITY_DN91753_c5_g2_i7	TRINITY_DN84893_c12_g2_i10
TRINITY_DN93148_c9_g1_i27	TRINITY_DN93339_c7_g1_i17
TRINITY_DN80057_c10_g1_i17	TRINITY_DN69758_c0_g1_i2
TRINITY_DN87668_c11_g1_i1	TRINITY_DN83180_c12_g1_i6
TRINITY_DN93031_c8_g2_i4	TRINITY_DN89594_c2_g1_i5
