495415	1182-549	0	2613	-1	66299at6656_438503_0:00286c|TRINITY_DN83187_c17_g3_i3|-|107|1.302e-25|1|634|1182|1182[1182]:634[634]:549[549]
490873	1+228	0	1528	1	130663at6656_45779_0:003af8|TRINITY_DN74522_c17_g1_i1|+|101|8.332e-24|2|1|228|1[1]:123[123]:123[123]|136[136]:228[228]:93[93]
172379	126+237	0	3192	1	33187at6656_378494_0:00662c|TRINITY_DN110781_c0_g1_i1|+|116|2.543e-28|1|126|362|126[126]:362[362]:237[237]
477149	1384-951	0	9361	-1	31014at6656_116153_0:001e22|TRINITY_DN91217_c15_g1_i2|-|49|3.752e-08|1|434|1384|1384[1384]:434[434]:951[951]
202103	969-585	0	7875	-1	150765at6656_28612_0:004c30|TRINITY_DN75451_c7_g2_i2|-|130|1.552e-32|1|385|969|969[969]:385[385]:585[585]
330335	1416-696	0	7585	-1	101349at6656_7038_0:00117c|TRINITY_DN84489_c15_g1_i2|-|72|4.473e-15|1|721|1416|1416[1416]:721[721]:696[696]
495463	901+351	0	7761	1	135204at6656_197043_0:001c71|TRINITY_DN81756_c11_g1_i4|+|121|7.946e-30|1|901|1251|901[901]:1251[1251]:351[351]
551644	305-138	0	10372	-1	106470at6656_6958_0:003143|TRINITY_DN84623_c9_g1_i2|-|38|7.685e-05|1|168|305|305[305]:168[168]:138[138]
531981	2123+873	0	9335	1	22358at6656_114398_0:002012|TRINITY_DN92981_c4_g1_i7|+|156|2.313e-40|1|2123|2995|2123[2123]:2995[2995]:873[873]
531989	2071-951	0	4295	-1	132340at6656_54969_0:0029cc|TRINITY_DN82559_c14_g1_i4|-|271|5.567e-75|1|1121|2071|2071[2071]:1121[1121]:951[951]
458642	46+786	0	3967	1	61577at6656_1507135_0:000f3a|TRINITY_DN79043_c17_g1_i1|+|51|9.381e-09|1|46|831|46[46]:831[831]:786[786]
458645	1894-459	0	9426	-1	45131at6656_41427_0:00348e|TRINITY_DN86007_c3_g3_i1|-|41|9.606e-06|1|1436|1894|1894[1894]:1436[1436]:459[459]
147163	140+330	0	5002	1	135123at6656_123851_0:002dd2|TRINITY_DN93580_c4_g1_i14|+|156|2.313e-40|1|140|469|140[140]:469[469]:330[330]
