knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
	TRINITY_DN89527_c4_g1
	TRINITY_DN79256_c5_g1
	TRINITY_DN88130_c17_g1
	TRINITY_DN74618_c11_g2
	TRINITY_DN80356_c8_g1
	TRINITY_DN85095_c2_g4
	TRINITY_DN84918_c10_g1
	TRINITY_DN84633_c7_g2
	TRINITY_DN92289_c18_g9
	TRINITY_DN88085_c7_g1
	TRINITY_DN86840_c1_g1
	TRINITY_DN77828_c11_g1
	TRINITY_DN86073_c7_g2
	TRINITY_DN73748_c12_g1
	TRINITY_DN90218_c9_g1
	TRINITY_DN80356_c4_g1
	TRINITY_DN77288_c8_g1
	TRINITY_DN92378_c1_g2
	TRINITY_DN90734_c15_g1
	TRINITY_DN82346_c14_g1
	TRINITY_DN87100_c11_g1
	TRINITY_DN78435_c12_g1
	TRINITY_DN71680_c4_g1
	TRINITY_DN75949_c7_g1
	TRINITY_DN91982_c2_g1
	TRINITY_DN88909_c24_g1
	TRINITY_DN71430_c13_g1
