knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
	TRINITY_DN91237_c5_g4_i9
	TRINITY_DN85835_c6_g3_i5
	TRINITY_DN76223_c12_g1_i3
	TRINITY_DN93420_c3_g1_i2
	TRINITY_DN93025_c5_g6_i1
	TRINITY_DN72479_c9_g3_i3
	TRINITY_DN88768_c9_g2_i2
	TRINITY_DN75760_c14_g1_i2
	TRINITY_DN72329_c8_g2_i1
	TRINITY_DN77288_c8_g1_i7
	TRINITY_DN89527_c4_g2_i7
	TRINITY_DN79567_c9_g1_i11
	TRINITY_DN82835_c7_g1_i5
	TRINITY_DN83809_c4_g3_i4
	TRINITY_DN88739_c6_g1_i3
	TRINITY_DN90147_c3_g1_i7
	TRINITY_DN88612_c10_g1_i1
	TRINITY_DN84498_c10_g1_i1
	TRINITY_DN88746_c2_g1_i1
	TRINITY_DN80947_c0_g1_i2
	TRINITY_DN89205_c10_g3_i8
	TRINITY_DN73406_c2_g1_i3
	TRINITY_DN85222_c5_g1_i5
	TRINITY_DN84708_c6_g2_i1
	TRINITY_DN78470_c0_g1_i1
	TRINITY_DN76191_c12_g1_i1
	TRINITY_DN92339_c8_g1_i2
	TRINITY_DN91159_c3_g1_i9
	TRINITY_DN85634_c10_g1_i6
	TRINITY_DN91897_c7_g1_i1
	TRINITY_DN89135_c2_g1_i2
	TRINITY_DN89135_c4_g1_i14
	TRINITY_DN84409_c4_g1_i7
	TRINITY_DN71585_c7_g4_i2
	TRINITY_DN84118_c3_g2_i4
	TRINITY_DN73011_c13_g3_i1
	TRINITY_DN83805_c14_g1_i4
	TRINITY_DN93124_c1_g1_i10
	TRINITY_DN93511_c5_g1_i9
	TRINITY_DN90990_c15_g2_i3
	TRINITY_DN71273_c0_g1_i3
	TRINITY_DN72534_c5_g2_i2
	TRINITY_DN81098_c13_g1_i4
	TRINITY_DN86363_c4_g1_i1
	TRINITY_DN91989_c7_g1_i2
	TRINITY_DN80486_c7_g1_i5
	TRINITY_DN93434_c13_g1_i12
	TRINITY_DN89273_c16_g1_i1
	TRINITY_DN82240_c9_g5_i8
	TRINITY_DN81188_c1_g1_i3
	TRINITY_DN79677_c9_g1_i1
	TRINITY_DN89527_c4_g2_i14
	TRINITY_DN77880_c18_g1_i8
	TRINITY_DN77336_c11_g1_i3
	TRINITY_DN81092_c8_g2_i1
	TRINITY_DN93698_c8_g1_i6
	TRINITY_DN75641_c15_g1_i1
	TRINITY_DN93701_c4_g1_i14
	TRINITY_DN83118_c12_g2_i5
	TRINITY_DN72297_c9_g1_i1
	TRINITY_DN93406_c7_g1_i10
	TRINITY_DN93288_c11_g1_i3
	TRINITY_DN80284_c4_g1_i2
	TRINITY_DN90394_c3_g1_i4
	TRINITY_DN93445_c5_g1_i13
	TRINITY_DN90630_c9_g1_i14
	TRINITY_DN92378_c1_g3_i2
	TRINITY_DN89003_c3_g3_i2
	TRINITY_DN84010_c14_g1_i3
	TRINITY_DN90515_c1_g1_i8
	TRINITY_DN89458_c4_g1_i6
	TRINITY_DN71496_c0_g1_i5
	TRINITY_DN90709_c1_g1_i12
	TRINITY_DN84307_c0_g1_i3
	TRINITY_DN90566_c4_g1_i3
	TRINITY_DN89948_c9_g2_i4
	TRINITY_DN83954_c7_g1_i5
	TRINITY_DN93288_c13_g1_i1
	TRINITY_DN86575_c6_g1_i5
	TRINITY_DN90485_c13_g1_i5
	TRINITY_DN92810_c0_g2_i1
	TRINITY_DN85301_c3_g1_i8
	TRINITY_DN86151_c10_g2_i5
	TRINITY_DN92506_c6_g1_i9
	TRINITY_DN76361_c14_g1_i2
	TRINITY_DN84920_c15_g3_i2
	TRINITY_DN71712_c13_g1_i1
	TRINITY_DN85939_c14_g1_i2
	TRINITY_DN92810_c0_g1_i1
	TRINITY_DN92506_c6_g1_i8
	TRINITY_DN89527_c4_g2_i8
	TRINITY_DN83408_c0_g1_i4
	TRINITY_DN90515_c1_g1_i10
	TRINITY_DN89641_c0_g1_i3
	TRINITY_DN93288_c11_g1_i4
	TRINITY_DN89641_c0_g1_i4
	TRINITY_DN92810_c0_g2_i8
	TRINITY_DN74861_c6_g7_i1
	TRINITY_DN76119_c16_g3_i7
	TRINITY_DN75197_c12_g1_i5
	TRINITY_DN89696_c4_g2_i1
	TRINITY_DN90898_c5_g1_i1
	TRINITY_DN90125_c11_g1_i1
	TRINITY_DN92506_c6_g1_i7
	TRINITY_DN80942_c12_g2_i2
	TRINITY_DN93288_c11_g2_i6
	TRINITY_DN92657_c11_g2_i13
	TRINITY_DN92810_c0_g2_i3
	TRINITY_DN74963_c12_g1_i2
	TRINITY_DN93288_c12_g1_i1
	TRINITY_DN92810_c0_g2_i6
	TRINITY_DN89641_c0_g1_i8
	TRINITY_DN83587_c3_g1_i1
	TRINITY_DN79107_c6_g1_i13
	TRINITY_DN91195_c8_g2_i10
	TRINITY_DN89641_c0_g1_i7
	TRINITY_DN92407_c5_g1_i1
	TRINITY_DN89976_c14_g1_i6
	TRINITY_DN91556_c5_g2_i4
	TRINITY_DN80672_c0_g1_i14
	TRINITY_DN93174_c0_g1_i22
	TRINITY_DN91199_c5_g2_i14
	TRINITY_DN83954_c7_g1_i3
	TRINITY_DN77025_c11_g2_i1
	TRINITY_DN86166_c13_g1_i5
	TRINITY_DN76637_c9_g1_i1
	TRINITY_DN91634_c1_g1_i8
