knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN89789_c6_g2	TRINITY_DN89150_c12_g1
TRINITY_DN89789_c6_g1	TRINITY_DN85149_c1_g1
TRINITY_DN81856_c5_g3	TRINITY_DN84919_c0_g1
TRINITY_DN93748_c7_g3	TRINITY_DN93155_c5_g2
TRINITY_DN81856_c6_g1	TRINITY_DN93681_c8_g1
TRINITY_DN67300_c0_g1	TRINITY_DN85417_c2_g1
TRINITY_DN72829_c0_g2	TRINITY_DN73599_c16_g2
TRINITY_DN72666_c7_g1	TRINITY_DN92816_c14_g7
TRINITY_DN93113_c6_g1	TRINITY_DN84528_c1_g1
TRINITY_DN88471_c2_g1	TRINITY_DN91575_c4_g1
TRINITY_DN81229_c2_g1	TRINITY_DN88958_c9_g2
TRINITY_DN89012_c11_g1	TRINITY_DN84528_c0_g1
TRINITY_DN93748_c7_g1	TRINITY_DN86114_c3_g1
TRINITY_DN92387_c6_g3	TRINITY_DN85095_c2_g4
TRINITY_DN92440_c0_g1	TRINITY_DN86114_c3_g2
TRINITY_DN91442_c1_g1	TRINITY_DN73052_c19_g1
TRINITY_DN84709_c6_g2	TRINITY_DN90447_c9_g1
TRINITY_DN85942_c3_g3	TRINITY_DN88213_c2_g1
TRINITY_DN74491_c8_g1	TRINITY_DN89752_c3_g2
TRINITY_DN75427_c0_g2	TRINITY_DN84821_c0_g1
TRINITY_DN90300_c6_g4	TRINITY_DN75244_c14_g1
TRINITY_DN92761_c2_g1	TRINITY_DN81619_c1_g1
TRINITY_DN81856_c6_g2	TRINITY_DN89608_c1_g1
TRINITY_DN80043_c8_g2	TRINITY_DN91634_c1_g1
TRINITY_DN83898_c2_g2	TRINITY_DN81432_c4_g1
TRINITY_DN82695_c4_g1	TRINITY_DN82160_c12_g1
TRINITY_DN93020_c1_g1	TRINITY_DN85095_c2_g2
TRINITY_DN86973_c1_g1	TRINITY_DN86171_c3_g1
TRINITY_DN74838_c0_g1	TRINITY_DN93155_c5_g4
TRINITY_DN88471_c1_g1	TRINITY_DN82553_c9_g2
TRINITY_DN80581_c12_g1	TRINITY_DN80672_c1_g1
TRINITY_DN85942_c3_g2	TRINITY_DN83140_c0_g1
TRINITY_DN87001_c10_g1	TRINITY_DN91090_c0_g1
TRINITY_DN93006_c5_g1	TRINITY_DN83886_c9_g1
TRINITY_DN92602_c11_g2	TRINITY_DN91773_c2_g1
TRINITY_DN93411_c3_g3	TRINITY_DN88085_c7_g1
TRINITY_DN88960_c5_g2	TRINITY_DN88909_c12_g1
TRINITY_DN81856_c5_g1	TRINITY_DN89641_c5_g1
TRINITY_DN81856_c6_g3	TRINITY_DN73599_c16_g1
TRINITY_DN90749_c10_g1	TRINITY_DN92830_c10_g2
TRINITY_DN90990_c16_g1	TRINITY_DN92816_c14_g4
TRINITY_DN82873_c14_g1	TRINITY_DN72776_c1_g1
TRINITY_DN90300_c6_g2	TRINITY_DN91691_c7_g1
TRINITY_DN92305_c8_g6	TRINITY_DN92295_c0_g1
TRINITY_DN85942_c3_g1	TRINITY_DN91467_c15_g1
TRINITY_DN93714_c2_g1	TRINITY_DN85314_c14_g1
TRINITY_DN81516_c11_g1	TRINITY_DN93288_c11_g2
TRINITY_DN93748_c5_g1	TRINITY_DN81998_c5_g2
TRINITY_DN93366_c0_g1	TRINITY_DN90515_c2_g1
TRINITY_DN93113_c3_g4	TRINITY_DN78468_c9_g2
TRINITY_DN92024_c2_g6	TRINITY_DN87307_c6_g1
TRINITY_DN93113_c3_g3	TRINITY_DN92063_c1_g1
TRINITY_DN86287_c12_g1	TRINITY_DN93288_c13_g1
TRINITY_DN79658_c9_g2	TRINITY_DN90711_c0_g2
TRINITY_DN90224_c7_g2	TRINITY_DN86485_c0_g3
TRINITY_DN75844_c7_g4	TRINITY_DN84792_c1_g1
TRINITY_DN90492_c1_g1	TRINITY_DN90711_c0_g1
TRINITY_DN80059_c8_g2	TRINITY_DN80672_c0_g1
TRINITY_DN93113_c3_g2	TRINITY_DN81250_c1_g1
TRINITY_DN87504_c1_g1	TRINITY_DN91955_c7_g2
TRINITY_DN93748_c7_g4	TRINITY_DN76831_c11_g2
TRINITY_DN84416_c1_g1	TRINITY_DN77289_c15_g2
TRINITY_DN86973_c6_g1	TRINITY_DN72369_c2_g1
TRINITY_DN89847_c10_g1	TRINITY_DN84338_c7_g1
TRINITY_DN93308_c5_g4	TRINITY_DN74017_c1_g1
TRINITY_DN83574_c5_g10	TRINITY_DN88418_c8_g1
TRINITY_DN88673_c2_g1	TRINITY_DN86483_c4_g1
TRINITY_DN88471_c2_g4	TRINITY_DN91330_c6_g2
TRINITY_DN89197_c2_g3	TRINITY_DN72803_c1_g2
TRINITY_DN80128_c9_g1	TRINITY_DN90181_c0_g1
TRINITY_DN93145_c2_g2	TRINITY_DN72803_c1_g1
TRINITY_DN76209_c6_g1	TRINITY_DN92612_c5_g1
TRINITY_DN85088_c9_g1	TRINITY_DN76399_c10_g1
TRINITY_DN75844_c7_g3	TRINITY_DN84738_c6_g1
TRINITY_DN93113_c0_g1	TRINITY_DN73604_c2_g1
TRINITY_DN75871_c4_g1	TRINITY_DN90949_c3_g1
TRINITY_DN83567_c15_g1	TRINITY_DN93054_c9_g4
TRINITY_DN85117_c9_g4	TRINITY_DN77942_c12_g1
TRINITY_DN89208_c0_g1	TRINITY_DN91972_c6_g3
TRINITY_DN89197_c2_g2	TRINITY_DN86485_c0_g4
TRINITY_DN85800_c16_g1	TRINITY_DN93701_c4_g2
TRINITY_DN85834_c3_g2	TRINITY_DN90447_c9_g2
TRINITY_DN86973_c4_g1	TRINITY_DN78526_c5_g1
TRINITY_DN91054_c6_g1	TRINITY_DN85095_c2_g1
TRINITY_DN71854_c0_g1	TRINITY_DN89045_c7_g1
TRINITY_DN90695_c12_g1	TRINITY_DN72803_c2_g1
TRINITY_DN81229_c4_g2	TRINITY_DN90934_c0_g2
TRINITY_DN91884_c3_g1	TRINITY_DN81547_c0_g1
TRINITY_DN85765_c15_g1	TRINITY_DN87432_c2_g2
TRINITY_DN76587_c14_g3	TRINITY_DN92289_c18_g9
TRINITY_DN90844_c5_g1	TRINITY_DN74396_c12_g1
TRINITY_DN71100_c0_g1	TRINITY_DN87286_c10_g1
TRINITY_DN79449_c0_g1	TRINITY_DN92612_c7_g1
TRINITY_DN87521_c4_g3	TRINITY_DN76458_c10_g1
TRINITY_DN91431_c12_g3	TRINITY_DN87827_c11_g4
TRINITY_DN86357_c3_g1	TRINITY_DN75194_c12_g1
TRINITY_DN81261_c7_g2	TRINITY_DN82828_c13_g1
TRINITY_DN92331_c2_g1	TRINITY_DN67860_c0_g1
TRINITY_DN93113_c7_g1	TRINITY_DN85878_c16_g2
TRINITY_DN71033_c0_g1	TRINITY_DN101446_c7_g1
TRINITY_DN84525_c11_g1	TRINITY_DN74795_c1_g1
TRINITY_DN90224_c7_g3	TRINITY_DN85290_c15_g2
TRINITY_DN90844_c2_g1	TRINITY_DN84616_c14_g1
TRINITY_DN91064_c9_g1	TRINITY_DN109241_c0_g3
TRINITY_DN75343_c15_g1	TRINITY_DN82435_c14_g2
TRINITY_DN78284_c1_g1	TRINITY_DN90706_c1_g1
TRINITY_DN92024_c2_g9	TRINITY_DN73879_c1_g1
TRINITY_DN77887_c13_g2	TRINITY_DN80501_c9_g3
TRINITY_DN83223_c3_g1	TRINITY_DN84095_c9_g1
TRINITY_DN87668_c11_g1	TRINITY_DN71414_c21_g1
TRINITY_DN85748_c8_g5	TRINITY_DN91759_c10_g1
TRINITY_DN91603_c5_g3	TRINITY_DN90103_c11_g1
TRINITY_DN90792_c9_g1	TRINITY_DN73052_c14_g3
TRINITY_DN84416_c1_g2	TRINITY_DN85331_c3_g1
TRINITY_DN72914_c27_g1	TRINITY_DN84602_c9_g1
TRINITY_DN87556_c8_g2	TRINITY_DN86171_c2_g3
TRINITY_DN90417_c10_g1	TRINITY_DN73287_c0_g1
TRINITY_DN78230_c6_g1	TRINITY_DN74925_c7_g1
TRINITY_DN81231_c18_g1	TRINITY_DN72568_c1_g2
TRINITY_DN79037_c6_g1	TRINITY_DN73550_c0_g1
	TRINITY_DN78424_c11_g1
	TRINITY_DN72479_c9_g3
	TRINITY_DN83696_c13_g2
	TRINITY_DN90273_c8_g1
	TRINITY_DN84616_c8_g1
	TRINITY_DN91470_c4_g1
	TRINITY_DN86161_c9_g1
	TRINITY_DN86485_c0_g1
	TRINITY_DN82146_c7_g1
	TRINITY_DN71294_c0_g1
	TRINITY_DN70344_c0_g1
	TRINITY_DN84633_c7_g2
	TRINITY_DN92816_c14_g1
	TRINITY_DN74618_c11_g2
	TRINITY_DN80408_c12_g1
	TRINITY_DN89860_c13_g2
	TRINITY_DN88274_c1_g1
	TRINITY_DN71396_c2_g1
	TRINITY_DN93155_c5_g5
	TRINITY_DN77007_c3_g1
	TRINITY_DN92816_c18_g1
	TRINITY_DN74142_c11_g1
	TRINITY_DN74035_c8_g3
	TRINITY_DN73840_c22_g6
	TRINITY_DN76854_c8_g1
	TRINITY_DN83985_c13_g2
	TRINITY_DN92596_c17_g3
	TRINITY_DN73604_c2_g2
	TRINITY_DN81015_c9_g1
	TRINITY_DN81343_c4_g1
	TRINITY_DN92816_c14_g2
	TRINITY_DN75300_c4_g5
	TRINITY_DN77099_c5_g1
	TRINITY_DN75194_c5_g3
	TRINITY_DN92612_c8_g1
	TRINITY_DN89817_c0_g1
	TRINITY_DN84821_c1_g1
	TRINITY_DN79235_c10_g5
	TRINITY_DN85889_c11_g1
	TRINITY_DN84715_c0_g1
	TRINITY_DN71421_c11_g1
	TRINITY_DN93681_c4_g1
	TRINITY_DN71421_c23_g1
	TRINITY_DN86171_c5_g1
	TRINITY_DN72302_c3_g1
	TRINITY_DN74376_c1_g1
	TRINITY_DN71395_c0_g1
	TRINITY_DN89003_c3_g2
	TRINITY_DN82818_c2_g1
	TRINITY_DN82330_c11_g1
	TRINITY_DN92816_c14_g5
	TRINITY_DN90616_c8_g3
	TRINITY_DN78613_c5_g1
	TRINITY_DN85370_c12_g1
	TRINITY_DN78289_c10_g1
	TRINITY_DN92612_c4_g1
	TRINITY_DN87827_c11_g3
	TRINITY_DN87827_c11_g1
	TRINITY_DN75764_c12_g8
	TRINITY_DN81871_c8_g3
	TRINITY_DN76855_c13_g1
	TRINITY_DN77461_c13_g1
	TRINITY_DN93261_c15_g2
	TRINITY_DN82346_c20_g1
	TRINITY_DN88542_c0_g1
	TRINITY_DN90117_c3_g1
	TRINITY_DN72302_c3_g2
	TRINITY_DN71408_c2_g1
	TRINITY_DN73052_c14_g1
	TRINITY_DN91876_c11_g2
	TRINITY_DN78855_c1_g1
	TRINITY_DN89527_c4_g1
	TRINITY_DN88418_c6_g1
	TRINITY_DN91105_c5_g4
	TRINITY_DN75607_c4_g1
	TRINITY_DN86171_c4_g1
	TRINITY_DN76741_c3_g1
	TRINITY_DN75300_c15_g1
	TRINITY_DN92816_c14_g6
	TRINITY_DN87195_c13_g1
	TRINITY_DN90677_c9_g6
	TRINITY_DN71532_c5_g1
	TRINITY_DN89769_c2_g1
	TRINITY_DN71523_c0_g1
	TRINITY_DN65756_c0_g1
	TRINITY_DN75481_c2_g1
	TRINITY_DN91214_c8_g1
	TRINITY_DN86647_c0_g1
	TRINITY_DN90949_c1_g1
	TRINITY_DN76061_c7_g1
	TRINITY_DN86840_c3_g1
	TRINITY_DN72549_c11_g1
	TRINITY_DN71242_c0_g1
	TRINITY_DN92612_c1_g2
	TRINITY_DN91105_c7_g2
	TRINITY_DN101450_c2_g2
	TRINITY_DN87301_c21_g1
	TRINITY_DN83175_c18_g1
	TRINITY_DN87971_c9_g2
	TRINITY_DN93054_c9_g1
	TRINITY_DN73840_c22_g1
	TRINITY_DN92830_c10_g3
	TRINITY_DN90938_c5_g1
	TRINITY_DN87432_c1_g1
	TRINITY_DN109241_c1_g1
	TRINITY_DN94088_c0_g1
	TRINITY_DN83456_c0_g1
	TRINITY_DN88166_c2_g1
	TRINITY_DN86999_c2_g1
	TRINITY_DN84786_c1_g1
	TRINITY_DN70394_c0_g1
	TRINITY_DN76936_c14_g1
	TRINITY_DN80871_c3_g3
	TRINITY_DN86840_c2_g1
	TRINITY_DN78806_c11_g1
	TRINITY_DN74388_c9_g1
	TRINITY_DN88354_c11_g1
	TRINITY_DN72204_c16_g3
	TRINITY_DN87827_c11_g5
	TRINITY_DN75300_c4_g2
	TRINITY_DN71644_c3_g1
	TRINITY_DN75194_c5_g1
	TRINITY_DN87823_c6_g1
	TRINITY_DN71188_c0_g1
	TRINITY_DN79666_c12_g1
	TRINITY_DN92830_c13_g1
	TRINITY_DN92795_c12_g1
	TRINITY_DN91105_c7_g3
	TRINITY_DN92612_c3_g1
	TRINITY_DN74993_c15_g3
	TRINITY_DN92809_c2_g3
	TRINITY_DN83804_c8_g1
	TRINITY_DN84627_c9_g2
	TRINITY_DN72297_c9_g1
	TRINITY_DN83696_c13_g1
	TRINITY_DN77908_c3_g1
	TRINITY_DN87432_c5_g1
	TRINITY_DN71819_c12_g2
	TRINITY_DN89908_c1_g1
	TRINITY_DN86485_c0_g2
	TRINITY_DN90491_c7_g1
	TRINITY_DN71649_c1_g1
	TRINITY_DN86171_c2_g2
	TRINITY_DN101450_c2_g3
	TRINITY_DN72120_c0_g1
	TRINITY_DN101450_c2_g1
	TRINITY_DN73198_c7_g1
	TRINITY_DN101450_c2_g4
	TRINITY_DN77007_c2_g1
	TRINITY_DN91691_c9_g1
	TRINITY_DN73185_c3_g1
	TRINITY_DN82349_c22_g2
	TRINITY_DN91796_c11_g1
	TRINITY_DN90616_c8_g4
	TRINITY_DN90677_c13_g1
	TRINITY_DN83696_c13_g3
	TRINITY_DN82751_c6_g1
	TRINITY_DN86665_c10_g1
	TRINITY_DN92015_c2_g1
	TRINITY_DN73011_c13_g3
	TRINITY_DN87432_c2_g4
	TRINITY_DN87432_c2_g1
	TRINITY_DN80116_c0_g3
	TRINITY_DN92200_c12_g3
	TRINITY_DN76872_c13_g2
	TRINITY_DN75981_c14_g1
	TRINITY_DN75299_c0_g1
	TRINITY_DN84567_c7_g1
	TRINITY_DN89390_c1_g1
	TRINITY_DN71444_c6_g1
	TRINITY_DN88473_c0_g1
	TRINITY_DN61246_c0_g1
	TRINITY_DN93624_c1_g7
	TRINITY_DN86432_c8_g1
	TRINITY_DN81547_c1_g1
	TRINITY_DN90677_c9_g5
	TRINITY_DN74601_c17_g2
	TRINITY_DN75300_c4_g1
	TRINITY_DN78241_c4_g1
	TRINITY_DN73039_c9_g1
	TRINITY_DN75981_c10_g1
	TRINITY_DN82435_c14_g1
	TRINITY_DN109237_c6_g1
	TRINITY_DN73037_c1_g1
	TRINITY_DN75981_c3_g1
	TRINITY_DN76457_c5_g1
	TRINITY_DN109237_c12_g1
	TRINITY_DN85149_c3_g1
	TRINITY_DN75949_c4_g2
	TRINITY_DN88019_c4_g1
	TRINITY_DN93054_c4_g1
	TRINITY_DN84363_c4_g1
	TRINITY_DN72655_c4_g1
	TRINITY_DN76871_c5_g1
	TRINITY_DN93726_c3_g6
	TRINITY_DN87827_c11_g6
	TRINITY_DN71718_c0_g1
	TRINITY_DN75300_c4_g4
	TRINITY_DN80716_c10_g3
	TRINITY_DN73331_c9_g2
	TRINITY_DN90616_c8_g2
	TRINITY_DN87756_c15_g1
	TRINITY_DN74306_c1_g1
	TRINITY_DN86954_c7_g2
	TRINITY_DN90734_c9_g3
	TRINITY_DN72358_c8_g1
	TRINITY_DN109241_c0_g1
	TRINITY_DN87490_c15_g3
	TRINITY_DN83441_c9_g1
	TRINITY_DN81092_c8_g1
	TRINITY_DN71262_c0_g2
	TRINITY_DN75300_c20_g1
	TRINITY_DN81710_c6_g2
	TRINITY_DN92057_c1_g1
	TRINITY_DN93344_c6_g2
	TRINITY_DN91640_c3_g1
	TRINITY_DN81713_c7_g1
	TRINITY_DN75179_c3_g1
	TRINITY_DN74359_c1_g1
	TRINITY_DN75857_c3_g1
	TRINITY_DN86954_c6_g1
	TRINITY_DN72763_c2_g1
	TRINITY_DN91105_c8_g1
	TRINITY_DN81193_c11_g1
	TRINITY_DN87053_c6_g1
	TRINITY_DN87514_c7_g1
	TRINITY_DN85149_c4_g1
	TRINITY_DN87053_c6_g2
	TRINITY_DN83216_c1_g1
	TRINITY_DN73748_c12_g1
	TRINITY_DN72268_c16_g1
	TRINITY_DN86910_c8_g1
	TRINITY_DN71319_c5_g1
	TRINITY_DN78898_c10_g1
	TRINITY_DN82129_c10_g1
	TRINITY_DN76955_c3_g1
	TRINITY_DN88499_c3_g4
	TRINITY_DN93519_c15_g1
	TRINITY_DN80486_c7_g1
	TRINITY_DN84179_c4_g1
	TRINITY_DN76338_c11_g1
	TRINITY_DN85883_c19_g1
	TRINITY_DN72358_c5_g1
	TRINITY_DN75489_c1_g1
	TRINITY_DN86944_c0_g1
	TRINITY_DN71718_c0_g2
	TRINITY_DN84727_c9_g1
	TRINITY_DN91799_c6_g4
	TRINITY_DN74922_c1_g1
	TRINITY_DN93344_c6_g1
	TRINITY_DN79931_c12_g2
	TRINITY_DN90565_c0_g4
	TRINITY_DN71300_c0_g2
	TRINITY_DN81349_c13_g1
	TRINITY_DN89817_c1_g1
	TRINITY_DN69826_c0_g2
	TRINITY_DN80612_c4_g1
	TRINITY_DN75194_c5_g2
	TRINITY_DN77971_c2_g1
	TRINITY_DN88509_c2_g1
	TRINITY_DN87298_c6_g1
	TRINITY_DN74564_c1_g1
	TRINITY_DN86902_c12_g3
	TRINITY_DN83596_c8_g1
	TRINITY_DN72803_c0_g1
	TRINITY_DN71158_c0_g1
	TRINITY_DN86171_c2_g5
	TRINITY_DN71421_c18_g3
	TRINITY_DN93091_c14_g1
	TRINITY_DN90990_c15_g2
	TRINITY_DN90168_c7_g1
	TRINITY_DN92612_c1_g1
	TRINITY_DN74741_c10_g2
	TRINITY_DN85005_c10_g4
	TRINITY_DN71712_c13_g1
	TRINITY_DN86954_c7_g3
	TRINITY_DN90734_c8_g2
	TRINITY_DN90134_c7_g1
	TRINITY_DN74990_c10_g1
	TRINITY_DN82346_c14_g1
	TRINITY_DN78289_c12_g1
	TRINITY_DN83762_c5_g4
	TRINITY_DN71524_c0_g1
	TRINITY_DN89819_c0_g1
	TRINITY_DN92612_c1_g4
	TRINITY_DN82683_c9_g1
	TRINITY_DN85950_c4_g1
	TRINITY_DN81395_c11_g1
	TRINITY_DN80838_c14_g1
	TRINITY_DN90734_c9_g6
	TRINITY_DN88499_c3_g1
	TRINITY_DN75179_c3_g3
	TRINITY_DN86840_c1_g1
	TRINITY_DN83136_c13_g1
	TRINITY_DN92256_c6_g1
	TRINITY_DN89422_c5_g2
	TRINITY_DN92506_c6_g1
	TRINITY_DN88499_c3_g2
	TRINITY_DN80658_c0_g1
	TRINITY_DN83245_c11_g3
	TRINITY_DN93344_c5_g4
	TRINITY_DN93025_c5_g3
	TRINITY_DN85172_c10_g1
	TRINITY_DN75179_c3_g6
	TRINITY_DN91105_c12_g1
	TRINITY_DN89150_c12_g2
	TRINITY_DN88068_c13_g1
	TRINITY_DN83262_c10_g1
	TRINITY_DN72281_c14_g2
	TRINITY_DN90522_c10_g2
	TRINITY_DN72763_c1_g3
	TRINITY_DN76218_c9_g2
	TRINITY_DN85437_c3_g6
	TRINITY_DN89332_c16_g1
	TRINITY_DN51726_c0_g1
	TRINITY_DN71703_c2_g1
	TRINITY_DN87482_c8_g4
	TRINITY_DN81381_c2_g3
	TRINITY_DN88499_c3_g5
	TRINITY_DN81693_c14_g1
	TRINITY_DN91105_c5_g2
	TRINITY_DN71688_c9_g4
	TRINITY_DN90551_c9_g1
	TRINITY_DN86954_c7_g5
	TRINITY_DN93344_c7_g1
	TRINITY_DN85605_c15_g1
	TRINITY_DN84707_c7_g1
	TRINITY_DN75178_c6_g1
	TRINITY_DN84944_c8_g1
	TRINITY_DN80689_c17_g1
	TRINITY_DN88302_c1_g4
	TRINITY_DN92751_c2_g1
	TRINITY_DN90172_c6_g4
	TRINITY_DN93344_c5_g10
	TRINITY_DN92213_c4_g2
	TRINITY_DN72638_c19_g1
	TRINITY_DN90134_c4_g4
	TRINITY_DN91503_c4_g9
	TRINITY_DN86954_c7_g1
	TRINITY_DN93344_c5_g7
	TRINITY_DN91237_c5_g4
	TRINITY_DN75179_c3_g5
	TRINITY_DN91298_c10_g1
	TRINITY_DN79577_c4_g1
	TRINITY_DN79902_c8_g1
	TRINITY_DN85715_c5_g2
	TRINITY_DN91728_c12_g4
	TRINITY_DN84567_c8_g1
	TRINITY_DN87661_c3_g3
	TRINITY_DN93291_c9_g1
	TRINITY_DN88499_c6_g1
	TRINITY_DN73093_c11_g1
	TRINITY_DN88909_c24_g1
	TRINITY_DN85363_c8_g1
	TRINITY_DN90218_c9_g1
	TRINITY_DN85356_c14_g2
	TRINITY_DN83522_c4_g2
	TRINITY_DN91043_c1_g2
	TRINITY_DN74707_c17_g1
	TRINITY_DN88542_c2_g1
	TRINITY_DN87432_c4_g1
	TRINITY_DN91433_c8_g3
	TRINITY_DN92378_c1_g2
	TRINITY_DN93344_c5_g8
	TRINITY_DN92598_c7_g1
	TRINITY_DN90949_c2_g1
	TRINITY_DN71421_c18_g1
	TRINITY_DN90738_c5_g1
	TRINITY_DN90616_c8_g1
	TRINITY_DN82509_c13_g1
	TRINITY_DN90789_c12_g2
	TRINITY_DN92510_c9_g1
	TRINITY_DN88497_c0_g4
	TRINITY_DN87908_c7_g1
	TRINITY_DN85176_c12_g1
	TRINITY_DN77025_c11_g4
	TRINITY_DN87781_c12_g1
	TRINITY_DN91479_c12_g1
	TRINITY_DN80411_c9_g1
	TRINITY_DN70865_c0_g1
	TRINITY_DN76911_c8_g1
	TRINITY_DN77396_c8_g1
	TRINITY_DN77785_c3_g2
	TRINITY_DN88594_c14_g1
	TRINITY_DN92853_c0_g2
	TRINITY_DN89316_c6_g2
	TRINITY_DN78038_c15_g1
	TRINITY_DN78435_c12_g1
	TRINITY_DN79557_c13_g3
	TRINITY_DN79987_c2_g3
	TRINITY_DN91975_c1_g1
	TRINITY_DN72398_c10_g2
	TRINITY_DN87250_c13_g2
	TRINITY_DN75309_c8_g1
	TRINITY_DN76180_c10_g1
	TRINITY_DN85820_c1_g1
	TRINITY_DN73037_c5_g1
	TRINITY_DN89928_c8_g1
	TRINITY_DN78250_c17_g2
	TRINITY_DN83557_c10_g1
	TRINITY_DN93206_c13_g2
	TRINITY_DN87192_c0_g1
	TRINITY_DN83408_c0_g1
	TRINITY_DN72155_c1_g1
	TRINITY_DN85939_c14_g1
	TRINITY_DN80225_c8_g1
	TRINITY_DN88761_c14_g1
	TRINITY_DN75885_c9_g1
	TRINITY_DN93718_c0_g1
	TRINITY_DN69800_c0_g2
	TRINITY_DN87366_c10_g4
	TRINITY_DN80943_c11_g2
	TRINITY_DN82746_c17_g1
	TRINITY_DN89071_c0_g2
	TRINITY_DN93714_c3_g1
	TRINITY_DN75536_c12_g1
	TRINITY_DN72655_c20_g1
	TRINITY_DN71532_c10_g1
	TRINITY_DN72734_c3_g1
	TRINITY_DN82085_c10_g2
	TRINITY_DN80356_c4_g1
	TRINITY_DN90549_c8_g1
	TRINITY_DN90125_c11_g2
	TRINITY_DN72895_c5_g1
	TRINITY_DN73096_c6_g1
	TRINITY_DN75764_c17_g1
	TRINITY_DN85658_c12_g3
	TRINITY_DN91691_c7_g2
	TRINITY_DN81637_c8_g2
	TRINITY_DN73879_c0_g1
	TRINITY_DN92721_c14_g5
	TRINITY_DN90356_c3_g1
	TRINITY_DN88319_c5_g1
	TRINITY_DN73327_c11_g1
	TRINITY_DN83696_c12_g6
	TRINITY_DN89776_c7_g1
	TRINITY_DN75179_c5_g1
	TRINITY_DN76209_c5_g1
	TRINITY_DN88274_c5_g1
	TRINITY_DN91105_c5_g6
	TRINITY_DN71631_c12_g1
	TRINITY_DN93550_c1_g1
	TRINITY_DN76360_c17_g1
	TRINITY_DN87100_c11_g1
	TRINITY_DN74482_c13_g1
	TRINITY_DN77971_c23_g1
	TRINITY_DN88925_c3_g1
	TRINITY_DN74024_c11_g1
	TRINITY_DN80709_c9_g1
	TRINITY_DN80573_c13_g1
	TRINITY_DN75179_c3_g2
	TRINITY_DN86954_c10_g1
	TRINITY_DN89045_c0_g1
	TRINITY_DN76363_c7_g1
	TRINITY_DN89810_c11_g1
	TRINITY_DN90134_c4_g1
	TRINITY_DN73052_c14_g4
	TRINITY_DN75300_c8_g1
	TRINITY_DN71136_c0_g1
	TRINITY_DN82998_c5_g4
	TRINITY_DN84985_c0_g1
	TRINITY_DN77025_c11_g2
	TRINITY_DN71542_c0_g1
	TRINITY_DN90125_c11_g1
	TRINITY_DN85017_c16_g1
	TRINITY_DN74544_c7_g1
	TRINITY_DN77723_c12_g1
	TRINITY_DN72274_c13_g1
	TRINITY_DN72486_c10_g1
	TRINITY_DN85411_c5_g1
	TRINITY_DN83954_c7_g1
	TRINITY_DN83983_c5_g2
	TRINITY_DN69702_c0_g1
	TRINITY_DN91539_c9_g1
	TRINITY_DN89131_c2_g4
	TRINITY_DN85149_c2_g1
	TRINITY_DN69378_c0_g1
	TRINITY_DN77200_c8_g1
	TRINITY_DN87398_c13_g1
	TRINITY_DN92350_c4_g2
	TRINITY_DN72628_c12_g1
	TRINITY_DN83265_c7_g1
	TRINITY_DN89948_c9_g2
	TRINITY_DN79942_c14_g1
	TRINITY_DN76398_c9_g1
