knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN83224_c10_g2_i10	TRINITY_DN86840_c1_g1_i5
TRINITY_DN86973_c2_g1_i2	TRINITY_DN86840_c1_g1_i6
TRINITY_DN84525_c11_g1_i3	TRINITY_DN91852_c8_g2_i2
TRINITY_DN93405_c6_g1_i3	TRINITY_DN91634_c1_g1_i2
TRINITY_DN86973_c3_g1_i5	TRINITY_DN85950_c4_g1_i7
TRINITY_DN90417_c10_g1_i3	TRINITY_DN75179_c3_g2_i3
TRINITY_DN83184_c4_g2_i5	TRINITY_DN85095_c2_g1_i1
TRINITY_DN83184_c4_g2_i10	TRINITY_DN90515_c1_g1_i6
TRINITY_DN90780_c15_g2_i6	TRINITY_DN85878_c16_g2_i3
TRINITY_DN80602_c12_g1_i1	TRINITY_DN92853_c0_g2_i1
TRINITY_DN79864_c12_g1_i3	TRINITY_DN89641_c2_g1_i1
TRINITY_DN81856_c6_g2_i6	TRINITY_DN92506_c6_g1_i1
TRINITY_DN86973_c1_g1_i1	TRINITY_DN75179_c3_g3_i1
TRINITY_DN92934_c7_g1_i12	TRINITY_DN93296_c9_g1_i8
TRINITY_DN86818_c0_g1_i2	TRINITY_DN65756_c0_g1_i1
TRINITY_DN87504_c1_g1_i2	TRINITY_DN92506_c6_g1_i9
TRINITY_DN86973_c2_g1_i3	TRINITY_DN93288_c11_g2_i2
TRINITY_DN84628_c8_g2_i9	TRINITY_DN80356_c4_g1_i5
TRINITY_DN84709_c6_g2_i6	TRINITY_DN92378_c1_g2_i4
TRINITY_DN77775_c10_g1_i2	TRINITY_DN93499_c8_g1_i6
TRINITY_DN89789_c6_g1_i15	TRINITY_DN79931_c12_g2_i1
TRINITY_DN80047_c2_g1_i1	TRINITY_DN74544_c7_g1_i1
TRINITY_DN92279_c4_g2_i4	TRINITY_DN89332_c16_g1_i1
TRINITY_DN92375_c7_g1_i3	TRINITY_DN93681_c4_g1_i3
TRINITY_DN91442_c1_g1_i2	TRINITY_DN90125_c11_g2_i1
TRINITY_DN89600_c0_g1_i4	TRINITY_DN84821_c1_g1_i1
TRINITY_DN93113_c3_g2_i3	TRINITY_DN78394_c14_g1_i3
TRINITY_DN86166_c13_g1_i4	TRINITY_DN79974_c0_g2_i8
TRINITY_DN81856_c6_g1_i2	TRINITY_DN90549_c8_g1_i1
TRINITY_DN83054_c11_g1_i4	TRINITY_DN90515_c1_g1_i3
TRINITY_DN81229_c4_g1_i5	TRINITY_DN90990_c15_g2_i2
TRINITY_DN92221_c13_g1_i1	TRINITY_DN80615_c0_g1_i4
TRINITY_DN89208_c0_g1_i3	TRINITY_DN76457_c5_g1_i11
TRINITY_DN84756_c10_g4_i1	TRINITY_DN82251_c11_g1_i1
TRINITY_DN92519_c10_g1_i2	TRINITY_DN93132_c17_g2_i1
TRINITY_DN92761_c2_g1_i8	TRINITY_DN72302_c3_g1_i8
TRINITY_DN75844_c7_g3_i1	TRINITY_DN86021_c5_g5_i5
TRINITY_DN81647_c4_g2_i2	TRINITY_DN81514_c0_g1_i1
TRINITY_DN85942_c3_g1_i1	TRINITY_DN85327_c15_g2_i4
TRINITY_DN92958_c1_g1_i12	TRINITY_DN91050_c6_g4_i2
TRINITY_DN86722_c7_g1_i4	TRINITY_DN90876_c10_g1_i2
TRINITY_DN91442_c1_g1_i1	TRINITY_DN92366_c4_g1_i1
TRINITY_DN91064_c7_g1_i6	TRINITY_DN91050_c6_g3_i2
TRINITY_DN92752_c8_g1_i19	TRINITY_DN86171_c2_g4_i2
TRINITY_DN87001_c10_g1_i9	TRINITY_DN76399_c10_g1_i2
TRINITY_DN91806_c4_g3_i1	TRINITY_DN74017_c1_g1_i7
TRINITY_DN90721_c6_g1_i5	TRINITY_DN72803_c1_g1_i1
TRINITY_DN93113_c3_g4_i1	TRINITY_DN72014_c13_g1_i3
TRINITY_DN82996_c8_g5_i1	TRINITY_DN92596_c17_g3_i3
TRINITY_DN92052_c4_g1_i8	TRINITY_DN92073_c7_g1_i3
TRINITY_DN84817_c5_g1_i2	TRINITY_DN89167_c5_g1_i11
TRINITY_DN89999_c0_g1_i6	TRINITY_DN75536_c12_g1_i5
TRINITY_DN93113_c3_g3_i2	TRINITY_DN75963_c11_g2_i1
TRINITY_DN93470_c1_g1_i10	TRINITY_DN85417_c2_g1_i4
TRINITY_DN93455_c1_g1_i7	TRINITY_DN109241_c0_g1_i1
TRINITY_DN91287_c13_g1_i6	TRINITY_DN91050_c6_g4_i3
TRINITY_DN92343_c5_g1_i4	TRINITY_DN92066_c5_g1_i9
TRINITY_DN92752_c8_g1_i3	TRINITY_DN69702_c0_g1_i2
TRINITY_DN88471_c2_g4_i1	TRINITY_DN81250_c1_g1_i3
TRINITY_DN72396_c14_g1_i2	TRINITY_DN90218_c9_g1_i1
TRINITY_DN92761_c2_g1_i7	TRINITY_DN70891_c0_g1_i2
TRINITY_DN77838_c16_g1_i2	TRINITY_DN91050_c5_g1_i2
TRINITY_DN76060_c8_g1_i3	TRINITY_DN88237_c19_g1_i1
TRINITY_DN88875_c11_g1_i9	TRINITY_DN82330_c11_g1_i1
TRINITY_DN93479_c5_g1_i8	TRINITY_DN93239_c4_g1_i6
TRINITY_DN85942_c3_g2_i2	TRINITY_DN89769_c2_g1_i3
TRINITY_DN72928_c12_g1_i1	TRINITY_DN72274_c13_g1_i1
TRINITY_DN90417_c10_g1_i5	TRINITY_DN88422_c4_g1_i1
TRINITY_DN88649_c7_g2_i4	TRINITY_DN78245_c6_g1_i1
TRINITY_DN90646_c8_g1_i1	TRINITY_DN91147_c9_g1_i6
TRINITY_DN90629_c3_g1_i4	TRINITY_DN72803_c2_g1_i1
TRINITY_DN92958_c1_g1_i15	TRINITY_DN93399_c3_g1_i1
TRINITY_DN84675_c10_g3_i2	TRINITY_DN76209_c5_g1_i1
TRINITY_DN75476_c19_g1_i11	TRINITY_DN85393_c11_g1_i4
TRINITY_DN86545_c5_g1_i3	TRINITY_DN88739_c6_g1_i2
TRINITY_DN78740_c10_g1_i4	TRINITY_DN89122_c12_g1_i1
TRINITY_DN88052_c9_g1_i2	TRINITY_DN86412_c1_g2_i3
TRINITY_DN89600_c0_g1_i11	TRINITY_DN92289_c18_g9_i1
TRINITY_DN81121_c9_g1_i5	TRINITY_DN80672_c0_g1_i6
TRINITY_DN75844_c7_g4_i1	TRINITY_DN74058_c7_g1_i1
TRINITY_DN93748_c7_g1_i10	TRINITY_DN77007_c3_g1_i1
TRINITY_DN75713_c11_g1_i1	TRINITY_DN81121_c9_g1_i6
TRINITY_DN80059_c8_g2_i5	TRINITY_DN78204_c5_g1_i1
TRINITY_DN90518_c5_g1_i3	TRINITY_DN80577_c9_g1_i1
TRINITY_DN93113_c3_g2_i4	TRINITY_DN74017_c1_g1_i5
TRINITY_DN90650_c15_g1_i3	TRINITY_DN92378_c1_g3_i2
TRINITY_DN92777_c8_g3_i1	TRINITY_DN90342_c4_g1_i3
TRINITY_DN92305_c8_g6_i1	TRINITY_DN85327_c15_g2_i5
TRINITY_DN76209_c6_g1_i1	TRINITY_DN92598_c7_g1_i1
TRINITY_DN90510_c6_g2_i1	TRINITY_DN91050_c6_g4_i5
TRINITY_DN81856_c6_g2_i5	TRINITY_DN92721_c14_g5_i1
TRINITY_DN93365_c5_g1_i7	TRINITY_DN73933_c9_g1_i1
TRINITY_DN81856_c5_g1_i1	TRINITY_DN75871_c6_g2_i4
TRINITY_DN84070_c8_g1_i1	TRINITY_DN92057_c1_g1_i10
TRINITY_DN93082_c2_g2_i4	TRINITY_DN79987_c2_g3_i9
TRINITY_DN85346_c8_g2_i2	TRINITY_DN72302_c3_g1_i6
TRINITY_DN90612_c0_g1_i2	TRINITY_DN90069_c16_g1_i1
TRINITY_DN84530_c11_g2_i3	TRINITY_DN75179_c3_g5_i1
TRINITY_DN87095_c9_g3_i5	TRINITY_DN91470_c4_g1_i2
TRINITY_DN89208_c0_g1_i1	TRINITY_DN84919_c0_g1_i6
TRINITY_DN84827_c13_g1_i5	TRINITY_DN81619_c1_g1_i9
TRINITY_DN84591_c8_g1_i5	TRINITY_DN78704_c2_g1_i7
TRINITY_DN84871_c5_g2_i1	TRINITY_DN85375_c3_g2_i12
TRINITY_DN85748_c8_g5_i1	TRINITY_DN91050_c1_g1_i1
TRINITY_DN90612_c0_g1_i14	TRINITY_DN86480_c6_g1_i1
TRINITY_DN89204_c5_g4_i13	TRINITY_DN86483_c4_g1_i3
TRINITY_DN84864_c1_g1_i3	TRINITY_DN72591_c1_g1_i1
TRINITY_DN72914_c27_g1_i1	TRINITY_DN92378_c1_g2_i3
TRINITY_DN92442_c12_g1_i5	TRINITY_DN72591_c1_g1_i5
TRINITY_DN89789_c6_g2_i2	TRINITY_DN72763_c2_g1_i1
TRINITY_DN92761_c2_g1_i1	TRINITY_DN84628_c8_g2_i2
TRINITY_DN90304_c4_g1_i3	TRINITY_DN84738_c6_g1_i1
TRINITY_DN92502_c8_g1_i8	TRINITY_DN93124_c1_g1_i6
TRINITY_DN92802_c0_g1_i1	TRINITY_DN73287_c0_g1_i5
TRINITY_DN92402_c4_g1_i1	TRINITY_DN93025_c5_g3_i7
TRINITY_DN81947_c14_g1_i1	TRINITY_DN91237_c5_g4_i7
TRINITY_DN84409_c4_g1_i11	TRINITY_DN91237_c5_g4_i4
TRINITY_DN93563_c9_g1_i4	TRINITY_DN80672_c0_g1_i1
TRINITY_DN90492_c1_g1_i1	TRINITY_DN88130_c17_g1_i2
TRINITY_DN91232_c10_g1_i4	TRINITY_DN93024_c5_g1_i3
TRINITY_DN93123_c3_g1_i4	TRINITY_DN90264_c9_g1_i1
TRINITY_DN89012_c11_g1_i4	TRINITY_DN78855_c1_g1_i9
TRINITY_DN81261_c7_g2_i1	TRINITY_DN76119_c16_g3_i7
TRINITY_DN79658_c9_g2_i1	TRINITY_DN90515_c1_g1_i13
TRINITY_DN81856_c6_g2_i9	TRINITY_DN77025_c11_g3_i1
TRINITY_DN93113_c6_g1_i1	TRINITY_DN74017_c1_g1_i13
TRINITY_DN90813_c1_g1_i7	TRINITY_DN78496_c13_g1_i1
TRINITY_DN85132_c16_g1_i1	TRINITY_DN81092_c8_g3_i1
TRINITY_DN93167_c0_g1_i5	TRINITY_DN91597_c4_g1_i2
TRINITY_DN89212_c9_g4_i1	TRINITY_DN74482_c13_g1_i3
TRINITY_DN93748_c7_g1_i8	TRINITY_DN76218_c9_g2_i3
TRINITY_DN79663_c8_g1_i1	TRINITY_DN87497_c9_g1_i1
TRINITY_DN81856_c6_g2_i8	TRINITY_DN73434_c10_g7_i1
TRINITY_DN87846_c3_g2_i6	TRINITY_DN93344_c4_g10_i1
TRINITY_DN93366_c0_g1_i6	TRINITY_DN91606_c8_g1_i5
TRINITY_DN88277_c11_g1_i3	TRINITY_DN90308_c2_g1_i8
TRINITY_DN92912_c3_g1_i6	TRINITY_DN80165_c11_g1_i1
TRINITY_DN93748_c7_g3_i9	TRINITY_DN88422_c4_g2_i1
TRINITY_DN93339_c7_g5_i5	TRINITY_DN93559_c6_g1_i2
TRINITY_DN92331_c2_g1_i8	TRINITY_DN72302_c3_g1_i2
TRINITY_DN93592_c2_g1_i3	TRINITY_DN76831_c11_g4_i1
TRINITY_DN82321_c11_g1_i6	TRINITY_DN89976_c14_g1_i6
TRINITY_DN77423_c8_g1_i4	TRINITY_DN91975_c1_g1_i1
TRINITY_DN90746_c16_g1_i1	TRINITY_DN85393_c11_g1_i1
TRINITY_DN69119_c0_g1_i1	TRINITY_DN74923_c8_g2_i2
TRINITY_DN72666_c7_g1_i3	TRINITY_DN84821_c0_g1_i7
TRINITY_DN90629_c3_g1_i2	TRINITY_DN89135_c4_g1_i2
TRINITY_DN78807_c16_g1_i3	TRINITY_DN89027_c0_g1_i27
TRINITY_DN92137_c4_g2_i2	TRINITY_DN82998_c5_g4_i1
TRINITY_DN91007_c2_g1_i2	TRINITY_DN93672_c2_g1_i4
TRINITY_DN89789_c6_g2_i1	TRINITY_DN93022_c6_g1_i1
TRINITY_DN87259_c12_g1_i1	TRINITY_DN93025_c5_g6_i1
TRINITY_DN71474_c0_g1_i2	TRINITY_DN87100_c11_g1_i3
TRINITY_DN93113_c3_g2_i2	TRINITY_DN80356_c4_g1_i11
TRINITY_DN92764_c5_g1_i6	TRINITY_DN89071_c0_g1_i7
TRINITY_DN91457_c4_g1_i16	TRINITY_DN91634_c1_g1_i6
TRINITY_DN93563_c9_g1_i6	TRINITY_DN90630_c9_g1_i10
TRINITY_DN92835_c5_g1_i7	TRINITY_DN82683_c9_g1_i2
TRINITY_DN93365_c5_g1_i5	TRINITY_DN84694_c4_g1_i2
TRINITY_DN89732_c10_g1_i5	TRINITY_DN73604_c2_g1_i2
TRINITY_DN87001_c10_g1_i5	TRINITY_DN80251_c5_g1_i6
TRINITY_DN93164_c11_g1_i10	TRINITY_DN79132_c6_g1_i5
TRINITY_DN77268_c9_g2_i1	TRINITY_DN78526_c5_g1_i2
TRINITY_DN89197_c2_g3_i1	TRINITY_DN90515_c2_g1_i1
TRINITY_DN80057_c10_g1_i17	TRINITY_DN90491_c7_g1_i8
TRINITY_DN89847_c10_g1_i1	TRINITY_DN72297_c9_g3_i1
TRINITY_DN72914_c26_g1_i1	TRINITY_DN75981_c10_g1_i2
TRINITY_DN90788_c9_g1_i6	TRINITY_DN72763_c1_g3_i1
TRINITY_DN91560_c8_g1_i2	TRINITY_DN77718_c0_g1_i3
TRINITY_DN85788_c1_g1_i13	TRINITY_DN72479_c9_g3_i5
TRINITY_DN91041_c9_g4_i4	TRINITY_DN91854_c9_g1_i3
TRINITY_DN92715_c5_g1_i9	TRINITY_DN93174_c0_g1_i22
TRINITY_DN93148_c9_g1_i24	TRINITY_DN90322_c3_g1_i1
TRINITY_DN93020_c1_g1_i5	TRINITY_DN81092_c8_g1_i1
TRINITY_DN93020_c1_g1_i3	TRINITY_DN88739_c6_g1_i3
TRINITY_DN81331_c7_g2_i7	TRINITY_DN88237_c19_g4_i1
TRINITY_DN92026_c2_g1_i25	TRINITY_DN89530_c12_g1_i1
TRINITY_DN76976_c3_g2_i5	TRINITY_DN92378_c1_g1_i1
TRINITY_DN90630_c9_g1_i5	TRINITY_DN80411_c9_g1_i2
TRINITY_DN91319_c4_g1_i2	TRINITY_DN89735_c11_g1_i1
TRINITY_DN74806_c8_g1_i1	TRINITY_DN90515_c1_g1_i11
TRINITY_DN82873_c14_g1_i7	TRINITY_DN91080_c3_g1_i9
TRINITY_DN81231_c18_g1_i1	TRINITY_DN87469_c4_g1_i8
TRINITY_DN93374_c3_g1_i1	TRINITY_DN75244_c14_g1_i11
TRINITY_DN88688_c8_g1_i10	TRINITY_DN91050_c11_g1_i1
TRINITY_DN87940_c7_g3_i2	TRINITY_DN89167_c5_g1_i3
TRINITY_DN75573_c17_g3_i1	TRINITY_DN91690_c2_g1_i1
TRINITY_DN73711_c8_g4_i4	TRINITY_DN93672_c2_g3_i1
TRINITY_DN89132_c13_g1_i11	TRINITY_DN78704_c2_g1_i6
TRINITY_DN88085_c8_g1_i10	TRINITY_DN88761_c14_g1_i3
TRINITY_DN81839_c14_g1_i2	TRINITY_DN86963_c9_g3_i1
TRINITY_DN88487_c9_g1_i2	TRINITY_DN72803_c1_g1_i2
TRINITY_DN80072_c11_g2_i1	TRINITY_DN75179_c6_g1_i1
TRINITY_DN92202_c4_g1_i12	TRINITY_DN90168_c7_g1_i3
TRINITY_DN80230_c7_g1_i2	TRINITY_DN71090_c0_g1_i3
TRINITY_DN93633_c8_g1_i3	TRINITY_DN92850_c12_g2_i15
TRINITY_DN72753_c7_g1_i2	TRINITY_DN81530_c7_g4_i1
TRINITY_DN93198_c5_g1_i4	TRINITY_DN80188_c11_g1_i7
TRINITY_DN78128_c14_g1_i3	TRINITY_DN84708_c6_g2_i1
TRINITY_DN92161_c4_g1_i4	TRINITY_DN84985_c0_g1_i13
TRINITY_DN89600_c0_g1_i3	TRINITY_DN81272_c7_g1_i4
TRINITY_DN75980_c13_g1_i2	TRINITY_DN74861_c6_g3_i2
TRINITY_DN89634_c5_g1_i3	TRINITY_DN72128_c16_g1_i2
TRINITY_DN90792_c9_g1_i1	TRINITY_DN91147_c9_g1_i5
TRINITY_DN81568_c9_g1_i3	TRINITY_DN89527_c4_g1_i8
TRINITY_DN92360_c0_g1_i2	TRINITY_DN74861_c7_g1_i2
TRINITY_DN92761_c2_g1_i2	TRINITY_DN91050_c6_g4_i10
TRINITY_DN93563_c9_g1_i2	TRINITY_DN86105_c5_g1_i2
TRINITY_DN85942_c3_g2_i11	TRINITY_DN88261_c8_g1_i8
TRINITY_DN93424_c5_g1_i13	TRINITY_DN79216_c11_g1_i2
TRINITY_DN88688_c8_g1_i9	TRINITY_DN75921_c4_g1_i5
TRINITY_DN90835_c11_g1_i2	TRINITY_DN75760_c14_g1_i2
TRINITY_DN93339_c7_g1_i18	TRINITY_DN92852_c3_g1_i4
TRINITY_DN89600_c0_g1_i8	TRINITY_DN91773_c2_g1_i6
TRINITY_DN78899_c6_g2_i2	TRINITY_DN72479_c9_g3_i1
TRINITY_DN83898_c2_g2_i3	TRINITY_DN81387_c14_g1_i1
TRINITY_DN91603_c5_g3_i7	TRINITY_DN87320_c11_g2_i1
TRINITY_DN86135_c0_g1_i16	TRINITY_DN76186_c14_g2_i2
TRINITY_DN93748_c5_g1_i1	TRINITY_DN86363_c4_g1_i1
TRINITY_DN82510_c12_g2_i1	TRINITY_DN83804_c8_g1_i8
TRINITY_DN89399_c3_g1_i7	TRINITY_DN85095_c2_g2_i3
TRINITY_DN82656_c9_g1_i1	TRINITY_DN91989_c7_g1_i2
TRINITY_DN92645_c5_g1_i8	TRINITY_DN76871_c5_g1_i4
TRINITY_DN81229_c4_g1_i8	TRINITY_DN78435_c12_g1_i4
TRINITY_DN76306_c12_g3_i1	TRINITY_DN89345_c3_g1_i6
TRINITY_DN86006_c8_g1_i12	TRINITY_DN90655_c15_g1_i7
TRINITY_DN92331_c2_g1_i2	TRINITY_DN89390_c1_g1_i9
TRINITY_DN93020_c1_g1_i1	TRINITY_DN83805_c14_g1_i7
TRINITY_DN92806_c8_g1_i13	TRINITY_DN72302_c3_g1_i3
TRINITY_DN79650_c11_g2_i5	TRINITY_DN80672_c0_g1_i10
TRINITY_DN68861_c0_g1_i1	TRINITY_DN93607_c4_g1_i5
TRINITY_DN76514_c0_g4_i2	TRINITY_DN84795_c6_g2_i8
TRINITY_DN72183_c9_g1_i7	TRINITY_DN91050_c9_g1_i1
TRINITY_DN86973_c4_g1_i1	TRINITY_DN70733_c0_g1_i1
TRINITY_DN87506_c4_g2_i11	TRINITY_DN80947_c0_g1_i2
TRINITY_DN91726_c8_g1_i1	TRINITY_DN85076_c9_g3_i3
TRINITY_DN71290_c0_g1_i3	TRINITY_DN78721_c9_g1_i2
TRINITY_DN92442_c12_g1_i9	TRINITY_DN79969_c9_g1_i2
TRINITY_DN78725_c12_g3_i8	TRINITY_DN93379_c13_g2_i1
TRINITY_DN91963_c15_g1_i1	TRINITY_DN88237_c18_g1_i1
TRINITY_DN70342_c0_g1_i2	TRINITY_DN88612_c10_g1_i1
TRINITY_DN80891_c10_g1_i8	TRINITY_DN92506_c6_g1_i6
TRINITY_DN76587_c14_g3_i1	TRINITY_DN88709_c6_g1_i2
TRINITY_DN88089_c1_g1_i2	TRINITY_DN82509_c13_g1_i3
TRINITY_DN86818_c0_g1_i10	TRINITY_DN77007_c2_g1_i8
TRINITY_DN86385_c9_g2_i2	TRINITY_DN71712_c13_g1_i2
TRINITY_DN74838_c0_g1_i2	TRINITY_DN91050_c5_g1_i1
TRINITY_DN93048_c8_g4_i2	TRINITY_DN92057_c1_g1_i1
